,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.014110,14260.056463241577,6111.122864246368
1,25,2020-12-11 09:41:22.920053,,
2,25,2020-12-11 22:19:21.006465,,
3,25,2020-12-12 11:19:21.938980,,
4,25,2020-12-12 21:41:21.535316,,
5,25,2020-12-13 09:41:24.405920,,
6,25,2020-12-13 21:41:21.082957,,
7,25,2020-12-14 09:41:22.431195,,
8,25,2020-12-14 21:41:21.692594,,
9,25,2020-12-15 09:41:21.361609,,
10,25,2020-12-15 21:57:21.449002,,
11,28,2020-12-16 10:10:21.000000,,
12,28,2020-12-16 23:37:21.280834,,
13,90,2020-12-17 09:41:22.968728,,
14,98,2020-12-17 22:04:21.000639,,
15,98,2020-12-18 09:51:01.337364,,
16,103,2020-12-18 21:41:22.828038,,
17,115,2020-12-19 09:41:21.498829,,
18,125,2020-12-19 23:10:21.093297,,
19,155,2020-12-20 09:41:23.411807,,
20,155,2020-12-20 22:09:40.645756,,
21,184,2020-12-21 10:19:21.838022,,
22,184,2020-12-21 22:50:21.000000,,
23,225,2020-12-22 09:41:23.136445,,
24,237,2020-12-22 22:25:21.000000,,
25,278,2020-12-23 09:41:21.758081,,
26,310,2020-12-23 22:29:30.253178,,
27,310,2020-12-24 09:41:21.340604,,
28,331,2020-12-24 21:41:21.573581,,
29,341,2020-12-25 09:45:19.054022,,
30,351,2020-12-25 21:48:22.820336,,
31,476,2020-12-26 09:57:21.000000,,
32,531,2020-12-26 22:30:21.317414,,
33,1327,2020-12-27 10:41:37.321507,,
34,1391,2020-12-27 22:04:21.000000,,
35,1436,2020-12-28 09:41:21.694444,,
36,1488,2020-12-28 22:04:21.000000,,
37,1488,2020-12-29 09:41:21.253173,,
38,1540,2020-12-29 21:50:21.000000,,
39,1598,2020-12-30 09:41:22.321795,,
40,1655,2020-12-30 21:43:21.000000,,
41,1811,2020-12-31 09:41:22.374579,,
42,1811,2020-12-31 21:44:21.000000,,
43,2439,2021-01-01 09:41:21.463639,,
44,2530,2021-01-01 21:43:21.000000,,
45,2728,2021-01-02 09:41:24.936882,,
46,2950,2021-01-02 21:58:21.000000,,
47,3081,2021-01-03 09:41:21.352391,,
48,3172,2021-01-03 21:49:21.000000,,
49,3962,2021-01-04 09:41:21.000000,,
50,4155,2021-01-04 21:53:21.000000,,
51,4155,2021-01-05 09:41:23.720752,,
52,4313,2021-01-05 22:00:21.000000,,
53,4643,2021-01-06 09:41:21.000000,,
54,4640,2021-01-06 21:45:21.000000,,
55,4762,2021-01-07 09:41:22.721346,,
56,4979,2021-01-07 21:43:21.000000,,
57,5062,2021-01-08 09:41:21.135616,,
58,5163,2021-01-08 21:41:21.000000,,
59,5546,2021-01-09 09:41:22.076868,,
60,5537,2021-01-09 21:43:21.000000,,
61,6002,2021-01-10 09:41:22.797300,,
62,6116,2021-01-10 21:45:21.000000,,
63,6855,2021-01-11 09:41:21.452501,,
64,7003,2021-01-11 21:46:21.000000,,
65,7522,2021-01-12 09:41:21.000000,,
66,7649,2021-01-12 21:52:21.000000,,
67,8067,2021-01-13 09:41:22.635818,,
68,8271,2021-01-13 21:55:21.000000,,
69,8434,2021-01-14 09:41:21.000000,,
70,8518,2021-01-14 21:46:21.000000,,
71,8925,2021-01-15 09:41:21.987477,,
72,9019,2021-01-15 21:41:21.000000,,
73,9362,2021-01-16 09:41:22.611162,,
74,9449,2021-01-16 21:43:21.000000,,
75,9773,2021-01-17 09:41:21.000000,,
76,10065,2021-01-17 21:42:21.000000,,
77,10412,2021-01-18 09:41:21.299116,,
78,10507,2021-01-18 21:43:21.000000,,
79,10413,2021-01-19 09:41:21.923072,,
80,10648,2021-01-19 21:43:21.000000,,
81,10812,2021-01-20 09:41:21.000000,,
82,11006,2021-01-20 21:43:21.000000,,
83,10885,2021-01-21 09:41:21.000000,,
84,10891,2021-01-21 21:42:21.000000,,
85,11227,2021-01-22 09:41:21.000000,,
86,11253,2021-01-22 21:43:21.000000,,
87,11449,2021-01-23 09:41:21.000000,,
88,11505,2021-01-23 21:41:21.000000,,
89,11910,2021-01-24 09:41:22.763774,,
90,11933,2021-01-24 21:47:21.000000,,
91,12170,2021-01-25 09:41:21.480293,,
92,12148,2021-01-25 21:41:21.000000,,
93,12163,2021-01-26 09:41:21.000000,,
94,12106,2021-01-26 21:44:21.000000,,
95,12180,2021-01-27 09:41:21.000000,,
96,12080,2021-01-27 21:42:21.000000,,
97,12191,2021-01-28 09:41:21.316962,,
98,11979,2021-01-28 21:41:21.000000,,
99,12047,2021-01-29 09:41:23.434395,,
100,12004,2021-01-29 21:43:21.000000,,
