,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.351105,15415.592477083206,5794.54235458374
1,25,2020-12-11 09:41:21.210877,,
2,25,2020-12-11 22:07:21.147996,,
3,25,2020-12-12 13:02:54.910474,,
4,25,2020-12-12 21:41:23.398848,,
5,25,2020-12-13 09:46:23.177632,,
6,25,2020-12-13 21:41:21.598309,,
7,25,2020-12-14 09:42:02.924414,,
8,25,2020-12-14 23:49:27.227131,,
9,25,2020-12-15 09:41:22.385481,,
10,25,2020-12-15 21:45:21.000000,,
11,32,2020-12-16 10:36:21.000000,,
12,40,2020-12-17 00:05:21.553300,,
13,63,2020-12-17 09:41:21.223431,,
14,72,2020-12-17 23:06:21.007744,,
15,91,2020-12-18 12:06:22.498459,,
16,93,2020-12-18 23:01:21.008701,,
17,152,2020-12-19 09:41:47.981648,,
18,157,2020-12-19 22:06:21.266647,,
19,157,2020-12-20 09:41:41.015034,,
20,162,2020-12-20 21:41:21.480532,,
21,169,2020-12-21 09:41:21.470826,,
22,170,2020-12-21 22:55:21.000000,,
23,197,2020-12-22 09:41:21.202355,,
24,214,2020-12-22 22:07:21.000000,,
25,214,2020-12-23 09:41:22.308934,,
26,233,2020-12-23 23:44:21.433386,,
27,233,2020-12-24 09:41:27.285738,,
28,277,2020-12-24 22:34:21.000000,,
29,370,2020-12-25 09:41:21.246601,,
30,399,2020-12-25 22:00:21.170179,,
31,434,2020-12-26 12:38:17.571871,,
32,450,2020-12-26 22:27:21.000000,,
33,482,2020-12-27 10:02:21.000000,,
34,502,2020-12-27 21:56:21.000000,,
35,1306,2020-12-28 10:44:21.000000,,
36,1306,2020-12-28 21:51:21.000000,,
37,1803,2020-12-29 09:41:21.513147,,
38,1832,2020-12-29 22:21:21.000000,,
39,1832,2020-12-30 09:41:23.968559,,
40,1868,2020-12-30 22:04:21.000000,,
41,2240,2020-12-31 09:41:21.970544,,
42,2312,2020-12-31 22:37:21.000000,,
43,2409,2021-01-01 09:41:23.653745,,
44,2467,2021-01-01 22:27:21.000000,,
45,2591,2021-01-02 09:41:26.098487,,
46,2590,2021-01-02 21:42:21.000000,,
47,2916,2021-01-03 09:41:22.371132,,
48,3097,2021-01-03 21:41:21.000000,,
49,3375,2021-01-04 09:41:21.589983,,
50,3374,2021-01-04 21:47:21.000000,,
51,3874,2021-01-05 09:41:24.179817,,
52,4162,2021-01-05 21:43:21.000000,,
53,4342,2021-01-06 09:41:24.157925,,
54,4458,2021-01-06 21:58:21.000000,,
55,4511,2021-01-07 09:41:23.882541,,
56,4631,2021-01-07 21:47:21.000000,,
57,5084,2021-01-08 09:41:21.000000,,
58,5288,2021-01-08 21:41:21.000000,,
59,5276,2021-01-09 09:41:25.121930,,
60,5394,2021-01-09 21:42:21.000000,,
61,6028,2021-01-10 09:41:21.000000,,
62,6018,2021-01-10 21:45:21.000000,,
63,6531,2021-01-11 09:41:23.784654,,
64,6638,2021-01-11 21:54:21.000000,,
65,7080,2021-01-12 09:41:21.188734,,
66,7166,2021-01-12 21:53:21.000000,,
67,7645,2021-01-13 09:41:21.000000,,
68,7735,2021-01-13 21:41:21.000000,,
69,8103,2021-01-14 09:41:21.000000,,
70,8207,2021-01-14 21:44:21.000000,,
71,8514,2021-01-15 09:41:21.000000,,
72,8641,2021-01-15 21:46:21.000000,,
73,8754,2021-01-16 09:41:21.000000,,
74,8907,2021-01-16 21:43:21.000000,,
75,9319,2021-01-17 09:41:21.313490,,
76,9252,2021-01-17 21:45:21.000000,,
77,9552,2021-01-18 09:41:22.682581,,
78,9770,2021-01-18 21:43:21.000000,,
79,9818,2021-01-19 09:41:21.910664,,
80,9870,2021-01-19 21:42:21.000000,,
81,10208,2021-01-20 09:41:26.256099,,
82,10239,2021-01-20 21:47:21.000000,,
83,10381,2021-01-21 09:41:21.000000,,
84,10517,2021-01-21 21:43:21.000000,,
85,10383,2021-01-22 09:41:21.396631,,
86,10548,2021-01-22 21:41:21.000000,,
87,10660,2021-01-23 09:41:21.000000,,
88,10633,2021-01-23 21:42:21.000000,,
89,10766,2021-01-24 09:41:21.483470,,
90,10749,2021-01-24 21:42:21.000000,,
91,11142,2021-01-25 09:41:21.934812,,
92,10992,2021-01-25 21:41:21.000000,,
93,11013,2021-01-26 09:41:21.162333,,
94,11050,2021-01-26 21:44:21.000000,,
95,11082,2021-01-27 09:41:22.576677,,
96,11016,2021-01-27 21:41:21.000000,,
97,10966,2021-01-28 09:41:21.719169,,
98,10861,2021-01-28 21:42:21.000000,,
99,10964,2021-01-29 09:41:21.350199,,
100,10748,2021-01-29 21:46:21.000000,,
101,10882,2021-01-30 09:41:21.000000,,
102,10793,2021-01-30 21:41:21.000000,,
103,10802,2021-01-31 09:41:21.000000,,
104,10675,2021-01-31 21:41:21.000000,,
105,10739,2021-02-01 09:41:21.838845,,
106,10603,2021-02-01 21:43:21.000000,,
107,10569,2021-02-02 09:41:21.000000,,
108,10518,2021-02-02 21:44:21.000000,,
109,10453,2021-02-03 09:41:21.365401,,
110,10310,2021-02-03 21:42:21.000000,,
111,10191,2021-02-04 09:41:21.682653,,
112,10127,2021-02-04 21:43:21.000000,,
113,9883,2021-02-05 09:41:21.542555,,
114,9716,2021-02-05 21:41:21.000000,,
115,9801,2021-02-06 09:41:21.000000,,
116,9757,2021-02-06 21:41:21.000000,,
117,9609,2021-02-07 09:41:21.000000,,
118,9435,2021-02-07 21:43:21.000000,,
119,9424,2021-02-08 09:41:21.000000,,
120,9293,2021-02-08 21:41:21.000000,,
121,9388,2021-02-09 09:41:21.904618,,
122,9225,2021-02-09 21:41:21.000000,,
123,9043,2021-02-10 09:41:22.311005,,
124,8765,2021-02-10 21:44:21.000000,,
125,8773,2021-02-11 09:41:23.448839,,
126,8633,2021-02-11 21:41:21.000000,,
127,8473,2021-02-12 09:41:21.000000,,
128,8291,2021-02-12 21:43:21.000000,,
129,8222,2021-02-13 09:41:22.474707,,
130,8034,2021-02-13 21:42:21.000000,,
131,7861,2021-02-14 09:41:21.000000,,
132,7685,2021-02-14 21:41:21.000000,,
133,7803,2021-02-15 09:41:21.696661,,
134,7589,2021-02-15 21:50:21.000000,,
135,7359,2021-02-16 09:41:23.815886,,
136,7220,2021-02-16 21:42:21.000000,,
137,7110,2021-02-17 09:41:22.286797,,
138,6946,2021-02-17 21:46:21.000000,,
139,6829,2021-02-18 09:41:21.000000,,
140,6683,2021-02-18 21:42:21.000000,,
141,6503,2021-02-19 09:41:21.473847,,
142,6422,2021-02-19 21:41:21.000000,,
143,6482,2021-02-20 09:41:21.533279,,
144,6316,2021-02-20 21:41:21.000000,,
145,6189,2021-02-21 09:41:25.231685,,
146,6083,2021-02-21 21:43:21.000000,,
147,5927,2021-02-22 09:41:21.000000,,
148,5820,2021-02-22 21:41:21.000000,,
149,5664,2021-02-23 09:41:21.000000,,
150,5542,2021-02-23 21:50:21.000000,,
151,5676,2021-02-24 09:41:21.000000,,
152,5522,2021-02-24 21:45:21.000000,,
153,5502,2021-02-25 09:41:21.587432,,
154,5391,2021-02-25 21:42:21.000000,,
155,5248,2021-02-26 09:41:21.920001,,
156,5152,2021-02-26 21:41:21.000000,,
157,5146,2021-02-27 09:41:22.587271,,
158,5023,2021-02-27 21:43:21.000000,,
159,4863,2021-02-28 09:41:22.795267,,
160,4742,2021-02-28 21:43:21.000000,,
161,4709,2021-03-01 09:41:22.403039,,
162,4612,2021-03-01 21:42:21.000000,,
163,4447,2021-03-02 09:41:22.887289,,
164,4335,2021-03-02 21:42:21.000000,,
165,4300,2021-03-03 09:41:21.000000,,
166,4120,2021-03-03 21:42:21.000000,,
167,4062,2021-03-04 09:41:23.728675,,
168,3940,2021-03-04 21:41:21.000000,,
169,3867,2021-03-05 09:41:21.000000,,
170,3780,2021-03-05 21:45:21.000000,,
171,3727,2021-03-06 09:41:21.000000,,
172,3619,2021-03-06 21:45:21.000000,,
173,3745,2021-03-07 09:41:21.000000,,
174,3665,2021-03-07 21:41:21.000000,,
175,3557,2021-03-08 09:41:23.129662,,
176,3504,2021-03-08 21:41:21.000000,,
177,3448,2021-03-09 09:41:23.113239,,
178,3370,2021-03-09 21:41:21.000000,,
179,3335,2021-03-10 09:41:21.000000,,
180,3257,2021-03-10 21:45:21.000000,,
181,3147,2021-03-11 09:41:22.710587,,
182,3115,2021-03-11 21:48:21.000000,,
183,3110,2021-03-12 09:41:21.456034,,
184,3039,2021-03-12 21:41:21.000000,,
185,3016,2021-03-13 09:41:22.875210,,
186,2948,2021-03-13 21:41:21.000000,,
187,2941,2021-03-14 09:41:21.358917,,
188,2906,2021-03-14 21:51:21.000000,,
189,2895,2021-03-15 09:41:23.661141,,
190,2837,2021-03-15 21:55:09.600071,,
191,2765,2021-03-16 09:41:22.382920,,
192,2754,2021-03-16 21:59:21.000000,,
193,2927,2021-03-17 09:41:21.000000,,
194,2871,2021-03-17 21:42:21.000000,,
195,2932,2021-03-18 09:41:21.818329,,
196,2860,2021-03-18 21:42:21.000000,,
197,2995,2021-03-19 09:41:22.653960,,
198,2924,2021-03-19 21:46:21.000000,,
199,2844,2021-03-20 09:41:21.876889,,
200,2808,2021-03-20 21:43:21.000000,,
201,2814,2021-03-21 09:41:21.000000,,
202,2741,2021-03-21 21:46:21.000000,,
203,2819,2021-03-22 09:41:21.000000,,
204,2735,2021-03-22 21:42:21.000000,,
205,2749,2021-03-23 09:41:24.380651,,
206,2685,2021-03-23 21:46:21.000000,,
207,2781,2021-03-24 09:41:24.544387,,
208,2728,2021-03-24 21:41:21.000000,,
209,2849,2021-03-25 09:41:21.000000,,
210,2800,2021-03-25 21:48:21.000000,,
211,2803,2021-03-26 09:41:21.016246,,
212,2749,2021-03-26 21:45:21.000000,,
213,2778,2021-03-27 09:41:22.458072,,
214,2730,2021-03-27 21:42:21.000000,,
215,2654,2021-03-28 09:41:22.836517,,
216,2628,2021-03-28 21:42:21.000000,,
217,2649,2021-03-29 09:41:22.798126,,
218,2588,2021-03-29 21:46:21.000000,,
219,2586,2021-03-30 09:41:21.892401,,
220,2549,2021-03-30 21:45:21.000000,,
221,2506,2021-03-31 09:41:24.325390,,
222,2495,2021-03-31 21:47:21.000000,,
223,2650,2021-04-01 09:41:21.538510,,
224,2609,2021-04-01 21:44:21.000000,,
225,2626,2021-04-02 09:41:21.120832,,
226,2572,2021-04-02 21:42:21.000000,,
227,2612,2021-04-03 09:41:21.000000,,
228,2609,2021-04-03 21:44:21.000000,,
229,2640,2021-04-04 09:41:21.698144,,
230,2600,2021-04-04 21:44:21.000000,,
231,2564,2021-04-05 09:41:21.000000,,
232,2541,2021-04-05 21:41:21.000000,,
233,2667,2021-04-06 09:41:21.224866,,
234,2627,2021-04-06 21:45:21.000000,,
235,2594,2021-04-07 09:41:21.352698,,
236,2536,2021-04-07 21:42:21.000000,,
237,2529,2021-04-08 09:41:21.000000,,
238,2495,2021-04-08 22:02:21.000000,,
239,2489,2021-04-09 09:41:23.294625,,
240,2429,2021-04-09 21:54:21.000000,,
241,2438,2021-04-10 09:41:23.162490,,
242,2384,2021-04-10 21:42:21.000000,,
243,2329,2021-04-11 09:41:22.070161,,
244,2264,2021-04-11 21:45:21.000000,,
245,2279,2021-04-12 09:41:23.971519,,
246,2225,2021-04-12 21:44:21.000000,,
247,2232,2021-04-13 09:41:26.246007,,
248,2184,2021-04-13 21:42:21.000000,,
249,2163,2021-04-14 09:41:23.335452,,
250,2102,2021-04-14 21:44:21.000000,,
251,2220,2021-04-15 09:41:24.919287,,
252,2171,2021-04-15 21:42:21.000000,,
253,2101,2021-04-16 09:41:22.341383,,
254,2058,2021-04-16 21:45:21.000000,,
255,2063,2021-04-17 09:41:21.209511,,
256,2019,2021-04-17 21:41:21.000000,,
257,2032,2021-04-18 09:41:25.810216,,
258,2002,2021-04-18 21:41:21.000000,,
259,1952,2021-04-19 09:41:22.058616,,
260,1910,2021-04-19 21:45:21.000000,,
261,2054,2021-04-20 09:41:21.861619,,
262,2021,2021-04-20 21:41:21.000000,,
263,2150,2021-04-21 09:41:22.294401,,
264,2114,2021-04-21 21:47:21.000000,,
265,2082,2021-04-22 09:41:21.262248,,
266,2051,2021-04-22 21:47:21.000000,,
267,2156,2021-04-23 09:41:25.229423,,
268,2125,2021-04-23 21:45:21.000000,,
269,2089,2021-04-24 09:41:24.060768,,
270,2082,2021-04-24 22:15:21.000000,,
271,2095,2021-04-25 09:41:22.810640,,
272,2061,2021-04-25 21:42:21.000000,,
273,2015,2021-04-26 09:41:21.171879,,
274,1965,2021-04-26 21:47:21.000000,,
275,1908,2021-04-27 09:41:21.762904,,
276,1879,2021-04-27 21:43:21.000000,,
277,2002,2021-04-28 09:41:25.542077,,
278,1977,2021-04-28 21:41:21.000000,,
279,1984,2021-04-29 09:41:22.319834,,
280,1955,2021-04-29 21:46:21.000000,,
281,2132,2021-04-30 09:41:21.865508,,
282,2095,2021-04-30 21:42:21.000000,,
283,2132,2021-05-01 09:41:21.721940,,
284,2102,2021-05-01 21:43:21.000000,,
285,2071,2021-05-02 09:41:21.346621,,
286,2047,2021-05-02 22:22:38.657971,,
287,2077,2021-05-03 09:41:28.564324,,
288,2048,2021-05-03 21:41:21.000000,,
289,2043,2021-05-04 09:41:21.000000,,
290,2016,2021-05-04 21:42:21.000000,,
291,2198,2021-05-05 09:41:23.700924,,
292,2154,2021-05-05 21:43:21.000000,,
293,2226,2021-05-06 09:41:21.336958,,
294,2196,2021-05-06 21:43:21.000000,,
295,2167,2021-05-07 09:41:22.217017,,
296,2145,2021-05-07 21:43:21.000000,,
297,2207,2021-05-08 09:41:26.715196,,
298,2185,2021-05-08 21:50:21.000000,,
299,2159,2021-05-09 09:41:24.825305,,
300,2131,2021-05-09 22:00:21.000000,,
301,2131,2021-05-10 09:41:23.039552,,
302,2111,2021-05-10 21:46:21.000000,,
303,2124,2021-05-11 09:41:22.856129,,
304,2087,2021-05-11 21:42:21.000000,,
305,2058,2021-05-12 09:41:21.996915,,
306,2020,2021-05-12 21:41:21.000000,,
307,2140,2021-05-13 09:41:21.546255,,
308,2090,2021-05-13 21:44:21.000000,,
309,2278,2021-05-14 09:41:24.407285,,
310,2223,2021-05-14 21:57:21.000000,,
311,2171,2021-05-15 09:41:21.448871,,
312,2141,2021-05-15 21:43:21.000000,,
313,2253,2021-05-16 09:41:25.719746,,
314,2199,2021-05-16 21:42:21.000000,,
315,2204,2021-05-17 09:41:21.000000,,
316,2175,2021-05-17 21:42:21.000000,,
317,2201,2021-05-18 09:41:21.547924,,
318,2169,2021-05-18 21:46:21.000000,,
319,2197,2021-05-19 09:41:21.551000,,
320,2162,2021-05-19 21:47:21.000000,,
321,2152,2021-05-20 09:41:21.506841,,
322,2131,2021-05-20 21:47:21.000000,,
323,2120,2021-05-21 09:41:21.119331,,
324,2083,2021-05-21 21:50:21.000000,,
325,2096,2021-05-22 09:41:21.421561,,
326,2058,2021-05-22 21:42:21.000000,,
327,2183,2021-05-23 09:41:23.551775,,
328,2144,2021-05-23 21:42:21.000000,,
329,2128,2021-05-24 09:41:21.453548,,
330,2102,2021-05-24 21:48:21.000000,,
331,2058,2021-05-25 09:41:21.074812,,
332,2031,2021-05-25 21:57:21.000000,,
333,2034,2021-05-26 09:41:21.609616,,
334,1990,2021-05-26 21:53:21.000000,,
335,1951,2021-05-27 09:41:24.434632,,
336,1902,2021-05-27 21:47:21.000000,,
337,1988,2021-05-28 09:41:21.000000,,
338,1948,2021-05-28 21:49:21.000000,,
339,2095,2021-05-29 09:41:23.706019,,
340,2046,2021-05-29 21:47:21.000000,,
341,2124,2021-05-30 09:41:21.641484,,
342,2089,2021-05-30 21:42:21.000000,,
343,2150,2021-05-31 09:41:25.822283,,
344,2117,2021-05-31 21:43:21.000000,,
345,2155,2021-06-01 09:41:21.222539,,
346,2128,2021-06-01 22:17:21.000000,,
347,2174,2021-06-02 09:41:21.632169,,
348,2149,2021-06-02 21:44:21.000000,,
349,2151,2021-06-03 09:41:21.490056,,
350,2119,2021-06-03 21:45:21.000000,,
351,2115,2021-06-04 09:41:22.140538,,
352,2073,2021-06-04 21:43:21.000000,,
353,2061,2021-06-05 09:41:21.000000,,
354,2021,2021-06-05 21:48:21.000000,,
355,2114,2021-06-06 09:41:21.502225,,
356,2072,2021-06-06 21:42:21.000000,,
357,2044,2021-06-07 09:41:21.308112,,
358,2000,2021-06-07 21:54:21.000000,,
359,1968,2021-06-08 09:41:21.229359,,
360,1934,2021-06-08 21:52:21.000000,,
361,1889,2021-06-09 09:41:21.040278,,
362,1858,2021-06-09 21:45:21.000000,,
363,1848,2021-06-10 09:41:21.661191,,
364,1811,2021-06-10 21:53:21.000000,,
365,1768,2021-06-11 09:41:21.768903,,
366,1744,2021-06-11 21:45:21.000000,,
367,1764,2021-06-12 09:41:21.418486,,
368,1743,2021-06-12 21:42:21.000000,,
369,1718,2021-06-13 09:41:21.009767,,
370,1685,2021-06-13 21:54:21.000000,,
371,1695,2021-06-14 09:41:21.449935,,
372,1650,2021-06-14 22:07:21.000000,,
373,1722,2021-06-15 09:41:21.000000,,
374,1694,2021-06-15 21:57:21.000000,,
375,1835,2021-06-16 09:41:21.414263,,
376,1813,2021-06-16 22:11:21.000000,,
377,1962,2021-06-17 09:41:22.947255,,
378,1932,2021-06-17 21:45:21.000000,,
379,1884,2021-06-18 09:41:21.766498,,
380,1854,2021-06-18 21:43:21.000000,,
381,1904,2021-06-19 09:41:22.477106,,
382,1867,2021-06-19 21:54:21.000000,,
383,1862,2021-06-20 09:41:21.000000,,
384,1820,2021-06-20 22:02:21.000000,,
385,1920,2021-06-21 09:41:21.000000,,
386,1880,2021-06-21 21:42:21.000000,,
387,1822,2021-06-22 09:41:21.021050,,
388,1770,2021-06-22 21:48:21.000000,,
389,1916,2021-06-23 09:41:22.055060,,
390,1861,2021-06-23 21:47:21.000000,,
391,1923,2021-06-24 09:41:21.582621,,
392,1879,2021-06-24 21:41:21.000000,,
393,1871,2021-06-25 09:41:22.413067,,
394,1828,2021-06-25 21:41:21.000000,,
395,1837,2021-06-26 09:41:21.881319,,
396,1808,2021-06-26 22:06:21.000000,,
397,1957,2021-06-27 09:41:22.495222,,
398,1916,2021-06-27 21:46:21.000000,,
399,1948,2021-06-28 09:41:21.728852,,
400,1921,2021-06-28 21:41:21.000000,,
401,2050,2021-06-29 09:41:26.498241,,
402,2024,2021-06-29 21:49:21.000000,,
403,2124,2021-06-30 09:41:22.489548,,
404,2106,2021-06-30 21:47:21.000000,,
405,2207,2021-07-01 09:41:21.571727,,
406,2195,2021-07-01 21:50:21.000000,,
407,2168,2021-07-02 09:41:24.356924,,
408,2144,2021-07-02 21:42:21.000000,,
409,2131,2021-07-03 09:41:23.774793,,
410,2123,2021-07-03 21:53:21.000000,,
411,2112,2021-07-04 09:41:23.582978,,
412,2109,2021-07-04 21:45:21.000000,,
413,2210,2021-07-05 09:41:21.928037,,
414,2198,2021-07-05 21:41:21.000000,,
415,2236,2021-07-06 09:41:21.000000,,
416,2218,2021-07-06 21:41:21.000000,,
417,2294,2021-07-07 09:41:21.106738,,
418,2266,2021-07-07 21:43:21.000000,,
419,2235,2021-07-08 09:41:21.504946,,
420,2189,2021-07-08 21:43:21.000000,,
421,2181,2021-07-09 09:41:21.000000,,
422,2144,2021-07-09 21:42:21.000000,,
423,2122,2021-07-10 09:41:21.410243,,
424,2091,2021-07-10 21:41:21.000000,,
425,2086,2021-07-11 09:41:24.304460,,
426,2040,2021-07-11 21:43:21.000000,,
427,2025,2021-07-12 09:41:21.001673,,
428,1980,2021-07-12 21:52:21.000000,,
429,1938,2021-07-13 09:41:21.252209,,
430,1896,2021-07-13 21:48:21.000000,,
431,2019,2021-07-14 09:41:22.107949,,
432,1969,2021-07-14 21:42:21.000000,,
433,1962,2021-07-15 09:41:21.578669,,
434,1915,2021-07-15 22:12:21.000000,,
435,2017,2021-07-16 09:41:23.361489,,
436,1981,2021-07-16 21:50:21.000000,,
437,2085,2021-07-17 09:41:21.428123,,
438,2039,2021-07-17 21:51:21.000000,,
439,2026,2021-07-18 09:41:23.126916,,
440,1990,2021-07-18 22:19:21.000000,,
