,statistics,time,simulation_time,generation_time
0,25,2020-12-10 22:12:01.132712,129992.45206141472,6822.786159992218
1,25,2020-12-11 09:41:21.695637,,
2,25,2020-12-11 22:00:29.968306,,
3,25,2020-12-12 09:41:24.435098,,
4,25,2020-12-12 22:06:07.951741,,
5,25,2020-12-13 09:41:21.020539,,
6,25,2020-12-13 22:03:36.434732,,
7,25,2020-12-14 09:41:21.691833,,
8,25,2020-12-14 22:17:06.995165,,
9,25,2020-12-15 09:41:21.520879,,
10,25,2020-12-15 21:43:21.000000,,
11,25,2020-12-16 09:41:21.708416,,
12,25,2020-12-16 22:35:15.004647,,
13,31,2020-12-17 09:41:25.061090,,
14,31,2020-12-17 22:13:18.875787,,
15,35,2020-12-18 09:41:22.366464,,
16,35,2020-12-18 21:45:56.666874,,
17,44,2020-12-19 09:41:23.927483,,
18,44,2020-12-19 22:09:28.972385,,
19,50,2020-12-20 09:41:23.870759,,
20,51,2020-12-20 22:37:47.725617,,
21,58,2020-12-21 09:41:24.440917,,
22,60,2020-12-21 22:42:09.237653,,
23,64,2020-12-22 09:41:23.138431,,
24,64,2020-12-22 22:20:52.967211,,
25,78,2020-12-23 09:41:21.739589,,
26,78,2020-12-23 22:19:05.356214,,
27,97,2020-12-24 09:41:23.667444,,
28,100,2020-12-24 22:32:11.336987,,
29,130,2020-12-25 09:41:21.541370,,
30,136,2020-12-25 21:41:21.000000,,
31,186,2020-12-26 09:41:21.326948,,
32,188,2020-12-26 21:46:21.000000,,
33,214,2020-12-27 09:41:21.181558,,
34,215,2020-12-27 22:24:48.248047,,
35,244,2020-12-28 09:41:21.403396,,
36,245,2020-12-28 22:12:50.306604,,
37,302,2020-12-29 09:41:21.357633,,
38,304,2020-12-29 22:15:49.155567,,
39,380,2020-12-30 09:41:21.007635,,
40,385,2020-12-30 22:06:21.000000,,
41,459,2020-12-31 09:41:21.813989,,
42,462,2020-12-31 22:33:21.000000,,
43,624,2021-01-01 09:41:23.074115,,
44,630,2021-01-01 22:14:59.537290,,
45,763,2021-01-02 09:41:23.498405,,
46,772,2021-01-02 22:38:58.467931,,
47,912,2021-01-03 09:41:21.000000,,
48,924,2021-01-03 21:54:21.000000,,
49,1094,2021-01-04 09:41:21.234493,,
50,1097,2021-01-04 21:54:21.000000,,
51,1320,2021-01-05 09:41:22.994772,,
52,1339,2021-01-05 21:42:26.900753,,
53,1510,2021-01-06 09:41:25.952144,,
54,1523,2021-01-06 21:45:21.000000,,
55,1679,2021-01-07 09:41:22.193389,,
56,1711,2021-01-07 22:00:39.092529,,
57,1896,2021-01-08 09:41:21.246792,,
58,1925,2021-01-08 21:59:21.000000,,
59,2052,2021-01-09 09:41:21.391929,,
60,2079,2021-01-09 21:55:21.000000,,
61,2176,2021-01-10 09:41:21.149470,,
62,2225,2021-01-10 22:22:56.039150,,
63,2338,2021-01-11 09:41:21.029878,,
64,2366,2021-01-11 22:07:21.000000,,
65,2449,2021-01-12 09:41:24.310053,,
66,2485,2021-01-12 21:47:21.000000,,
67,2570,2021-01-13 09:41:24.094176,,
68,2625,2021-01-13 21:59:21.000000,,
69,2726,2021-01-14 09:41:21.147762,,
70,2774,2021-01-14 21:52:21.000000,,
71,2878,2021-01-15 09:41:21.417385,,
72,2911,2021-01-15 21:41:21.000000,,
73,3016,2021-01-16 09:41:21.666541,,
74,3043,2021-01-16 21:44:21.000000,,
75,3126,2021-01-17 09:41:22.399797,,
76,3166,2021-01-17 21:50:29.176204,,
77,3241,2021-01-18 09:41:22.062663,,
78,3266,2021-01-18 21:44:21.000000,,
79,3344,2021-01-19 09:41:21.000000,,
80,3367,2021-01-19 21:45:21.000000,,
81,3470,2021-01-20 09:41:24.490765,,
82,3492,2021-01-20 21:45:21.000000,,
83,3622,2021-01-21 09:41:25.811937,,
84,3637,2021-01-21 21:43:21.000000,,
85,3735,2021-01-22 09:41:23.487642,,
86,3744,2021-01-22 21:42:12.898695,,
87,3872,2021-01-23 09:41:22.444889,,
88,3864,2021-01-23 21:41:21.000000,,
89,4018,2021-01-24 09:41:22.225348,,
90,4005,2021-01-24 21:41:21.000000,,
91,4146,2021-01-25 09:41:21.642188,,
92,4124,2021-01-25 21:48:21.000000,,
93,4267,2021-01-26 09:41:22.420155,,
94,4262,2021-01-26 21:42:21.000000,,
95,4444,2021-01-27 09:41:21.285171,,
