,statistics,time,simulation_time,generation_time
54,1187,2021-01-06 21:45:21.000000,,
55,1355,2021-01-07 09:41:21.319005,,
56,1374,2021-01-07 21:47:26.162148,,
57,1507,2021-01-08 09:41:21.481627,,
58,1538,2021-01-08 21:47:53.427056,,
59,1735,2021-01-09 09:41:24.782652,,
60,1752,2021-01-09 21:44:21.000000,,
61,1882,2021-01-10 09:41:23.617982,,
62,1914,2021-01-10 21:43:21.000000,,
63,2086,2021-01-11 09:41:25.273919,,
64,2114,2021-01-11 21:46:21.000000,,
65,2265,2021-01-12 09:41:23.755503,,
66,2303,2021-01-12 21:49:21.000000,,
67,2420,2021-01-13 09:41:21.290566,,
68,2457,2021-01-13 21:41:21.000000,,
69,2565,2021-01-14 09:41:28.885672,,
70,2608,2021-01-14 21:51:21.000000,,
71,2710,2021-01-15 09:41:23.446749,,
72,2744,2021-01-15 21:43:21.000000,,
73,2843,2021-01-16 09:41:21.396724,,
74,2880,2021-01-16 21:41:21.000000,,
75,2978,2021-01-17 09:41:22.716354,,
76,3020,2021-01-17 21:47:21.000000,,
77,3152,2021-01-18 09:41:23.800313,,
78,3190,2021-01-18 21:43:21.000000,,
79,3295,2021-01-19 09:41:22.821238,,
80,3314,2021-01-19 21:42:21.000000,,
81,3432,2021-01-20 09:41:22.044390,,
82,3476,2021-01-20 21:48:50.882906,,
83,3581,2021-01-21 09:41:22.039512,,
84,3610,2021-01-21 21:41:21.000000,,
85,3758,2021-01-22 09:41:23.004833,,
86,3774,2021-01-22 21:51:21.000000,,
87,3892,2021-01-23 09:41:21.121631,,
88,3929,2021-01-23 21:51:59.184080,,
89,4023,2021-01-24 09:41:21.569078,,
90,4020,2021-01-24 21:50:21.000000,,
91,4181,2021-01-25 09:41:24.647344,,
92,4184,2021-01-25 21:45:21.000000,,
93,4329,2021-01-26 09:41:21.000000,,
94,4327,2021-01-26 21:48:21.000000,,
95,4438,2021-01-27 09:41:21.443315,,
96,4427,2021-01-27 21:46:21.000000,,
97,4584,2021-01-28 09:41:21.000000,,
98,4576,2021-01-28 21:45:21.000000,,
99,4695,2021-01-29 09:41:23.591877,,
100,4655,2021-01-29 21:42:21.000000,,
101,4722,2021-01-30 09:41:25.341553,,
102,4689,2021-01-30 21:50:21.000000,,
103,4834,2021-01-31 09:41:25.502327,,
104,4771,2021-01-31 21:42:21.000000,,
105,4876,2021-02-01 09:41:21.187809,,
106,4861,2021-02-01 21:43:21.000000,,
107,5011,2021-02-02 09:41:24.677548,,
108,5000,2021-02-02 21:41:21.000000,,
109,5156,2021-02-03 09:41:21.282641,,
110,5123,2021-02-03 21:42:21.000000,,
111,5259,2021-02-04 09:41:21.174378,,
112,5233,2021-02-04 21:41:21.000000,,
113,5391,2021-02-05 09:41:21.000000,,
114,5373,2021-02-05 21:45:21.000000,,
115,5548,2021-02-06 09:41:22.367526,,
116,5540,2021-02-06 21:54:21.000000,,
117,5714,2021-02-07 09:41:21.011677,,
118,5680,2021-02-07 21:41:21.000000,,
119,5839,2021-02-08 09:41:22.610995,,
120,5848,2021-02-08 21:41:21.000000,,
121,6021,2021-02-09 09:41:21.000000,,
122,6016,2021-02-09 21:43:21.000000,,
123,6143,2021-02-10 09:41:21.801891,,
124,6136,2021-02-10 21:41:21.000000,,
125,6316,2021-02-11 09:41:21.000000,,
126,6267,2021-02-11 21:41:21.000000,,
127,6445,2021-02-12 09:41:23.982677,,
128,6437,2021-02-12 21:49:21.000000,,
129,6618,2021-02-13 09:41:22.003928,,
130,6593,2021-02-13 21:43:21.000000,,
131,6786,2021-02-14 09:41:21.000000,,
132,6754,2021-02-14 21:43:21.000000,,
133,6893,2021-02-15 09:41:21.783214,,
134,6854,2021-02-15 21:41:21.000000,,
135,6974,2021-02-16 09:41:21.772553,,
136,6940,2021-02-16 21:41:21.000000,,
137,7113,2021-02-17 09:41:22.780773,,
138,7095,2021-02-17 21:47:21.000000,,
139,7188,2021-02-18 09:41:24.911144,,
140,7155,2021-02-18 21:42:21.000000,,
141,7288,2021-02-19 09:41:21.000000,,
142,7243,2021-02-19 21:41:21.000000,,
143,7382,2021-02-20 09:41:24.438839,,
144,7344,2021-02-20 21:41:21.000000,,
145,7457,2021-02-21 09:41:21.000000,,
146,7397,2021-02-21 21:44:21.000000,,
147,7550,2021-02-22 09:41:21.000000,,
148,7479,2021-02-22 21:41:21.000000,,
149,7630,2021-02-23 09:41:21.000000,,
150,7580,2021-02-23 21:41:21.000000,,
151,7676,2021-02-24 09:41:21.576370,,
152,7611,2021-02-24 21:41:21.000000,,
153,7737,2021-02-25 09:41:23.365820,,
154,7679,2021-02-25 21:41:21.000000,,
155,7759,2021-02-26 09:41:25.194524,,
156,7696,2021-02-26 21:42:21.000000,,
157,7803,2021-02-27 09:41:21.907190,,
158,7741,2021-02-27 21:41:21.000000,,
159,7845,2021-02-28 09:41:21.000000,,
160,7782,2021-02-28 21:41:21.000000,,
161,7869,2021-03-01 09:41:26.870357,,
162,7765,2021-03-01 21:43:21.000000,,
163,7883,2021-03-02 09:41:21.022438,,
164,7807,2021-03-02 21:41:21.000000,,
165,7910,2021-03-03 09:41:21.000000,,
166,7823,2021-03-03 21:41:21.000000,,
167,7989,2021-03-04 09:41:21.000000,,
168,7932,2021-03-04 21:41:21.000000,,
169,8089,2021-03-05 09:41:22.389353,,
170,8037,2021-03-05 21:41:21.000000,,
171,8124,2021-03-06 09:41:25.506876,,
172,8066,2021-03-06 21:41:21.000000,,
173,8192,2021-03-07 09:41:23.908070,,
174,8116,2021-03-07 21:41:21.000000,,
175,8206,2021-03-08 09:41:21.618895,,
176,8113,2021-03-08 21:41:21.000000,,
177,8197,2021-03-09 09:41:21.485577,,
178,8119,2021-03-09 21:50:21.000000,,
179,8239,2021-03-10 09:41:21.744915,,
180,8139,2021-03-10 21:41:21.000000,,
181,8267,2021-03-11 09:41:21.000000,,
182,8178,2021-03-11 21:43:21.000000,,
183,8317,2021-03-12 09:41:22.362125,,
184,8237,2021-03-12 21:41:21.000000,,
185,8353,2021-03-13 09:41:21.000000,,
186,8263,2021-03-13 21:43:21.000000,,
187,8388,2021-03-14 09:41:21.062742,,
188,8294,2021-03-14 21:44:21.000000,,
189,8361,2021-03-15 09:41:21.898099,,
190,8281,2021-03-15 21:41:21.000000,,
191,8378,2021-03-16 09:41:21.000000,,
192,8305,2021-03-16 21:47:21.000000,,
193,8413,2021-03-17 09:41:21.000000,,
194,8321,2021-03-17 21:41:21.000000,,
195,8392,2021-03-18 09:41:21.000000,,
196,8314,2021-03-18 21:42:21.000000,,
197,8415,2021-03-19 09:41:21.033484,,
198,8329,2021-03-19 21:41:21.000000,,
199,8416,2021-03-20 09:41:21.036586,,
200,8349,2021-03-20 21:41:21.000000,,
201,8456,2021-03-21 09:41:24.017766,,
202,8360,2021-03-21 21:42:21.000000,,
203,8436,2021-03-22 09:41:25.508632,,
204,8364,2021-03-22 21:43:21.000000,,
205,8498,2021-03-23 09:41:21.000000,,
206,8388,2021-03-23 21:42:21.000000,,
207,8460,2021-03-24 09:41:21.528031,,
208,8359,2021-03-24 21:49:21.000000,,
209,8436,2021-03-25 09:41:21.000000,,
210,8360,2021-03-25 21:41:21.000000,,
211,8384,2021-03-26 09:41:21.000000,,
212,8286,2021-03-26 21:42:21.000000,,
213,8362,2021-03-27 09:41:21.084208,,
214,8261,2021-03-27 21:42:21.000000,,
215,8306,2021-03-28 09:41:22.879310,,
216,8231,2021-03-28 21:42:21.000000,,
217,8305,2021-03-29 09:41:24.517723,,
218,8215,2021-03-29 21:41:21.000000,,
219,8301,2021-03-30 09:41:21.940758,,
220,8215,2021-03-30 21:41:21.000000,,
221,8285,2021-03-31 09:41:21.263594,,
222,8179,2021-03-31 21:42:21.000000,,
223,8281,2021-04-01 09:41:21.000000,,
224,8195,2021-04-01 21:45:21.000000,,
225,8289,2021-04-02 09:41:22.167081,,
226,8186,2021-04-02 21:42:21.000000,,
227,8276,2021-04-03 09:41:22.634342,,
228,8178,2021-04-03 21:43:21.000000,,
229,8221,2021-04-04 09:41:22.138069,,
230,8140,2021-04-04 21:42:21.000000,,
231,8267,2021-04-05 09:41:22.387065,,
232,8173,2021-04-05 21:42:03.920721,,
233,8288,2021-04-06 09:41:24.539171,,
234,8172,2021-04-06 21:42:21.000000,,
235,8257,2021-04-07 09:41:21.000000,,
236,8143,2021-04-07 21:41:21.000000,,
237,8236,2021-04-08 09:41:21.000000,,
238,8129,2021-04-08 21:41:21.000000,,
239,8216,2021-04-09 09:41:22.458646,,
240,8131,2021-04-09 21:42:21.000000,,
241,8179,2021-04-10 09:41:24.298176,,
242,8089,2021-04-10 21:41:21.000000,,
243,8140,2021-04-11 09:41:21.000000,,
244,8060,2021-04-11 21:41:21.000000,,
245,8164,2021-04-12 09:41:21.000000,,
246,8091,2021-04-12 21:41:21.000000,,
247,8182,2021-04-13 09:41:21.000000,,
248,8088,2021-04-13 21:43:21.000000,,
249,8143,2021-04-14 09:41:22.053882,,
250,8056,2021-04-14 21:41:21.000000,,
251,8105,2021-04-15 09:41:23.836096,,
252,8023,2021-04-15 21:46:21.000000,,
253,8133,2021-04-16 09:41:21.000000,,
254,8043,2021-04-16 21:43:21.000000,,
255,8118,2021-04-17 09:41:21.000000,,
256,8009,2021-04-17 21:42:21.000000,,
257,8095,2021-04-18 09:41:21.000000,,
258,8017,2021-04-18 21:44:21.000000,,
259,8070,2021-04-19 09:41:21.000000,,
260,7999,2021-04-19 21:41:21.000000,,
261,8098,2021-04-20 09:41:22.923886,,
262,8016,2021-04-20 21:45:21.000000,,
263,8096,2021-04-21 09:41:21.000000,,
264,8013,2021-04-21 21:42:21.000000,,
265,8094,2021-04-22 09:41:21.000000,,
266,7980,2021-04-22 21:44:21.000000,,
267,8033,2021-04-23 09:41:21.000000,,
268,7911,2021-04-23 21:41:21.000000,,
269,8027,2021-04-24 09:41:21.237081,,
270,7923,2021-04-24 21:46:21.000000,,
271,8026,2021-04-25 09:41:21.956336,,
272,7916,2021-04-25 21:44:21.000000,,
273,8009,2021-04-26 09:41:23.404572,,
274,7905,2021-04-26 21:42:21.000000,,
275,7913,2021-04-27 09:41:21.195984,,
276,7814,2021-04-27 21:41:21.000000,,
277,7909,2021-04-28 09:41:21.103779,,
278,7833,2021-04-28 21:43:21.000000,,
279,7927,2021-04-29 09:41:22.354810,,
280,7840,2021-04-29 21:46:21.000000,,
281,7886,2021-04-30 09:41:23.805789,,
282,7794,2021-04-30 21:42:21.000000,,
283,7900,2021-05-01 09:41:24.068417,,
284,7786,2021-05-01 21:41:21.000000,,
285,7893,2021-05-02 09:41:21.775816,,
286,7783,2021-05-02 21:42:21.000000,,
287,7881,2021-05-03 09:41:22.463994,,
288,7783,2021-05-03 21:44:21.000000,,
289,7849,2021-05-04 09:41:21.000000,,
290,7765,2021-05-04 21:42:21.000000,,
291,7839,2021-05-05 09:41:21.069392,,
292,7737,2021-05-05 21:42:21.000000,,
293,7820,2021-05-06 09:41:23.172725,,
294,7738,2021-05-06 21:41:21.000000,,
295,7847,2021-05-07 09:41:22.978962,,
296,7761,2021-05-07 21:47:21.000000,,
297,7791,2021-05-08 09:41:21.000000,,
298,7718,2021-05-08 21:43:21.000000,,
299,7797,2021-05-09 09:41:21.951449,,
300,7680,2021-05-09 21:45:21.000000,,
301,7756,2021-05-10 09:41:23.359267,,
302,7649,2021-05-10 21:45:21.000000,,
303,7698,2021-05-11 09:41:21.000000,,
304,7598,2021-05-11 21:41:21.000000,,
305,7665,2021-05-12 09:41:22.026662,,
306,7561,2021-05-12 21:47:21.000000,,
307,7616,2021-05-13 09:41:21.000000,,
308,7522,2021-05-13 21:41:52.560135,,
309,7648,2021-05-14 09:41:23.768018,,
310,7543,2021-05-14 21:42:21.000000,,
311,7610,2021-05-15 09:41:22.584547,,
312,7544,2021-05-15 21:41:21.000000,,
313,7633,2021-05-16 09:41:21.000000,,
314,7512,2021-05-16 21:41:21.000000,,
315,7593,2021-05-17 09:41:23.679728,,
316,7514,2021-05-17 21:41:21.000000,,
317,7573,2021-05-18 09:41:21.398442,,
318,7495,2021-05-18 21:41:21.000000,,
319,7569,2021-05-19 09:41:21.520962,,
320,7466,2021-05-19 21:44:21.000000,,
321,7527,2021-05-20 09:41:21.000000,,
322,7458,2021-05-20 21:42:04.847899,,
323,7522,2021-05-21 09:41:22.638452,,
324,7430,2021-05-21 21:49:34.657365,,
325,7485,2021-05-22 09:41:21.827430,,
326,7367,2021-05-22 21:41:21.000000,,
327,7432,2021-05-23 09:41:23.028646,,
328,7333,2021-05-23 21:43:21.000000,,
329,7443,2021-05-24 09:41:23.579749,,
330,7328,2021-05-24 21:42:21.000000,,
331,7421,2021-05-25 09:41:22.615951,,
332,7311,2021-05-25 21:42:21.000000,,
333,7409,2021-05-26 09:41:21.368173,,
334,7292,2021-05-26 21:42:21.000000,,
335,7409,2021-05-27 09:41:24.959587,,
336,7298,2021-05-27 21:41:21.000000,,
337,7374,2021-05-28 09:41:22.004076,,
338,7271,2021-05-28 21:41:21.000000,,
339,7329,2021-05-29 09:41:30.516706,,
340,7237,2021-05-29 21:42:21.000000,,
341,7336,2021-05-30 09:41:21.000000,,
342,7236,2021-05-30 21:42:21.000000,,
343,7299,2021-05-31 09:41:21.000000,,
344,7232,2021-05-31 21:41:21.000000,,
345,7280,2021-06-01 09:41:23.180120,,
346,7189,2021-06-01 21:44:21.000000,,
347,7326,2021-06-02 09:41:22.114216,,
348,7244,2021-06-02 21:42:21.000000,,
349,7294,2021-06-03 09:41:21.731789,,
350,7227,2021-06-03 21:47:21.000000,,
351,7354,2021-06-04 09:41:23.098709,,
352,7264,2021-06-04 21:42:21.000000,,
353,7331,2021-06-05 09:41:21.000000,,
354,7237,2021-06-05 21:43:21.000000,,
355,7283,2021-06-06 09:41:24.521455,,
356,7185,2021-06-06 21:43:21.000000,,
357,7251,2021-06-07 09:41:24.508503,,
358,7166,2021-06-07 21:41:21.000000,,
359,7230,2021-06-08 09:41:21.002755,,
360,7122,2021-06-08 21:42:21.000000,,
361,7213,2021-06-09 09:41:21.121067,,
362,7124,2021-06-09 21:42:21.000000,,
363,7202,2021-06-10 09:41:21.000000,,
364,7120,2021-06-10 21:41:21.000000,,
365,7192,2021-06-11 09:41:21.423279,,
366,7099,2021-06-11 21:41:21.000000,,
367,7156,2021-06-12 09:41:23.518802,,
368,7066,2021-06-12 21:47:21.000000,,
369,7148,2021-06-13 09:41:21.000000,,
370,7076,2021-06-13 21:41:21.000000,,
371,7161,2021-06-14 09:41:21.168319,,
372,7057,2021-06-14 21:41:21.000000,,
373,7100,2021-06-15 09:41:22.347744,,
374,7027,2021-06-15 21:43:21.000000,,
375,7073,2021-06-16 09:41:21.000000,,
376,7000,2021-06-16 21:46:52.315809,,
377,7063,2021-06-17 09:41:21.363239,,
378,6959,2021-06-17 21:47:21.000000,,
379,7060,2021-06-18 09:41:22.535734,,
380,6976,2021-06-18 21:46:21.000000,,
381,6997,2021-06-19 09:41:21.643528,,
382,6918,2021-06-19 21:43:21.000000,,
383,7000,2021-06-20 09:41:22.531802,,
384,6902,2021-06-20 21:42:21.000000,,
385,7008,2021-06-21 09:41:21.637152,,
386,6904,2021-06-21 21:41:21.000000,,
387,6986,2021-06-22 09:41:21.722129,,
388,6900,2021-06-22 21:52:21.000000,,
389,6956,2021-06-23 09:41:21.945231,,
390,6847,2021-06-23 21:42:21.000000,,
391,6933,2021-06-24 09:41:21.000000,,
392,6843,2021-06-24 21:41:21.000000,,
393,6915,2021-06-25 09:41:22.510051,,
394,6818,2021-06-25 21:42:21.000000,,
395,6904,2021-06-26 09:41:21.167257,,
396,6802,2021-06-26 21:41:21.000000,,
397,6870,2021-06-27 09:41:21.000000,,
398,6778,2021-06-27 21:43:21.000000,,
399,6833,2021-06-28 09:41:21.013603,,
400,6728,2021-06-28 21:41:21.000000,,
401,6843,2021-06-29 09:41:21.000000,,
402,6737,2021-06-29 21:45:21.000000,,
403,6864,2021-06-30 09:41:21.376161,,
404,6763,2021-06-30 21:41:21.000000,,
405,6812,2021-07-01 09:41:21.355745,,
406,6714,2021-07-01 21:46:21.000000,,
407,6772,2021-07-02 09:41:21.849586,,
408,6696,2021-07-02 21:41:21.000000,,
409,6756,2021-07-03 09:41:23.278764,,
410,6666,2021-07-03 21:49:21.000000,,
411,6757,2021-07-04 09:41:21.000000,,
412,6667,2021-07-04 21:41:21.000000,,
413,6731,2021-07-05 09:41:21.000000,,
414,6658,2021-07-05 21:42:07.780555,,
415,6723,2021-07-06 09:41:22.749407,,
416,6630,2021-07-06 21:41:21.000000,,
417,6729,2021-07-07 09:41:21.000000,,
418,6659,2021-07-07 21:47:21.000000,,
419,6713,2021-07-08 09:41:22.110793,,
420,6636,2021-07-08 21:42:21.000000,,
421,6714,2021-07-09 09:41:25.259319,,
422,6624,2021-07-09 21:47:21.000000,,
423,6687,2021-07-10 09:41:21.322886,,
424,6586,2021-07-10 21:41:21.000000,,
425,6661,2021-07-11 09:41:21.000000,,
426,6574,2021-07-11 21:43:21.000000,,
427,6697,2021-07-12 09:41:21.972791,,
428,6603,2021-07-12 21:44:21.000000,,
429,6725,2021-07-13 09:41:21.000000,,
430,6617,2021-07-13 21:43:21.000000,,
431,6684,2021-07-14 09:41:21.000000,,
432,6621,2021-07-14 21:44:21.000000,,
433,6720,2021-07-15 09:41:21.054934,,
434,6637,2021-07-15 21:41:21.000000,,
435,6708,2021-07-16 09:41:21.937945,,
436,6651,2021-07-16 21:45:21.000000,,
437,6740,2021-07-17 09:41:21.453393,,
438,6651,2021-07-17 21:44:21.000000,,
439,6728,2021-07-18 09:41:21.778130,,
440,6632,2021-07-18 21:46:21.000000,,
441,6712,2021-07-19 09:41:21.000000,,
442,6628,2021-07-19 21:42:21.000000,,
443,6691,2021-07-20 09:41:21.000000,,
444,6607,2021-07-20 21:41:21.000000,,
445,6670,2021-07-21 09:41:21.000000,,
446,6592,2021-07-21 21:45:21.000000,,
447,6677,2021-07-22 09:41:22.342857,,
448,6613,2021-07-22 21:41:21.000000,,
449,6679,2021-07-23 09:41:22.631705,,
450,6580,2021-07-23 21:43:21.000000,,
451,6629,2021-07-24 09:41:21.024937,,
452,6548,2021-07-24 21:42:21.000000,,
453,6654,2021-07-25 09:41:21.000000,,
454,6558,2021-07-25 21:44:21.000000,,
455,6681,2021-07-26 09:41:22.000123,,
456,6604,2021-07-26 21:47:21.000000,,
457,6678,2021-07-27 09:41:21.498098,,
458,6612,2021-07-27 21:44:21.000000,,
459,6650,2021-07-28 09:41:21.054719,,
460,6572,2021-07-28 21:46:21.000000,,
461,6626,2021-07-29 09:41:21.453273,,
462,6553,2021-07-29 21:42:21.000000,,
463,6621,2021-07-30 09:41:21.000000,,
464,6530,2021-07-30 21:42:21.000000,,
465,6590,2021-07-31 09:41:23.529692,,
466,6497,2021-07-31 21:42:21.000000,,
467,6576,2021-08-01 09:41:21.548512,,
468,6489,2021-08-01 21:41:21.000000,,
469,6571,2021-08-02 09:41:21.000000,,
470,6491,2021-08-02 21:43:21.000000,,
471,6531,2021-08-03 09:41:21.197685,,
472,6439,2021-08-03 21:48:21.000000,,
473,6522,2021-08-04 09:41:22.584494,,
474,6444,2021-08-04 21:41:21.000000,,
475,6542,2021-08-05 09:41:23.841681,,
476,6486,2021-08-05 21:50:21.000000,,
477,6571,2021-08-06 09:41:21.374467,,
478,6488,2021-08-06 21:41:21.000000,,
479,6545,2021-08-07 09:41:22.376189,,
480,6439,2021-08-07 21:42:21.000000,,
481,6488,2021-08-08 09:41:24.270914,,
482,6408,2021-08-08 21:43:21.000000,,
483,6470,2021-08-09 09:41:21.468363,,
484,6380,2021-08-09 21:47:21.000000,,
485,6447,2021-08-10 09:41:21.326715,,
486,6334,2021-08-10 21:41:21.000000,,
487,6425,2021-08-11 09:41:21.267459,,
488,6333,2021-08-11 21:41:21.000000,,
489,6408,2021-08-12 09:41:21.653632,,
490,6335,2021-08-12 21:41:21.000000,,
491,6427,2021-08-13 09:41:21.000000,,
492,6364,2021-08-13 21:41:46.400167,,
493,6392,2021-08-14 09:41:22.753882,,
494,6314,2021-08-14 21:42:21.000000,,
495,6342,2021-08-15 09:41:23.769886,,
496,6253,2021-08-15 21:42:21.000000,,
497,6334,2021-08-16 09:41:21.000000,,
498,6243,2021-08-16 21:41:21.000000,,
499,6359,2021-08-17 09:41:21.000000,,
500,6268,2021-08-17 21:42:21.000000,,
501,6359,2021-08-18 09:41:25.621390,,
502,6254,2021-08-18 21:43:21.000000,,
503,6304,2021-08-19 09:41:21.211597,,
504,6220,2021-08-19 21:42:04.767978,,
505,6299,2021-08-20 09:41:21.955985,,
506,6230,2021-08-20 21:46:21.000000,,
507,6266,2021-08-21 09:41:21.000000,,
508,6190,2021-08-21 21:43:21.000000,,
509,6284,2021-08-22 09:41:21.645240,,
510,6204,2021-08-22 21:41:21.000000,,
511,6274,2021-08-23 09:41:21.000000,,
512,6227,2021-08-23 21:41:21.000000,,
513,6308,2021-08-24 09:41:21.503979,,
514,6224,2021-08-24 21:41:21.000000,,
515,6320,2021-08-25 09:41:21.355795,,
516,6234,2021-08-25 21:43:21.000000,,
517,6302,2021-08-26 09:41:22.168304,,
518,6214,2021-08-26 21:45:21.000000,,
519,6254,2021-08-27 09:41:23.802094,,
520,6184,2021-08-27 21:45:21.000000,,
521,6235,2021-08-28 09:41:22.347802,,
522,6152,2021-08-28 21:49:21.000000,,
523,6239,2021-08-29 09:41:21.620892,,
524,6159,2021-08-29 21:41:21.000000,,
525,6239,2021-08-30 09:41:21.038566,,
526,6145,2021-08-30 21:41:21.000000,,
527,6226,2021-08-31 09:41:21.098857,,
528,6131,2021-08-31 21:44:21.000000,,
529,6197,2021-09-01 09:41:21.000000,,
530,6132,2021-09-01 21:41:21.000000,,
531,6217,2021-09-02 09:41:22.474362,,
532,6175,2021-09-02 21:42:21.000000,,
533,6198,2021-09-03 09:41:21.000000,,
534,6114,2021-09-03 21:41:21.000000,,
535,6165,2021-09-04 09:41:22.399069,,
536,6084,2021-09-04 21:43:21.000000,,
537,6193,2021-09-05 09:41:22.029310,,
538,6131,2021-09-05 21:44:21.000000,,
539,6215,2021-09-06 09:41:21.285910,,
540,6119,2021-09-06 21:43:21.000000,,
541,6252,2021-09-07 09:41:24.806508,,
542,6161,2021-09-07 21:43:21.000000,,
543,6254,2021-09-08 09:41:21.130065,,
544,6169,2021-09-08 21:42:21.000000,,
545,6224,2021-09-09 09:41:22.256727,,
546,6133,2021-09-09 21:45:21.000000,,
547,6203,2021-09-10 09:41:21.000000,,
548,6111,2021-09-10 21:41:21.000000,,
549,6188,2021-09-11 09:41:23.432480,,
550,6104,2021-09-11 21:41:21.000000,,
551,6192,2021-09-12 09:41:21.000000,,
552,6109,2021-09-12 21:49:21.000000,,
553,6165,2021-09-13 09:41:21.067612,,
554,6050,2021-09-13 21:41:21.000000,,
555,6149,2021-09-14 09:41:21.198493,,
556,6076,2021-09-14 21:42:35.489414,,
557,6182,2021-09-15 09:41:22.377287,,
558,6093,2021-09-15 21:42:21.000000,,
559,6166,2021-09-16 09:41:21.000000,,
560,6097,2021-09-16 21:42:21.000000,,
561,6203,2021-09-17 09:41:22.833201,,
562,6111,2021-09-17 21:43:21.000000,,
563,6169,2021-09-18 09:41:21.485720,,
564,6085,2021-09-18 21:46:21.000000,,
565,6154,2021-09-19 09:41:21.325903,,
566,6082,2021-09-19 21:42:21.000000,,
567,6150,2021-09-20 09:41:21.412306,,
568,6063,2021-09-20 21:42:21.000000,,
569,6138,2021-09-21 09:41:25.236310,,
570,6084,2021-09-21 21:44:21.000000,,
571,6139,2021-09-22 09:41:21.851716,,
572,6050,2021-09-22 21:42:21.000000,,
573,6157,2021-09-23 09:41:24.798124,,
574,6071,2021-09-23 21:44:21.000000,,
575,6146,2021-09-24 09:41:23.613950,,
576,6058,2021-09-24 21:44:21.000000,,
577,6159,2021-09-25 09:41:21.000000,,
578,6089,2021-09-25 21:43:21.000000,,
579,6177,2021-09-26 09:41:23.142581,,
580,6102,2021-09-26 21:42:21.000000,,
581,6126,2021-09-27 09:41:21.235778,,
582,6032,2021-09-27 21:41:21.000000,,
583,6100,2021-09-28 09:41:24.337353,,
584,5996,2021-09-28 21:42:21.000000,,
585,6092,2021-09-29 09:41:29.028792,,
586,6022,2021-09-29 21:46:21.000000,,
587,6105,2021-09-30 09:41:23.714373,,
588,6031,2021-09-30 21:42:21.000000,,
589,6115,2021-10-01 09:41:21.000000,,
590,6029,2021-10-01 21:41:21.000000,,
591,6106,2021-10-02 09:41:24.526544,,
592,6022,2021-10-02 21:43:21.000000,,
593,6105,2021-10-03 09:41:21.000000,,
594,6015,2021-10-03 21:41:21.000000,,
595,6081,2021-10-04 09:41:21.000000,,
596,6027,2021-10-04 21:56:21.000000,,
597,6130,2021-10-05 09:41:22.079955,,
598,6048,2021-10-05 21:43:21.000000,,
599,6123,2021-10-06 09:41:21.118572,,
