,statistics,time,simulation_time,generation_time
461,6573,2021-07-29 09:41:26.383699,,
462,6485,2021-07-29 21:42:53.908194,,
463,6555,2021-07-30 09:41:21.000000,,
464,6445,2021-07-30 21:43:21.000000,,
465,6514,2021-07-31 09:41:21.845302,,
466,6425,2021-07-31 21:41:21.000000,,
467,6505,2021-08-01 09:41:21.000000,,
468,6431,2021-08-01 21:43:21.000000,,
469,6478,2021-08-02 09:41:21.019378,,
470,6378,2021-08-02 21:45:21.000000,,
471,6459,2021-08-03 09:41:23.388175,,
472,6367,2021-08-03 21:41:21.000000,,
473,6455,2021-08-04 09:41:21.000000,,
474,6381,2021-08-04 21:43:21.000000,,
475,6420,2021-08-05 09:41:24.160352,,
476,6317,2021-08-05 21:43:21.000000,,
477,6389,2021-08-06 09:41:21.147092,,
478,6315,2021-08-06 21:42:21.000000,,
479,6350,2021-08-07 09:41:21.616002,,
480,6285,2021-08-07 21:41:21.000000,,
481,6340,2021-08-08 09:41:22.878501,,
482,6258,2021-08-08 21:41:21.000000,,
483,6315,2021-08-09 09:41:21.000000,,
484,6243,2021-08-09 21:48:21.000000,,
485,6331,2021-08-10 09:41:21.760001,,
486,6248,2021-08-10 21:41:21.000000,,
487,6357,2021-08-11 09:41:22.458874,,
488,6266,2021-08-11 21:41:21.000000,,
489,6326,2021-08-12 09:41:21.000000,,
490,6242,2021-08-12 21:47:21.000000,,
491,6291,2021-08-13 09:41:21.000000,,
492,6186,2021-08-13 21:46:21.000000,,
493,6233,2021-08-14 09:41:21.000000,,
494,6153,2021-08-14 21:43:21.000000,,
495,6257,2021-08-15 09:41:22.200123,,
496,6166,2021-08-15 21:46:21.000000,,
497,6225,2021-08-16 09:41:21.000000,,
498,6143,2021-08-16 21:42:21.000000,,
499,6213,2021-08-17 09:41:21.099965,,
500,6126,2021-08-17 21:41:21.000000,,
501,6215,2021-08-18 09:41:22.590143,,
502,6121,2021-08-18 21:42:21.000000,,
503,6203,2021-08-19 09:41:23.140661,,
504,6109,2021-08-19 21:41:21.000000,,
505,6199,2021-08-20 09:41:23.748910,,
506,6126,2021-08-20 21:41:21.000000,,
507,6242,2021-08-21 09:41:21.454413,,
508,6196,2021-08-21 21:46:21.000000,,
509,6276,2021-08-22 09:41:21.419952,,
510,6190,2021-08-22 21:43:21.000000,,
511,6276,2021-08-23 09:41:21.126770,,
512,6195,2021-08-23 21:48:21.000000,,
513,6286,2021-08-24 09:41:22.144937,,
514,6240,2021-08-24 21:43:21.000000,,
515,6290,2021-08-25 09:41:22.013583,,
516,6202,2021-08-25 21:46:21.000000,,
517,6297,2021-08-26 09:41:21.371485,,
518,6235,2021-08-26 21:41:21.000000,,
519,6302,2021-08-27 09:41:21.639367,,
520,6236,2021-08-27 21:42:21.000000,,
521,6329,2021-08-28 09:41:25.825945,,
522,6226,2021-08-28 21:43:21.000000,,
523,6307,2021-08-29 09:41:21.269619,,
524,6231,2021-08-29 21:44:21.000000,,
525,6333,2021-08-30 09:41:21.000000,,
526,6262,2021-08-30 21:48:21.000000,,
527,6349,2021-08-31 09:41:21.649954,,
528,6278,2021-08-31 21:42:21.000000,,
529,6342,2021-09-01 09:41:21.793754,,
530,6233,2021-09-01 21:43:21.000000,,
531,6310,2021-09-02 09:41:21.000000,,
532,6235,2021-09-02 21:41:21.000000,,
533,6282,2021-09-03 09:41:21.194818,,
534,6182,2021-09-03 21:41:21.000000,,
535,6262,2021-09-04 09:41:21.023248,,
536,6182,2021-09-04 21:43:21.000000,,
537,6236,2021-09-05 09:41:21.499921,,
538,6125,2021-09-05 21:41:21.000000,,
539,6231,2021-09-06 09:41:22.258760,,
540,6143,2021-09-06 21:51:21.000000,,
541,6175,2021-09-07 09:41:21.000000,,
542,6107,2021-09-07 21:47:21.000000,,
543,6219,2021-09-08 09:41:21.336814,,
544,6135,2021-09-08 21:46:21.000000,,
545,6203,2021-09-09 09:41:21.736681,,
546,6121,2021-09-09 21:44:00.192638,,
547,6212,2021-09-10 09:41:21.000000,,
548,6134,2021-09-10 21:43:21.000000,,
549,6203,2021-09-11 09:41:21.448031,,
550,6116,2021-09-11 21:41:21.000000,,
551,6186,2021-09-12 09:41:22.769197,,
552,6108,2021-09-12 21:42:21.000000,,
553,6173,2021-09-13 09:41:21.000000,,
554,6062,2021-09-13 21:42:21.000000,,
555,6114,2021-09-14 09:41:21.944120,,
556,6020,2021-09-14 21:43:21.000000,,
557,6046,2021-09-15 09:41:21.069688,,
558,5976,2021-09-15 21:42:21.000000,,
559,6026,2021-09-16 09:41:21.000000,,
560,5952,2021-09-16 21:44:21.000000,,
561,6029,2021-09-17 09:41:21.000000,,
562,5948,2021-09-17 21:41:21.000000,,
563,5995,2021-09-18 09:41:22.091104,,
564,5922,2021-09-18 21:41:21.000000,,
565,5967,2021-09-19 09:41:21.000000,,
566,5897,2021-09-19 21:42:21.000000,,
567,5969,2021-09-20 09:41:21.119675,,
568,5880,2021-09-20 21:41:21.000000,,
569,5930,2021-09-21 09:41:21.402961,,
570,5856,2021-09-21 21:46:21.000000,,
571,5959,2021-09-22 09:41:28.122433,,
572,5879,2021-09-22 21:42:21.000000,,
573,5958,2021-09-23 09:41:21.152716,,
574,5903,2021-09-23 21:46:21.000000,,
575,5960,2021-09-24 09:41:21.000000,,
576,5903,2021-09-24 21:41:21.000000,,
577,5982,2021-09-25 09:41:22.849715,,
578,5905,2021-09-25 21:42:21.000000,,
579,5986,2021-09-26 09:41:24.991383,,
580,5914,2021-09-26 21:45:21.000000,,
581,6023,2021-09-27 09:41:22.166718,,
582,5964,2021-09-27 21:45:21.000000,,
583,6021,2021-09-28 09:41:21.000000,,
584,5976,2021-09-28 21:46:21.000000,,
585,6068,2021-09-29 09:41:21.115098,,
586,5989,2021-09-29 21:42:21.000000,,
587,6047,2021-09-30 09:41:21.448768,,
588,5981,2021-09-30 21:42:21.000000,,
589,6078,2021-10-01 09:41:21.663762,,
590,6024,2021-10-01 21:48:21.000000,,
591,6101,2021-10-02 09:41:24.167389,,
592,6024,2021-10-02 21:44:21.000000,,
593,6074,2021-10-03 09:41:21.000000,,
594,5995,2021-10-03 21:42:21.000000,,
595,6019,2021-10-04 09:41:23.602050,,
596,5933,2021-10-04 21:42:21.000000,,
597,5997,2021-10-05 09:41:21.591761,,
598,5911,2021-10-05 21:41:21.000000,,
599,5969,2021-10-06 09:41:22.001355,,
