,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:22.309567,32771.46009373665,6545.719313383102
1,25,2020-12-11 09:41:22.469981,,
2,25,2020-12-11 22:11:21.410914,,
3,25,2020-12-12 10:55:30.397869,,
4,25,2020-12-12 21:42:23.574414,,
5,25,2020-12-13 11:03:04.483311,,
6,25,2020-12-13 23:10:21.140364,,
7,25,2020-12-14 09:41:21.132727,,
8,25,2020-12-14 21:41:43.028699,,
9,25,2020-12-15 09:42:01.463778,,
10,25,2020-12-15 21:41:21.159514,,
11,25,2020-12-16 09:41:22.968434,,
12,30,2020-12-16 23:50:22.131669,,
13,62,2020-12-17 09:41:21.195683,,
14,66,2020-12-17 21:59:21.009050,,
15,103,2020-12-18 10:52:36.294690,,
16,105,2020-12-18 22:01:21.835535,,
17,143,2020-12-19 09:41:21.412433,,
18,151,2020-12-19 23:35:21.083812,,
19,177,2020-12-20 09:41:22.331323,,
20,179,2020-12-20 23:25:21.275244,,
21,221,2020-12-21 09:41:21.065486,,
22,221,2020-12-21 22:01:21.000000,,
23,236,2020-12-22 09:41:21.653112,,
24,240,2020-12-22 21:48:21.000000,,
25,264,2020-12-23 09:41:22.294793,,
26,277,2020-12-23 23:52:21.142284,,
27,292,2020-12-24 09:41:21.317164,,
28,313,2020-12-24 22:31:21.000000,,
29,900,2020-12-25 09:41:22.614053,,
30,921,2020-12-25 22:46:04.825442,,
31,1362,2020-12-26 09:41:21.043733,,
32,1400,2020-12-26 22:00:21.000000,,
33,1776,2020-12-27 09:41:22.475378,,
34,1800,2020-12-27 23:35:21.000000,,
35,1977,2020-12-28 09:41:21.007068,,
36,2002,2020-12-28 22:00:21.000000,,
37,2077,2020-12-29 10:34:21.000000,,
38,2090,2020-12-29 22:47:21.000000,,
39,2229,2020-12-30 09:41:23.127773,,
40,2295,2020-12-30 21:43:21.000000,,
41,2634,2020-12-31 09:41:21.713291,,
42,2729,2020-12-31 21:46:21.000000,,
43,2912,2021-01-01 09:41:21.000000,,
44,3029,2021-01-01 21:43:21.000000,,
45,3216,2021-01-02 09:41:23.177809,,
46,3325,2021-01-02 21:41:21.000000,,
47,3448,2021-01-03 09:41:22.450066,,
48,3542,2021-01-03 22:29:21.000000,,
49,3752,2021-01-04 09:41:21.376366,,
50,3857,2021-01-04 21:42:21.000000,,
51,4080,2021-01-05 09:41:22.483212,,
52,4167,2021-01-05 21:48:21.000000,,
53,4353,2021-01-06 09:41:21.026923,,
54,4495,2021-01-06 21:50:21.000000,,
55,4534,2021-01-07 09:41:25.753710,,
56,4685,2021-01-07 21:42:21.000000,,
57,5016,2021-01-08 09:41:22.026982,,
58,5093,2021-01-08 21:41:21.000000,,
59,5394,2021-01-09 09:41:21.183097,,
60,5495,2021-01-09 21:49:21.000000,,
61,5729,2021-01-10 09:41:21.453800,,
62,5856,2021-01-10 21:43:21.000000,,
63,6004,2021-01-11 09:41:21.000000,,
64,6093,2021-01-11 21:47:21.000000,,
65,6340,2021-01-12 09:41:21.747937,,
66,6459,2021-01-12 21:44:21.000000,,
67,6706,2021-01-13 09:41:21.000000,,
68,6816,2021-01-13 21:49:21.000000,,
69,7115,2021-01-14 09:41:22.974433,,
70,7196,2021-01-14 21:46:21.000000,,
71,7665,2021-01-15 09:41:21.566552,,
72,7718,2021-01-15 21:41:21.000000,,
73,7997,2021-01-16 09:41:21.000000,,
74,8035,2021-01-16 21:41:21.000000,,
75,8205,2021-01-17 09:41:21.458244,,
76,8184,2021-01-17 21:45:21.000000,,
77,8550,2021-01-18 09:41:21.000000,,
78,8613,2021-01-18 21:41:21.000000,,
79,8835,2021-01-19 09:41:21.000000,,
80,8806,2021-01-19 21:41:21.000000,,
81,9105,2021-01-20 09:41:21.000000,,
82,9013,2021-01-20 21:42:21.000000,,
83,9377,2021-01-21 09:41:21.000000,,
84,9374,2021-01-21 21:42:21.000000,,
85,9616,2021-01-22 09:41:21.000000,,
86,9658,2021-01-22 21:42:21.000000,,
87,9777,2021-01-23 09:41:23.499519,,
88,9785,2021-01-23 21:41:21.000000,,
89,9874,2021-01-24 09:41:22.308584,,
90,9961,2021-01-24 21:42:21.000000,,
91,9969,2021-01-25 09:41:22.011839,,
92,10022,2021-01-25 21:41:21.000000,,
93,10316,2021-01-26 09:41:21.000000,,
94,10365,2021-01-26 21:42:21.000000,,
95,10733,2021-01-27 09:41:21.000000,,
96,10708,2021-01-27 21:41:21.000000,,
97,10978,2021-01-28 09:41:21.000000,,
98,10965,2021-01-28 21:42:21.000000,,
99,11143,2021-01-29 09:41:21.000000,,
100,11102,2021-01-29 21:42:21.000000,,
101,11237,2021-01-30 09:41:21.000000,,
102,11205,2021-01-30 21:42:21.000000,,
103,11356,2021-01-31 09:41:21.804689,,
104,11364,2021-01-31 21:42:21.000000,,
105,11393,2021-02-01 09:41:24.603627,,
106,11384,2021-02-01 21:41:21.000000,,
107,11589,2021-02-02 09:41:21.000000,,
108,11529,2021-02-02 21:43:21.000000,,
109,11580,2021-02-03 09:41:21.000000,,
110,11541,2021-02-03 21:41:21.000000,,
111,11677,2021-02-04 09:41:21.000000,,
112,11599,2021-02-04 21:42:21.000000,,
113,11621,2021-02-05 09:41:23.407201,,
114,11596,2021-02-05 21:43:21.000000,,
115,11458,2021-02-06 09:41:21.796554,,
116,11383,2021-02-06 21:42:21.000000,,
117,11451,2021-02-07 09:41:21.000000,,
118,11378,2021-02-07 21:41:21.000000,,
119,11338,2021-02-08 09:41:21.000000,,
120,11253,2021-02-08 21:41:21.000000,,
121,11242,2021-02-09 09:41:21.302294,,
122,11109,2021-02-09 21:41:21.000000,,
123,11229,2021-02-10 09:41:21.000000,,
124,11065,2021-02-10 21:42:21.000000,,
125,11039,2021-02-11 09:41:22.593712,,
126,10860,2021-02-11 21:43:21.000000,,
127,11006,2021-02-12 09:41:26.478986,,
128,10804,2021-02-12 21:41:21.000000,,
129,10770,2021-02-13 09:41:21.000000,,
130,10648,2021-02-13 21:41:21.000000,,
131,10612,2021-02-14 09:41:21.000000,,
132,10527,2021-02-14 21:42:21.000000,,
133,10568,2021-02-15 09:41:21.000000,,
134,10501,2021-02-15 21:42:21.000000,,
135,10472,2021-02-16 09:41:21.000000,,
136,10328,2021-02-16 21:41:21.000000,,
137,10316,2021-02-17 09:41:21.754766,,
138,10126,2021-02-17 21:41:21.000000,,
139,10167,2021-02-18 09:41:21.000000,,
140,10019,2021-02-18 21:45:21.000000,,
141,10219,2021-02-19 09:41:21.000000,,
142,9990,2021-02-19 21:41:21.000000,,
143,10220,2021-02-20 09:41:21.000000,,
144,10059,2021-02-20 21:42:21.000000,,
145,10023,2021-02-21 09:41:22.512227,,
146,9820,2021-02-21 21:43:21.000000,,
147,9986,2021-02-22 09:41:21.854031,,
148,9809,2021-02-22 21:43:21.000000,,
149,9700,2021-02-23 09:41:21.000000,,
150,9615,2021-02-23 21:41:21.000000,,
151,9549,2021-02-24 09:41:23.099452,,
152,9402,2021-02-24 21:44:21.000000,,
153,9361,2021-02-25 09:41:23.896110,,
154,9285,2021-02-25 21:41:21.000000,,
155,9597,2021-02-26 09:41:21.000000,,
156,9478,2021-02-26 21:44:21.000000,,
157,9481,2021-02-27 09:41:21.954097,,
158,9455,2021-02-27 21:41:21.000000,,
159,9463,2021-02-28 09:41:23.753460,,
160,9359,2021-02-28 21:42:21.000000,,
161,9455,2021-03-01 09:41:23.625349,,
162,9362,2021-03-01 21:41:21.000000,,
163,9425,2021-03-02 09:41:22.157581,,
164,9309,2021-03-02 21:41:21.000000,,
165,9320,2021-03-03 09:41:21.000000,,
166,9231,2021-03-03 21:43:21.000000,,
167,9460,2021-03-04 09:41:22.252538,,
168,9329,2021-03-04 21:44:21.000000,,
169,9248,2021-03-05 09:41:21.000000,,
170,9132,2021-03-05 21:42:21.000000,,
171,9204,2021-03-06 09:41:23.864744,,
172,9064,2021-03-06 21:41:21.000000,,
173,9199,2021-03-07 09:41:21.000000,,
174,9030,2021-03-07 21:41:21.000000,,
175,9055,2021-03-08 09:41:24.239838,,
176,8959,2021-03-08 21:41:21.000000,,
177,8933,2021-03-09 09:41:26.492593,,
178,8834,2021-03-09 21:48:21.000000,,
179,8822,2021-03-10 09:41:21.000000,,
180,8729,2021-03-10 21:50:21.000000,,
181,8925,2021-03-11 09:41:21.000000,,
182,8781,2021-03-11 21:43:21.000000,,
183,8901,2021-03-12 09:41:21.000000,,
184,8778,2021-03-12 21:42:21.000000,,
185,8788,2021-03-13 09:41:22.224140,,
186,8657,2021-03-13 21:42:21.000000,,
