,statistics,time,simulation_time,generation_time
186,8642,2021-03-13 21:41:21.000000,,
187,8730,2021-03-14 09:41:21.142588,,
188,8583,2021-03-14 21:41:21.000000,,
189,8574,2021-03-15 09:41:21.000000,,
190,8482,2021-03-15 21:46:21.000000,,
191,8659,2021-03-16 09:41:21.000000,,
192,8508,2021-03-16 21:41:21.000000,,
193,8580,2021-03-17 09:41:21.000000,,
194,8473,2021-03-17 21:41:21.000000,,
195,8524,2021-03-18 09:41:21.028215,,
196,8421,2021-03-18 21:43:21.000000,,
197,8549,2021-03-19 09:41:21.336651,,
198,8440,2021-03-19 21:41:21.000000,,
199,8583,2021-03-20 09:41:25.627990,,
200,8461,2021-03-20 21:41:21.000000,,
201,8518,2021-03-21 09:41:21.571857,,
202,8420,2021-03-21 21:42:21.000000,,
203,8473,2021-03-22 09:41:21.128369,,
204,8369,2021-03-22 21:41:21.000000,,
205,8459,2021-03-23 09:41:21.000000,,
206,8342,2021-03-23 21:41:21.000000,,
207,8386,2021-03-24 09:41:21.000000,,
208,8282,2021-03-24 21:45:21.000000,,
209,8346,2021-03-25 09:41:22.523222,,
210,8226,2021-03-25 21:42:21.000000,,
211,8298,2021-03-26 09:41:21.977290,,
212,8212,2021-03-26 21:44:21.000000,,
213,8358,2021-03-27 09:41:21.837278,,
214,8290,2021-03-27 21:44:21.000000,,
215,8400,2021-03-28 09:41:21.000000,,
216,8319,2021-03-28 21:45:21.000000,,
217,8537,2021-03-29 09:41:23.169435,,
218,8429,2021-03-29 21:41:21.000000,,
219,8400,2021-03-30 09:41:21.528369,,
220,8316,2021-03-30 21:45:21.000000,,
221,8369,2021-03-31 09:41:24.772399,,
222,8262,2021-03-31 21:41:21.000000,,
223,8260,2021-04-01 09:41:21.000000,,
224,8183,2021-04-01 21:42:21.000000,,
225,8160,2021-04-02 09:41:21.317727,,
226,8078,2021-04-02 21:41:21.000000,,
227,8107,2021-04-03 09:41:23.982423,,
228,7986,2021-04-03 21:42:21.000000,,
229,7983,2021-04-04 09:41:21.388498,,
230,7908,2021-04-04 21:46:21.000000,,
231,8098,2021-04-05 09:41:21.688321,,
232,7999,2021-04-05 21:41:21.000000,,
233,8046,2021-04-06 09:41:22.148804,,
234,7939,2021-04-06 21:41:21.000000,,
235,8042,2021-04-07 09:41:21.872594,,
236,7936,2021-04-07 21:42:21.000000,,
237,8113,2021-04-08 09:41:21.000000,,
238,7972,2021-04-08 21:51:21.000000,,
239,7917,2021-04-09 09:41:21.021349,,
240,7816,2021-04-09 21:42:21.000000,,
241,7872,2021-04-10 09:41:21.536718,,
242,7725,2021-04-10 21:44:21.000000,,
243,7807,2021-04-11 09:41:21.546726,,
244,7670,2021-04-11 21:42:21.000000,,
245,7794,2021-04-12 09:41:23.549050,,
246,7681,2021-04-12 21:45:21.000000,,
247,7633,2021-04-13 09:41:21.000000,,
248,7528,2021-04-13 21:47:21.000000,,
249,7629,2021-04-14 09:41:24.721516,,
250,7533,2021-04-14 21:42:21.000000,,
251,7600,2021-04-15 09:41:21.000000,,
252,7503,2021-04-15 21:41:21.000000,,
253,7515,2021-04-16 09:41:21.265265,,
254,7458,2021-04-16 21:43:21.000000,,
255,7493,2021-04-17 09:41:21.000000,,
256,7375,2021-04-17 21:43:21.000000,,
257,7388,2021-04-18 09:41:21.000000,,
258,7317,2021-04-18 21:41:21.000000,,
259,7322,2021-04-19 09:41:21.000000,,
260,7264,2021-04-19 21:41:21.000000,,
261,7296,2021-04-20 09:41:21.000000,,
262,7181,2021-04-20 21:46:21.000000,,
263,7339,2021-04-21 09:41:21.000000,,
264,7223,2021-04-21 21:44:21.000000,,
265,7240,2021-04-22 09:41:21.000000,,
266,7183,2021-04-22 21:45:21.000000,,
267,7284,2021-04-23 09:41:21.219990,,
268,7164,2021-04-23 21:43:21.000000,,
269,7376,2021-04-24 09:41:21.000000,,
270,7303,2021-04-24 21:42:21.000000,,
271,7432,2021-04-25 09:41:24.286809,,
272,7362,2021-04-25 21:45:21.000000,,
273,7416,2021-04-26 09:41:22.653346,,
274,7319,2021-04-26 21:43:21.000000,,
275,7382,2021-04-27 09:41:21.020338,,
276,7278,2021-04-27 21:41:21.000000,,
277,7412,2021-04-28 09:41:21.515068,,
278,7294,2021-04-28 21:45:21.000000,,
279,7267,2021-04-29 09:41:21.386050,,
280,7217,2021-04-29 21:41:21.000000,,
281,7222,2021-04-30 09:41:21.000000,,
282,7159,2021-04-30 21:41:21.000000,,
283,7174,2021-05-01 09:41:21.462057,,
284,7084,2021-05-01 21:41:21.000000,,
285,7164,2021-05-02 09:41:21.368597,,
286,7055,2021-05-02 21:41:21.000000,,
287,7243,2021-05-03 09:41:22.169291,,
288,7141,2021-05-03 21:42:21.000000,,
289,7225,2021-05-04 09:41:22.463816,,
290,7161,2021-05-04 21:42:21.000000,,
291,7183,2021-05-05 09:41:21.000000,,
292,7072,2021-05-05 21:41:21.000000,,
293,7225,2021-05-06 09:41:21.451504,,
294,7115,2021-05-06 21:42:21.000000,,
295,7153,2021-05-07 09:41:22.332170,,
296,7024,2021-05-07 21:46:21.000000,,
297,7112,2021-05-08 09:41:21.000000,,
298,7013,2021-05-08 21:41:21.000000,,
299,7048,2021-05-09 09:41:21.000000,,
300,6975,2021-05-09 21:43:21.000000,,
301,7149,2021-05-10 09:41:21.331209,,
302,7067,2021-05-10 21:41:21.000000,,
303,7032,2021-05-11 09:41:21.000000,,
304,6948,2021-05-11 21:43:21.000000,,
305,6915,2021-05-12 09:41:22.790565,,
306,6828,2021-05-12 21:41:21.000000,,
307,6926,2021-05-13 09:41:21.409617,,
308,6845,2021-05-13 21:48:21.000000,,
309,6828,2021-05-14 09:41:22.709536,,
310,6732,2021-05-14 21:41:21.000000,,
311,6854,2021-05-15 09:41:21.851203,,
312,6753,2021-05-15 21:41:21.000000,,
313,6753,2021-05-16 09:41:21.796037,,
314,6653,2021-05-16 21:41:21.000000,,
315,6941,2021-05-17 09:41:21.774406,,
316,6821,2021-05-17 21:41:21.000000,,
317,6846,2021-05-18 09:41:21.000000,,
318,6712,2021-05-18 21:45:21.000000,,
319,6778,2021-05-19 09:41:22.203119,,
320,6660,2021-05-19 21:42:21.000000,,
321,6645,2021-05-20 09:41:21.803415,,
322,6575,2021-05-20 21:44:21.000000,,
323,6632,2021-05-21 09:41:21.000000,,
324,6535,2021-05-21 21:46:21.000000,,
325,6592,2021-05-22 09:41:23.075753,,
326,6497,2021-05-22 21:41:21.000000,,
327,6775,2021-05-23 09:41:22.260817,,
328,6699,2021-05-23 21:43:21.000000,,
329,6746,2021-05-24 09:41:23.699391,,
330,6648,2021-05-24 21:43:21.000000,,
331,6651,2021-05-25 09:41:21.264054,,
332,6586,2021-05-25 21:48:21.000000,,
333,6640,2021-05-26 09:41:25.021115,,
334,6544,2021-05-26 21:42:21.000000,,
335,6668,2021-05-27 09:41:21.219711,,
336,6569,2021-05-27 21:41:21.000000,,
337,6724,2021-05-28 09:41:22.887740,,
338,6670,2021-05-28 21:45:21.000000,,
339,6785,2021-05-29 09:41:21.297285,,
340,6717,2021-05-29 21:42:21.000000,,
341,6690,2021-05-30 09:41:21.122200,,
342,6610,2021-05-30 21:41:21.000000,,
343,6756,2021-05-31 09:41:21.000000,,
344,6685,2021-05-31 21:49:21.000000,,
345,6690,2021-06-01 09:41:21.319822,,
346,6604,2021-06-01 21:46:21.000000,,
347,6638,2021-06-02 09:41:23.567960,,
348,6553,2021-06-02 21:47:21.000000,,
349,6759,2021-06-03 09:41:21.969356,,
350,6699,2021-06-03 21:41:21.000000,,
351,6739,2021-06-04 09:41:21.000000,,
352,6714,2021-06-04 21:43:21.000000,,
353,6740,2021-06-05 09:41:22.008653,,
354,6653,2021-06-05 21:41:21.000000,,
355,6744,2021-06-06 09:41:26.631051,,
356,6682,2021-06-06 21:44:21.000000,,
357,6664,2021-06-07 09:41:23.429597,,
358,6601,2021-06-07 21:41:21.000000,,
359,6627,2021-06-08 09:41:21.000000,,
360,6569,2021-06-08 21:41:21.000000,,
361,6739,2021-06-09 09:41:23.773219,,
362,6645,2021-06-09 21:43:21.000000,,
363,6766,2021-06-10 09:41:23.749481,,
364,6669,2021-06-10 21:41:21.000000,,
365,6684,2021-06-11 09:41:21.000000,,
366,6628,2021-06-11 21:41:21.000000,,
367,6763,2021-06-12 09:41:27.226849,,
368,6662,2021-06-12 21:41:21.000000,,
369,6763,2021-06-13 09:41:21.000000,,
370,6653,2021-06-13 21:42:21.000000,,
371,6663,2021-06-14 09:41:24.209403,,
372,6646,2021-06-14 21:44:21.000000,,
373,6761,2021-06-15 09:41:21.705790,,
374,6679,2021-06-15 21:41:21.000000,,
375,6811,2021-06-16 09:41:21.000000,,
376,6732,2021-06-16 21:43:21.000000,,
377,6780,2021-06-17 09:41:21.000000,,
378,6628,2021-06-17 21:41:21.000000,,
379,6759,2021-06-18 09:41:21.283043,,
380,6654,2021-06-18 21:42:21.000000,,
381,6659,2021-06-19 09:41:25.287089,,
382,6603,2021-06-19 21:42:21.000000,,
383,6769,2021-06-20 09:41:23.521488,,
384,6668,2021-06-20 21:42:21.000000,,
385,6633,2021-06-21 09:41:21.000000,,
386,6552,2021-06-21 21:44:21.000000,,
387,6602,2021-06-22 09:41:21.256298,,
388,6501,2021-06-22 21:50:21.000000,,
389,6706,2021-06-23 09:41:21.992309,,
390,6582,2021-06-23 21:43:21.000000,,
391,6571,2021-06-24 09:41:21.897602,,
392,6497,2021-06-24 21:41:21.000000,,
393,6507,2021-06-25 09:41:21.875039,,
394,6433,2021-06-25 21:43:21.000000,,
395,6774,2021-06-26 09:41:23.284542,,
396,6700,2021-06-26 21:44:21.000000,,
397,6812,2021-06-27 09:41:21.030782,,
398,6719,2021-06-27 21:44:21.000000,,
399,6831,2021-06-28 09:41:22.051080,,
400,6731,2021-06-28 21:41:21.000000,,
401,6850,2021-06-29 09:41:21.000000,,
402,6778,2021-06-29 21:42:21.000000,,
403,6817,2021-06-30 09:41:28.959814,,
404,6716,2021-06-30 21:47:21.000000,,
405,6708,2021-07-01 09:41:21.063492,,
406,6655,2021-07-01 21:43:21.000000,,
407,6750,2021-07-02 09:41:21.000000,,
408,6669,2021-07-02 21:50:21.000000,,
409,6798,2021-07-03 09:41:21.000000,,
410,6705,2021-07-03 21:41:21.000000,,
411,6777,2021-07-04 09:41:21.000000,,
412,6700,2021-07-04 21:43:21.000000,,
413,6771,2021-07-05 09:41:22.478589,,
414,6678,2021-07-05 21:42:21.000000,,
415,6672,2021-07-06 09:41:21.445688,,
416,6583,2021-07-06 21:44:21.000000,,
417,6578,2021-07-07 09:41:22.968410,,
418,6480,2021-07-07 21:44:21.000000,,
419,6519,2021-07-08 09:41:28.984857,,
420,6459,2021-07-08 21:47:21.000000,,
421,6550,2021-07-09 09:41:22.435560,,
422,6431,2021-07-09 21:41:21.000000,,
423,6453,2021-07-10 09:41:21.492025,,
424,6389,2021-07-10 21:41:21.000000,,
425,6439,2021-07-11 09:41:22.804375,,
426,6352,2021-07-11 21:45:21.000000,,
427,6421,2021-07-12 09:41:23.870166,,
428,6323,2021-07-12 21:41:21.000000,,
429,6349,2021-07-13 09:41:21.000000,,
430,6287,2021-07-13 21:47:21.000000,,
431,6314,2021-07-14 09:41:21.000000,,
432,6220,2021-07-14 21:44:21.000000,,
433,6250,2021-07-15 09:41:21.765563,,
434,6149,2021-07-15 21:42:21.000000,,
435,6392,2021-07-16 09:41:25.491216,,
436,6296,2021-07-16 21:44:21.000000,,
437,6296,2021-07-17 09:41:21.482047,,
438,6197,2021-07-17 21:41:21.000000,,
439,6316,2021-07-18 09:41:30.308842,,
440,6202,2021-07-18 21:49:21.000000,,
441,6334,2021-07-19 09:41:21.333380,,
442,6243,2021-07-19 21:42:21.000000,,
443,6252,2021-07-20 09:41:22.235815,,
444,6158,2021-07-20 21:41:21.000000,,
445,6233,2021-07-21 09:41:22.517910,,
446,6154,2021-07-21 21:45:21.000000,,
447,6155,2021-07-22 09:41:22.141194,,
448,6076,2021-07-22 21:43:21.000000,,
449,6189,2021-07-23 09:41:21.000000,,
450,6114,2021-07-23 21:41:21.000000,,
451,6264,2021-07-24 09:41:21.000000,,
452,6186,2021-07-24 21:41:21.000000,,
453,6284,2021-07-25 09:41:22.607335,,
454,6237,2021-07-25 21:42:21.000000,,
455,6317,2021-07-26 09:41:22.797384,,
456,6222,2021-07-26 21:41:21.000000,,
457,6302,2021-07-27 09:41:22.585562,,
458,6228,2021-07-27 21:43:21.000000,,
459,6253,2021-07-28 09:41:21.114081,,
460,6188,2021-07-28 21:42:21.000000,,
461,6384,2021-07-29 09:41:22.464020,,
462,6319,2021-07-29 21:41:21.000000,,
463,6334,2021-07-30 09:41:22.457791,,
464,6284,2021-07-30 21:41:21.000000,,
465,6314,2021-07-31 09:41:21.372250,,
466,6250,2021-07-31 21:45:21.000000,,
467,6337,2021-08-01 09:41:21.036678,,
468,6271,2021-08-01 21:43:21.000000,,
469,6432,2021-08-02 09:41:21.000000,,
470,6392,2021-08-02 21:41:21.000000,,
471,6467,2021-08-03 09:41:25.784197,,
472,6393,2021-08-03 21:45:21.000000,,
473,6490,2021-08-04 09:41:21.874407,,
474,6417,2021-08-04 21:43:21.000000,,
475,6453,2021-08-05 09:41:22.759327,,
476,6382,2021-08-05 21:42:21.000000,,
477,6373,2021-08-06 09:41:22.167517,,
478,6296,2021-08-06 21:42:21.000000,,
479,6399,2021-08-07 09:41:21.000000,,
480,6326,2021-08-07 21:41:21.000000,,
481,6312,2021-08-08 09:41:21.062606,,
482,6249,2021-08-08 21:42:21.000000,,
483,6291,2021-08-09 09:41:23.503032,,
484,6218,2021-08-09 21:43:21.000000,,
485,6401,2021-08-10 09:41:21.000000,,
486,6290,2021-08-10 21:41:21.000000,,
487,6308,2021-08-11 09:41:21.524781,,
488,6236,2021-08-11 21:50:21.000000,,
489,6365,2021-08-12 09:41:21.000000,,
490,6264,2021-08-12 21:42:21.000000,,
491,6366,2021-08-13 09:41:22.223570,,
492,6311,2021-08-13 21:41:21.000000,,
493,6366,2021-08-14 09:41:24.903974,,
494,6231,2021-08-14 21:47:21.000000,,
495,6366,2021-08-15 09:41:21.000000,,
496,6273,2021-08-15 21:41:21.000000,,
497,6310,2021-08-16 09:41:21.392107,,
498,6228,2021-08-16 21:41:21.000000,,
499,6242,2021-08-17 09:41:25.192809,,
500,6184,2021-08-17 21:41:21.000000,,
501,6250,2021-08-18 09:41:21.000000,,
502,6145,2021-08-18 21:43:21.000000,,
503,6111,2021-08-19 09:41:21.000000,,
504,6033,2021-08-19 21:43:21.000000,,
505,6185,2021-08-20 09:41:21.000000,,
506,6088,2021-08-20 21:42:21.000000,,
507,6183,2021-08-21 09:41:21.000000,,
508,6086,2021-08-21 21:42:21.000000,,
509,6088,2021-08-22 09:41:21.927126,,
510,6037,2021-08-22 21:43:21.000000,,
511,6081,2021-08-23 09:41:21.004349,,
512,5974,2021-08-23 21:41:21.000000,,
513,6110,2021-08-24 09:41:21.265131,,
514,6035,2021-08-24 21:51:21.000000,,
515,6070,2021-08-25 09:41:21.000000,,
516,5991,2021-08-25 21:41:21.000000,,
517,6034,2021-08-26 09:41:21.000000,,
518,5975,2021-08-26 21:47:21.000000,,
519,5946,2021-08-27 09:41:21.000000,,
520,5884,2021-08-27 21:55:21.000000,,
521,5899,2021-08-28 09:41:21.312356,,
522,5845,2021-08-28 21:41:21.000000,,
523,5891,2021-08-29 09:41:21.748873,,
524,5811,2021-08-29 21:41:21.000000,,
525,5845,2021-08-30 09:41:23.246257,,
526,5773,2021-08-30 21:43:21.000000,,
527,5824,2021-08-31 09:41:22.710400,,
528,5786,2021-08-31 21:46:21.000000,,
529,6028,2021-09-01 09:41:21.000000,,
530,5931,2021-09-01 21:48:21.000000,,
531,6141,2021-09-02 09:41:24.112540,,
532,6052,2021-09-02 21:44:21.000000,,
533,6202,2021-09-03 09:41:21.655416,,
534,6104,2021-09-03 21:42:21.000000,,
535,6135,2021-09-04 09:41:21.140853,,
536,6072,2021-09-04 21:41:21.000000,,
537,6101,2021-09-05 09:41:24.096171,,
538,5992,2021-09-05 21:44:21.000000,,
539,6019,2021-09-06 09:41:21.000000,,
540,5920,2021-09-06 21:42:21.000000,,
541,5924,2021-09-07 09:41:21.073657,,
542,5843,2021-09-07 21:42:21.000000,,
543,5943,2021-09-08 09:41:22.080201,,
544,5877,2021-09-08 21:42:21.000000,,
545,6012,2021-09-09 09:41:21.000000,,
546,5944,2021-09-09 21:41:21.000000,,
547,6043,2021-09-10 09:41:21.000000,,
548,5951,2021-09-10 21:42:21.000000,,
549,6079,2021-09-11 09:41:21.403201,,
550,6020,2021-09-11 22:02:21.000000,,
551,6066,2021-09-12 09:41:22.312100,,
552,5996,2021-09-12 21:41:21.000000,,
553,5950,2021-09-13 09:41:21.000000,,
554,5889,2021-09-13 21:43:21.000000,,
555,6036,2021-09-14 09:41:23.217124,,
556,5967,2021-09-14 21:42:21.000000,,
557,5964,2021-09-15 09:41:21.761615,,
558,5928,2021-09-15 21:46:21.000000,,
559,5922,2021-09-16 09:41:21.000000,,
560,5832,2021-09-16 21:44:21.000000,,
561,6075,2021-09-17 09:41:21.923878,,
562,6024,2021-09-17 21:45:21.000000,,
563,6127,2021-09-18 09:41:21.000000,,
564,6064,2021-09-18 21:52:21.000000,,
565,6171,2021-09-19 09:41:22.775234,,
566,6104,2021-09-19 21:45:21.000000,,
567,6195,2021-09-20 09:41:21.000000,,
568,6135,2021-09-20 21:42:21.000000,,
569,6242,2021-09-21 09:41:21.000000,,
570,6164,2021-09-21 21:45:21.000000,,
571,6240,2021-09-22 09:41:21.000000,,
572,6159,2021-09-22 21:42:21.000000,,
573,6200,2021-09-23 09:41:21.735080,,
574,6132,2021-09-23 21:42:21.000000,,
575,6140,2021-09-24 09:41:23.926675,,
576,6059,2021-09-24 21:44:21.000000,,
577,6047,2021-09-25 09:41:21.389684,,
578,5926,2021-09-25 21:41:21.000000,,
579,6058,2021-09-26 09:41:21.186060,,
580,5963,2021-09-26 21:44:21.000000,,
581,6102,2021-09-27 09:41:22.023883,,
582,6011,2021-09-27 21:41:21.000000,,
583,6015,2021-09-28 09:41:21.270550,,
584,5911,2021-09-28 21:41:21.000000,,
585,6020,2021-09-29 09:41:22.811353,,
586,5929,2021-09-29 21:48:21.000000,,
587,6058,2021-09-30 09:41:21.216716,,
588,5977,2021-09-30 21:44:21.000000,,
589,6010,2021-10-01 09:41:21.000000,,
590,5943,2021-10-01 21:59:21.000000,,
591,5980,2021-10-02 09:41:23.639659,,
592,5900,2021-10-02 21:42:21.000000,,
593,5935,2021-10-03 09:41:21.513791,,
594,5872,2021-10-03 21:44:21.000000,,
595,5838,2021-10-04 09:41:23.776732,,
596,5800,2021-10-04 21:44:21.000000,,
597,5834,2021-10-05 09:41:22.068316,,
598,5773,2021-10-05 21:46:21.000000,,
599,5766,2021-10-06 09:41:22.877424,,
