,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.204764,3539.0932400226593,5527.316548347473
1,25,2020-12-11 09:41:21.129336,,
2,25,2020-12-11 23:31:21.012952,,
3,25,2020-12-12 12:31:21.880434,,
4,25,2020-12-12 21:41:22.608795,,
5,25,2020-12-13 09:47:22.295992,,
6,25,2020-12-13 21:46:40.117834,,
7,25,2020-12-14 09:42:23.629571,,
8,25,2020-12-14 21:58:21.149568,,
9,25,2020-12-15 13:28:21.252160,,
10,25,2020-12-15 21:52:21.000000,,
11,25,2020-12-16 09:41:23.204397,,
12,25,2020-12-16 22:58:21.004037,,
13,25,2020-12-17 11:58:21.701810,,
14,25,2020-12-17 21:41:21.075580,,
15,25,2020-12-18 09:41:21.371122,,
16,25,2020-12-18 21:41:24.564929,,
17,25,2020-12-19 09:41:23.681476,,
18,25,2020-12-19 21:41:21.572605,,
19,43,2020-12-20 21:03:19.828259,,
20,43,2020-12-20 23:32:21.176568,,
21,43,2020-12-21 09:41:22.868471,,
22,43,2020-12-21 21:41:21.012293,,
23,43,2020-12-22 10:41:21.047358,,
24,43,2020-12-22 21:41:40.646907,,
25,43,2020-12-23 09:41:21.202216,,
26,43,2020-12-23 21:41:25.693801,,
27,50,2020-12-24 21:24:08.424992,,
28,50,2020-12-24 23:53:21.635248,,
29,50,2020-12-25 09:41:21.503006,,
30,50,2020-12-25 22:00:21.000000,,
31,50,2020-12-26 12:45:24.273773,,
32,61,2020-12-26 21:52:21.591943,,
33,61,2020-12-27 11:09:13.887956,,
34,61,2020-12-27 21:41:39.163652,,
35,61,2020-12-28 09:41:21.171753,,
36,61,2020-12-28 22:39:34.924018,,
37,61,2020-12-29 10:58:21.000000,,
38,61,2020-12-29 22:37:21.000000,,
39,61,2020-12-30 09:41:21.107022,,
40,71,2020-12-30 23:40:21.006387,,
41,71,2020-12-31 12:12:23.228248,,
42,70,2020-12-31 23:41:21.971127,,
43,69,2021-01-01 09:41:21.870078,,
44,67,2021-01-01 21:50:21.012338,,
45,66,2021-01-02 10:50:21.711774,,
46,66,2021-01-02 21:41:36.613597,,
47,66,2021-01-03 09:41:21.089261,,
48,66,2021-01-03 21:41:22.235828,,
49,60,2021-01-04 17:05:21.000000,,
50,59,2021-01-04 22:47:21.000000,,
51,197,2021-01-05 09:41:21.481570,,
52,194,2021-01-05 22:14:21.004340,,
53,192,2021-01-06 11:14:25.188272,,
54,190,2021-01-06 21:44:21.000000,,
55,189,2021-01-07 09:41:25.442608,,
56,188,2021-01-07 21:57:32.369997,,
57,193,2021-01-08 09:41:41.919628,,
58,193,2021-01-08 21:41:21.086721,,
59,193,2021-01-09 21:40:21.000000,,
60,193,2021-01-10 00:55:22.938479,,
61,192,2021-01-10 10:32:21.000000,,
62,190,2021-01-10 21:47:21.000000,,
63,189,2021-01-11 09:41:22.041399,,
64,187,2021-01-11 22:01:21.004594,,
65,186,2021-01-12 11:01:21.283076,,
66,313,2021-01-12 23:01:21.412105,,
67,312,2021-01-13 09:41:21.614617,,
68,383,2021-01-14 00:05:21.131831,,
69,382,2021-01-14 09:41:21.870916,,
70,379,2021-01-14 22:15:21.001529,,
71,376,2021-01-15 11:15:21.086859,,
72,372,2021-01-15 22:50:21.002342,,
73,370,2021-01-16 09:41:21.053679,,
74,370,2021-01-16 22:39:39.775397,,
75,471,2021-01-17 09:41:43.505265,,
76,470,2021-01-17 22:02:21.000000,,
77,469,2021-01-18 09:41:25.990270,,
78,469,2021-01-18 21:49:21.000000,,
79,467,2021-01-19 09:41:21.828814,,
80,465,2021-01-19 23:34:21.002243,,
81,463,2021-01-20 12:34:21.171583,,
82,504,2021-01-20 21:41:22.130852,,
83,502,2021-01-21 09:46:21.366475,,
84,499,2021-01-21 22:48:33.201850,,
85,499,2021-01-22 09:41:21.000000,,
86,498,2021-01-22 22:32:21.000000,,
87,497,2021-01-23 09:41:23.949799,,
88,496,2021-01-23 22:18:21.001243,,
89,496,2021-01-24 11:18:27.018718,,
90,495,2021-01-24 21:41:21.059795,,
91,493,2021-01-25 09:41:24.470984,,
92,488,2021-01-25 22:10:21.000000,,
93,1627,2021-01-26 09:41:21.132746,,
94,1621,2021-01-26 23:34:21.054607,,
95,1614,2021-01-27 09:41:22.783536,,
96,1598,2021-01-27 22:36:21.000000,,
97,1589,2021-01-28 09:41:21.721860,,
98,1577,2021-01-28 21:45:21.000000,,
99,1562,2021-01-29 10:31:21.000000,,
100,1620,2021-01-29 21:56:34.258580,,
101,1606,2021-01-30 09:41:22.089359,,
102,1596,2021-01-30 23:53:21.291098,,
103,1585,2021-01-31 09:41:21.000000,,
104,1581,2021-01-31 21:46:21.000000,,
105,1573,2021-02-01 09:41:21.000000,,
