,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.178813,3805.0885083675385,6165.9538605213165
1,25,2020-12-11 09:41:21.372301,,
2,25,2020-12-11 22:19:21.001265,,
3,25,2020-12-12 11:19:22.031151,,
4,25,2020-12-12 21:41:21.981558,,
5,25,2020-12-13 09:41:25.863569,,
6,25,2020-12-13 21:48:21.048353,,
7,25,2020-12-14 09:42:27.669284,,
8,25,2020-12-14 21:42:03.179059,,
9,25,2020-12-15 09:41:22.222220,,
10,25,2020-12-15 21:42:21.000000,,
11,41,2020-12-16 10:32:54.758827,,
12,41,2020-12-16 23:38:21.271273,,
13,41,2020-12-17 09:41:21.342655,,
14,41,2020-12-17 21:47:21.012680,,
15,41,2020-12-18 10:47:21.447409,,
16,41,2020-12-18 21:41:24.897895,,
17,41,2020-12-19 09:41:22.365738,,
18,68,2020-12-19 21:41:21.253098,,
19,68,2020-12-20 21:40:21.000000,,
20,68,2020-12-20 21:41:21.552338,,
21,68,2020-12-21 09:46:21.000000,,
22,68,2020-12-21 21:54:21.000000,,
23,68,2020-12-22 09:41:23.331103,,
24,68,2020-12-22 21:55:27.978694,,
25,68,2020-12-23 10:05:21.929941,,
26,68,2020-12-23 23:39:25.647730,,
27,68,2020-12-24 09:41:21.714282,,
28,68,2020-12-24 21:48:21.000000,,
29,438,2020-12-25 10:03:21.000000,,
30,438,2020-12-25 21:41:21.084171,,
31,438,2020-12-26 09:42:21.689394,,
32,464,2020-12-26 22:22:21.005208,,
33,464,2020-12-27 09:41:42.596855,,
34,464,2020-12-27 22:11:25.283305,,
35,464,2020-12-28 09:41:23.460294,,
36,464,2020-12-28 21:41:21.613145,,
37,464,2020-12-29 21:40:21.000000,,
38,464,2020-12-30 01:04:22.326858,,
39,464,2020-12-30 09:46:21.000000,,
40,632,2020-12-30 21:43:21.000000,,
41,632,2020-12-31 09:41:21.141845,,
42,631,2020-12-31 23:19:21.000000,,
43,628,2021-01-01 09:41:25.168307,,
44,627,2021-01-01 22:44:21.202844,,
45,1076,2021-01-02 09:57:21.000000,,
46,1075,2021-01-02 21:59:21.002371,,
47,1072,2021-01-03 10:59:21.494273,,
48,1070,2021-01-03 22:29:21.125026,,
49,1068,2021-01-04 09:41:29.811044,,
50,1067,2021-01-04 21:45:21.000000,,
51,1066,2021-01-05 09:41:22.159947,,
