,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.982261,3646.0852665901184,5741.598977088928
1,25,2020-12-11 09:41:24.292685,,
2,25,2020-12-11 22:19:21.006245,,
3,25,2020-12-12 11:19:24.320773,,
4,25,2020-12-12 21:41:22.077017,,
5,25,2020-12-13 09:41:26.286516,,
6,25,2020-12-13 21:41:21.457792,,
7,25,2020-12-14 09:41:50.144750,,
8,25,2020-12-14 23:36:31.690145,,
9,25,2020-12-15 09:41:21.014655,,
10,25,2020-12-15 22:03:29.472803,,
11,25,2020-12-16 10:13:21.000000,,
12,25,2020-12-16 23:00:21.237076,,
13,25,2020-12-17 09:41:22.794702,,
14,25,2020-12-17 21:59:33.846081,,
15,25,2020-12-18 10:09:22.506849,,
16,25,2020-12-18 23:46:33.010527,,
17,25,2020-12-19 09:41:21.195189,,
18,66,2020-12-19 21:41:24.681614,,
19,66,2020-12-20 21:40:21.000000,,
20,66,2020-12-20 21:41:21.759383,,
21,66,2020-12-21 21:40:21.000000,,
22,66,2020-12-22 00:04:17.701407,,
23,66,2020-12-22 21:31:47.463383,,
24,66,2020-12-22 21:41:29.752663,,
25,66,2020-12-23 09:41:23.619016,,
26,66,2020-12-23 22:18:21.000681,,
27,66,2020-12-24 10:12:21.000000,,
28,83,2020-12-24 23:34:21.544051,,
29,83,2020-12-25 09:41:21.707989,,
30,83,2020-12-25 21:43:21.008693,,
31,83,2020-12-26 10:43:21.518759,,
32,83,2020-12-26 21:41:23.530089,,
33,131,2020-12-27 09:41:32.487774,,
34,131,2020-12-27 21:41:21.994811,,
35,131,2020-12-28 21:40:21.000000,,
36,131,2020-12-28 21:41:23.896309,,
37,131,2020-12-29 20:56:21.000000,,
38,131,2020-12-29 23:11:21.000000,,
39,274,2020-12-30 09:41:25.140893,,
40,274,2020-12-30 22:25:21.000961,,
41,273,2020-12-31 11:23:21.000000,,
42,272,2020-12-31 22:15:53.301193,,
43,271,2021-01-01 09:41:45.374730,,
44,265,2021-01-01 22:26:21.000000,,
45,264,2021-01-02 09:41:21.315552,,
46,260,2021-01-02 22:18:21.752483,,
47,257,2021-01-03 10:28:21.000000,,
48,318,2021-01-03 23:23:21.004278,,
49,316,2021-01-04 09:42:21.000000,,
50,314,2021-01-04 21:47:21.000000,,
51,313,2021-01-05 09:41:28.367280,,
52,313,2021-01-05 22:14:21.000778,,
53,313,2021-01-06 11:14:21.742193,,
54,312,2021-01-06 22:13:46.999892,,
55,311,2021-01-07 09:41:22.712550,,
56,311,2021-01-07 21:41:21.255355,,
57,311,2021-01-08 09:41:33.998460,,
58,448,2021-01-08 21:53:21.000000,,
59,444,2021-01-09 09:41:21.802136,,
60,444,2021-01-09 22:14:21.009201,,
61,444,2021-01-10 11:14:21.906186,,
62,442,2021-01-10 21:52:21.027048,,
63,440,2021-01-11 09:41:26.176354,,
64,437,2021-01-11 22:02:21.467935,,
65,433,2021-01-12 10:43:23.796160,,
66,432,2021-01-12 21:41:24.203619,,
67,1031,2021-01-13 09:41:24.972467,,
68,1026,2021-01-13 21:45:21.000000,,
69,1020,2021-01-14 09:41:21.200162,,
70,1014,2021-01-15 00:07:21.045022,,
71,1009,2021-01-15 09:41:21.020000,,
72,1006,2021-01-15 22:21:21.003397,,
73,3363,2021-01-16 11:21:22.180130,,
74,3362,2021-01-16 21:41:21.054448,,
75,3357,2021-01-17 09:41:22.562033,,
76,3349,2021-01-17 23:37:21.000000,,
77,3342,2021-01-18 09:41:21.000000,,
78,3335,2021-01-18 21:41:21.000000,,
79,3331,2021-01-19 09:41:21.902338,,
