,statistics,time,simulation_time,generation_time
54,3202,2021-01-06 21:52:21.000000,,
55,3323,2021-01-07 09:41:22.851560,,
56,3372,2021-01-07 21:43:21.000000,,
57,3463,2021-01-08 09:41:24.112484,,
58,3541,2021-01-08 21:44:21.000000,,
59,3643,2021-01-09 09:41:21.000000,,
60,3714,2021-01-09 21:42:21.000000,,
61,3852,2021-01-10 09:41:21.748701,,
62,3910,2021-01-10 21:41:21.000000,,
63,4022,2021-01-11 09:41:21.000000,,
64,4095,2021-01-11 21:47:21.000000,,
65,4213,2021-01-12 09:41:23.905850,,
66,4274,2021-01-12 22:19:21.000000,,
67,4480,2021-01-13 09:41:22.003851,,
68,4544,2021-01-13 21:45:21.000000,,
69,4685,2021-01-14 09:41:22.919103,,
70,4738,2021-01-14 21:48:21.000000,,
71,4930,2021-01-15 09:41:21.000000,,
72,4952,2021-01-15 21:44:21.000000,,
73,5119,2021-01-16 09:41:21.214948,,
74,5150,2021-01-16 21:47:21.000000,,
75,5328,2021-01-17 09:41:21.404156,,
76,5349,2021-01-17 21:42:21.000000,,
77,5605,2021-01-18 09:41:21.949518,,
78,5607,2021-01-18 21:41:21.000000,,
79,5855,2021-01-19 09:41:23.064223,,
80,5837,2021-01-19 21:41:21.000000,,
81,6069,2021-01-20 09:41:21.887388,,
82,6059,2021-01-20 21:41:21.000000,,
83,6259,2021-01-21 09:41:21.013364,,
84,6244,2021-01-21 21:43:21.000000,,
85,6503,2021-01-22 09:41:21.235284,,
86,6469,2021-01-22 21:41:21.000000,,
87,6678,2021-01-23 09:41:21.544959,,
88,6621,2021-01-23 21:43:21.000000,,
89,6815,2021-01-24 09:41:21.052742,,
90,6754,2021-01-24 21:41:21.000000,,
91,7135,2021-01-25 09:41:22.836146,,
92,7096,2021-01-25 21:43:21.000000,,
93,7359,2021-01-26 09:41:21.000000,,
94,7303,2021-01-26 21:43:21.000000,,
95,7617,2021-01-27 09:41:21.000000,,
96,7590,2021-01-27 21:42:21.000000,,
97,7781,2021-01-28 09:41:21.417156,,
98,7768,2021-01-28 21:41:21.000000,,
99,8028,2021-01-29 09:41:23.383194,,
100,8007,2021-01-29 21:43:21.000000,,
101,8256,2021-01-30 09:41:22.528726,,
102,8241,2021-01-30 21:49:21.000000,,
103,8481,2021-01-31 09:41:21.000000,,
104,8482,2021-01-31 21:41:21.000000,,
105,8677,2021-02-01 09:41:24.094390,,
106,8696,2021-02-01 21:42:21.000000,,
107,8866,2021-02-02 09:41:23.463801,,
108,8881,2021-02-02 21:45:21.000000,,
109,9049,2021-02-03 09:41:21.697174,,
110,9081,2021-02-03 21:42:21.000000,,
111,9283,2021-02-04 09:41:21.543844,,
112,9298,2021-02-04 21:42:21.000000,,
113,9411,2021-02-05 09:41:22.772110,,
114,9425,2021-02-05 21:44:21.000000,,
115,9574,2021-02-06 09:41:21.484912,,
116,9540,2021-02-06 21:43:21.000000,,
117,9700,2021-02-07 09:41:31.629633,,
118,9669,2021-02-07 21:48:21.000000,,
119,9819,2021-02-08 09:41:22.778817,,
120,9776,2021-02-08 21:41:21.000000,,
121,9883,2021-02-09 09:41:21.360387,,
122,9866,2021-02-09 21:42:21.000000,,
123,9927,2021-02-10 09:41:22.583213,,
124,9906,2021-02-10 21:41:21.000000,,
125,10016,2021-02-11 09:41:21.000000,,
126,9909,2021-02-11 21:45:21.000000,,
127,10080,2021-02-12 09:41:21.000000,,
128,9997,2021-02-12 21:43:21.000000,,
129,10065,2021-02-13 09:41:21.000000,,
130,10001,2021-02-13 21:41:21.000000,,
131,10081,2021-02-14 09:41:21.000000,,
132,9975,2021-02-14 21:41:21.000000,,
133,10099,2021-02-15 09:41:21.000000,,
134,10046,2021-02-15 21:42:07.850496,,
135,10221,2021-02-16 09:41:21.603058,,
136,10084,2021-02-16 21:42:21.000000,,
137,10156,2021-02-17 09:41:21.000000,,
138,10045,2021-02-17 21:42:21.000000,,
139,10139,2021-02-18 09:41:21.603551,,
140,10026,2021-02-18 21:45:21.000000,,
141,10145,2021-02-19 09:41:21.000000,,
142,10003,2021-02-19 21:42:21.000000,,
143,10224,2021-02-20 09:41:21.000000,,
144,10090,2021-02-20 21:44:21.000000,,
145,10280,2021-02-21 09:41:21.000000,,
146,10135,2021-02-21 21:41:21.000000,,
147,10295,2021-02-22 09:41:21.000000,,
148,10150,2021-02-22 21:42:21.000000,,
149,10208,2021-02-23 09:41:21.000000,,
150,10104,2021-02-23 21:42:21.000000,,
151,10254,2021-02-24 09:41:21.000000,,
152,10164,2021-02-24 21:42:21.000000,,
153,10368,2021-02-25 09:41:21.000000,,
154,10279,2021-02-25 21:41:21.000000,,
155,10355,2021-02-26 09:41:21.906377,,
156,10276,2021-02-26 21:42:21.000000,,
157,10437,2021-02-27 09:41:22.771119,,
158,10367,2021-02-27 21:42:21.000000,,
159,10414,2021-02-28 09:41:21.083890,,
160,10342,2021-02-28 21:41:21.000000,,
161,10373,2021-03-01 09:41:21.000000,,
162,10276,2021-03-01 21:41:21.000000,,
163,10330,2021-03-02 09:41:21.348115,,
164,10252,2021-03-02 21:41:21.000000,,
165,10427,2021-03-03 09:41:22.805657,,
166,10356,2021-03-03 21:41:21.000000,,
167,10437,2021-03-04 09:41:25.998263,,
168,10344,2021-03-04 21:41:21.000000,,
169,10468,2021-03-05 09:41:21.000000,,
170,10374,2021-03-05 21:41:21.000000,,
171,10449,2021-03-06 09:41:21.000000,,
172,10390,2021-03-06 21:42:21.000000,,
173,10472,2021-03-07 09:41:21.326592,,
174,10392,2021-03-07 21:43:21.000000,,
175,10428,2021-03-08 09:41:21.000000,,
176,10328,2021-03-08 21:41:21.000000,,
177,10413,2021-03-09 09:41:21.000000,,
178,10277,2021-03-09 21:42:21.000000,,
179,10359,2021-03-10 09:41:21.000000,,
180,10252,2021-03-10 21:42:21.000000,,
181,10325,2021-03-11 09:41:21.000000,,
182,10179,2021-03-11 21:42:21.000000,,
183,10258,2021-03-12 09:41:26.750711,,
184,10138,2021-03-12 21:41:21.000000,,
185,10206,2021-03-13 09:41:21.000000,,
186,10058,2021-03-13 21:42:21.000000,,
187,10179,2021-03-14 09:41:21.000000,,
188,10033,2021-03-14 21:44:21.000000,,
189,10103,2021-03-15 09:41:27.888806,,
190,9953,2021-03-15 21:43:21.000000,,
191,10123,2021-03-16 09:41:22.141912,,
192,9939,2021-03-16 21:41:21.000000,,
193,10037,2021-03-17 09:41:21.000000,,
194,9882,2021-03-17 21:41:21.000000,,
195,9909,2021-03-18 09:41:21.000000,,
196,9727,2021-03-18 21:41:21.000000,,
197,9801,2021-03-19 09:41:21.317968,,
198,9666,2021-03-19 21:43:21.000000,,
199,9798,2021-03-20 09:41:21.000000,,
200,9667,2021-03-20 21:41:21.000000,,
201,9748,2021-03-21 09:41:21.000000,,
202,9618,2021-03-21 21:41:21.000000,,
203,9691,2021-03-22 09:41:21.000000,,
204,9566,2021-03-22 21:43:21.000000,,
205,9665,2021-03-23 09:41:21.138126,,
206,9566,2021-03-23 21:42:21.000000,,
207,9656,2021-03-24 09:41:21.780271,,
208,9549,2021-03-24 21:41:21.000000,,
209,9639,2021-03-25 09:41:21.000000,,
210,9507,2021-03-25 21:41:21.000000,,
211,9582,2021-03-26 09:41:21.000000,,
212,9477,2021-03-26 21:41:21.000000,,
213,9538,2021-03-27 09:41:21.000000,,
214,9426,2021-03-27 21:44:21.000000,,
215,9542,2021-03-28 09:41:21.000000,,
216,9444,2021-03-28 21:42:21.000000,,
217,9515,2021-03-29 09:41:21.685266,,
218,9415,2021-03-29 21:41:21.000000,,
219,9412,2021-03-30 09:41:28.841087,,
220,9335,2021-03-30 21:42:21.000000,,
221,9374,2021-03-31 09:41:21.000000,,
222,9299,2021-03-31 21:44:21.000000,,
223,9379,2021-04-01 09:41:24.906908,,
224,9268,2021-04-01 21:44:21.000000,,
225,9302,2021-04-02 09:41:21.497517,,
226,9175,2021-04-02 21:43:21.000000,,
227,9259,2021-04-03 09:41:21.933485,,
228,9154,2021-04-03 21:43:21.000000,,
229,9179,2021-04-04 09:41:21.342109,,
230,9071,2021-04-04 21:44:21.000000,,
231,9207,2021-04-05 09:41:22.196583,,
232,9100,2021-04-05 21:41:21.000000,,
233,9181,2021-04-06 09:41:22.180528,,
234,9112,2021-04-06 21:41:21.000000,,
235,9181,2021-04-07 09:41:21.000000,,
236,9052,2021-04-07 21:49:21.000000,,
237,9116,2021-04-08 09:41:26.099217,,
238,9011,2021-04-08 21:42:21.000000,,
239,9133,2021-04-09 09:41:23.671052,,
240,9022,2021-04-09 21:43:21.000000,,
241,9095,2021-04-10 09:41:22.403189,,
242,8954,2021-04-10 21:42:21.000000,,
243,9058,2021-04-11 09:41:23.137442,,
244,8946,2021-04-11 21:43:21.000000,,
245,9042,2021-04-12 09:41:21.000000,,
246,8945,2021-04-12 21:42:21.000000,,
247,8967,2021-04-13 09:41:21.000000,,
248,8836,2021-04-13 21:41:21.000000,,
249,8988,2021-04-14 09:41:21.000000,,
250,8830,2021-04-14 21:41:21.000000,,
251,8974,2021-04-15 09:41:21.000000,,
252,8851,2021-04-15 21:43:21.000000,,
253,8957,2021-04-16 09:41:21.692421,,
254,8831,2021-04-16 21:46:21.000000,,
255,8923,2021-04-17 09:41:29.035562,,
256,8814,2021-04-17 21:46:21.000000,,
257,8927,2021-04-18 09:41:21.000000,,
258,8809,2021-04-18 21:41:21.000000,,
259,8959,2021-04-19 09:41:23.046835,,
260,8832,2021-04-19 21:41:21.000000,,
261,8960,2021-04-20 09:41:23.226488,,
262,8855,2021-04-20 21:41:21.000000,,
263,8903,2021-04-21 09:41:21.000000,,
264,8834,2021-04-21 21:44:21.000000,,
265,8835,2021-04-22 09:41:21.958140,,
266,8756,2021-04-22 21:42:21.000000,,
267,8908,2021-04-23 09:41:21.000000,,
268,8806,2021-04-23 21:42:21.000000,,
269,8827,2021-04-24 09:41:21.003955,,
270,8768,2021-04-24 21:44:31.288283,,
271,8811,2021-04-25 09:41:21.602057,,
272,8742,2021-04-25 21:43:21.000000,,
273,8836,2021-04-26 09:41:21.000000,,
274,8767,2021-04-26 21:42:21.000000,,
275,8851,2021-04-27 09:41:21.635922,,
276,8745,2021-04-27 21:41:21.000000,,
277,8868,2021-04-28 09:41:21.788574,,
278,8742,2021-04-28 21:41:21.000000,,
279,8786,2021-04-29 09:41:26.652399,,
280,8671,2021-04-29 21:43:21.000000,,
281,8732,2021-04-30 09:41:22.690613,,
282,8636,2021-04-30 21:44:21.000000,,
283,8668,2021-05-01 09:41:21.000000,,
284,8566,2021-05-01 21:42:21.000000,,
285,8702,2021-05-02 09:41:21.389401,,
286,8551,2021-05-02 21:43:21.000000,,
287,8661,2021-05-03 09:41:21.000000,,
288,8555,2021-05-03 21:41:21.000000,,
289,8630,2021-05-04 09:41:21.000000,,
290,8547,2021-05-04 21:43:21.000000,,
291,8667,2021-05-05 09:41:24.225435,,
292,8562,2021-05-05 21:42:21.000000,,
293,8665,2021-05-06 09:41:21.000000,,
294,8574,2021-05-06 21:43:21.000000,,
295,8643,2021-05-07 09:41:22.848096,,
296,8542,2021-05-07 21:47:21.000000,,
297,8555,2021-05-08 09:41:28.054128,,
298,8438,2021-05-08 21:46:21.000000,,
299,8557,2021-05-09 09:41:21.000000,,
300,8461,2021-05-09 21:42:21.000000,,
301,8555,2021-05-10 09:41:21.000000,,
302,8422,2021-05-10 21:44:21.000000,,
303,8483,2021-05-11 09:41:26.605200,,
304,8381,2021-05-11 21:45:21.000000,,
305,8472,2021-05-12 09:41:21.000000,,
306,8352,2021-05-12 21:41:21.000000,,
307,8498,2021-05-13 09:41:21.947557,,
308,8400,2021-05-13 21:46:21.000000,,
309,8514,2021-05-14 09:41:21.000000,,
310,8415,2021-05-14 21:42:21.000000,,
311,8470,2021-05-15 09:41:25.545213,,
312,8364,2021-05-15 21:45:21.000000,,
313,8477,2021-05-16 09:41:23.251485,,
314,8389,2021-05-16 21:42:21.000000,,
315,8441,2021-05-17 09:41:22.412528,,
316,8368,2021-05-17 21:42:21.000000,,
317,8427,2021-05-18 09:41:23.438192,,
318,8340,2021-05-18 21:41:21.000000,,
319,8432,2021-05-19 09:41:21.068233,,
320,8325,2021-05-19 21:43:21.000000,,
321,8444,2021-05-20 09:41:21.000000,,
322,8337,2021-05-20 21:42:21.000000,,
323,8454,2021-05-21 09:41:21.000000,,
324,8379,2021-05-21 21:42:21.000000,,
325,8425,2021-05-22 09:41:22.940810,,
326,8305,2021-05-22 21:41:21.000000,,
327,8406,2021-05-23 09:41:21.000000,,
328,8288,2021-05-23 21:44:11.373279,,
329,8344,2021-05-24 09:41:23.939877,,
330,8262,2021-05-24 21:41:21.000000,,
331,8371,2021-05-25 09:41:21.000000,,
332,8254,2021-05-25 21:42:21.000000,,
333,8360,2021-05-26 09:41:22.320235,,
334,8243,2021-05-26 21:42:21.000000,,
335,8361,2021-05-27 09:41:21.000000,,
336,8217,2021-05-27 21:41:21.000000,,
337,8323,2021-05-28 09:41:22.514700,,
338,8208,2021-05-28 21:41:21.000000,,
339,8290,2021-05-29 09:41:21.000000,,
340,8197,2021-05-29 21:41:21.000000,,
341,8232,2021-05-30 09:41:23.620943,,
342,8135,2021-05-30 21:42:21.000000,,
343,8228,2021-05-31 09:41:22.140675,,
344,8116,2021-05-31 21:43:21.000000,,
345,8219,2021-06-01 09:41:21.071007,,
346,8077,2021-06-01 21:42:21.000000,,
347,8214,2021-06-02 09:41:21.000000,,
348,8102,2021-06-02 21:41:21.000000,,
349,8169,2021-06-03 09:41:21.000000,,
350,8061,2021-06-03 21:43:21.000000,,
351,8120,2021-06-04 09:41:21.000000,,
352,8002,2021-06-04 21:41:21.000000,,
353,8108,2021-06-05 09:41:21.014289,,
354,7994,2021-06-05 21:42:21.000000,,
355,8077,2021-06-06 09:41:22.566266,,
356,7994,2021-06-06 21:41:21.000000,,
357,8071,2021-06-07 09:41:21.000000,,
358,7975,2021-06-07 21:43:21.000000,,
359,8087,2021-06-08 09:41:21.000000,,
360,7998,2021-06-08 21:41:21.000000,,
361,8082,2021-06-09 09:41:22.755056,,
362,7956,2021-06-09 21:42:21.000000,,
363,8051,2021-06-10 09:41:21.517988,,
364,7981,2021-06-10 21:43:21.000000,,
365,8036,2021-06-11 09:41:21.000000,,
366,7920,2021-06-11 21:42:21.000000,,
367,7998,2021-06-12 09:41:21.047125,,
368,7902,2021-06-12 21:42:21.000000,,
369,7955,2021-06-13 09:41:22.694429,,
370,7840,2021-06-13 21:45:21.000000,,
371,7945,2021-06-14 09:41:21.407398,,
372,7821,2021-06-14 21:41:21.000000,,
373,7873,2021-06-15 09:41:21.000000,,
374,7756,2021-06-15 21:42:21.000000,,
375,7878,2021-06-16 09:41:21.000000,,
376,7768,2021-06-16 21:41:21.000000,,
377,7859,2021-06-17 09:41:22.603092,,
378,7768,2021-06-17 21:46:21.000000,,
379,7897,2021-06-18 09:41:21.682420,,
380,7827,2021-06-18 21:41:21.000000,,
381,7971,2021-06-19 09:41:21.000000,,
382,7850,2021-06-19 21:42:21.000000,,
383,7945,2021-06-20 09:41:22.736258,,
384,7873,2021-06-20 21:41:21.000000,,
385,7979,2021-06-21 09:41:22.089676,,
386,7858,2021-06-21 21:44:21.000000,,
387,7986,2021-06-22 09:41:21.000000,,
388,7866,2021-06-22 21:42:21.000000,,
389,7920,2021-06-23 09:41:21.000000,,
390,7823,2021-06-23 21:41:21.000000,,
391,7921,2021-06-24 09:41:21.000000,,
392,7842,2021-06-24 21:41:21.000000,,
393,7947,2021-06-25 09:41:21.000000,,
394,7838,2021-06-25 21:42:21.000000,,
395,7930,2021-06-26 09:41:21.000000,,
396,7807,2021-06-26 21:43:21.000000,,
397,7874,2021-06-27 09:41:21.103777,,
398,7787,2021-06-27 21:42:21.000000,,
399,7875,2021-06-28 09:41:21.663354,,
400,7744,2021-06-28 21:46:21.000000,,
401,7840,2021-06-29 09:41:21.051494,,
402,7769,2021-06-29 21:43:21.000000,,
403,7823,2021-06-30 09:41:22.195653,,
404,7737,2021-06-30 21:42:21.000000,,
405,7830,2021-07-01 09:41:21.000000,,
406,7704,2021-07-01 21:42:21.000000,,
407,7748,2021-07-02 09:41:21.000000,,
408,7652,2021-07-02 21:42:21.000000,,
409,7704,2021-07-03 09:41:27.023044,,
410,7608,2021-07-03 21:46:21.000000,,
411,7711,2021-07-04 09:41:21.000000,,
412,7648,2021-07-04 21:42:21.000000,,
413,7782,2021-07-05 09:41:21.000000,,
414,7694,2021-07-05 21:41:21.000000,,
415,7796,2021-07-06 09:41:22.548281,,
416,7732,2021-07-06 21:44:21.000000,,
417,7840,2021-07-07 09:41:21.000000,,
418,7732,2021-07-07 21:46:21.000000,,
419,7795,2021-07-08 09:41:21.269180,,
420,7726,2021-07-08 21:42:21.000000,,
421,7770,2021-07-09 09:41:21.000000,,
422,7671,2021-07-09 21:42:21.000000,,
423,7736,2021-07-10 09:41:21.360096,,
424,7655,2021-07-10 21:41:21.000000,,
425,7751,2021-07-11 09:41:21.366451,,
426,7648,2021-07-11 21:44:21.000000,,
427,7728,2021-07-12 09:41:21.000000,,
428,7615,2021-07-12 21:41:21.000000,,
429,7695,2021-07-13 09:41:21.000000,,
430,7618,2021-07-13 21:42:21.000000,,
431,7664,2021-07-14 09:41:21.331477,,
432,7541,2021-07-14 21:41:21.000000,,
433,7612,2021-07-15 09:41:21.953727,,
434,7527,2021-07-15 21:43:21.000000,,
435,7596,2021-07-16 09:41:22.867418,,
436,7488,2021-07-16 21:43:21.000000,,
437,7594,2021-07-17 09:41:21.243425,,
438,7531,2021-07-17 21:42:21.000000,,
439,7637,2021-07-18 09:41:22.423138,,
440,7527,2021-07-18 21:45:21.000000,,
441,7686,2021-07-19 09:41:21.000000,,
442,7600,2021-07-19 21:41:21.000000,,
443,7691,2021-07-20 09:41:22.962841,,
444,7592,2021-07-20 21:48:21.000000,,
445,7675,2021-07-21 09:41:23.610827,,
446,7579,2021-07-21 21:42:21.000000,,
447,7635,2021-07-22 09:41:21.000000,,
448,7540,2021-07-22 21:44:21.000000,,
449,7651,2021-07-23 09:41:22.862097,,
450,7544,2021-07-23 21:42:21.000000,,
451,7619,2021-07-24 09:41:22.052654,,
452,7529,2021-07-24 21:42:21.000000,,
453,7621,2021-07-25 09:41:21.000000,,
454,7536,2021-07-25 21:42:21.000000,,
455,7660,2021-07-26 09:41:21.000000,,
456,7577,2021-07-26 21:44:21.000000,,
457,7615,2021-07-27 09:41:21.674548,,
458,7514,2021-07-27 21:41:21.000000,,
459,7586,2021-07-28 09:41:21.351269,,
460,7517,2021-07-28 21:41:21.000000,,
461,7635,2021-07-29 09:41:21.000000,,
462,7560,2021-07-29 21:41:21.000000,,
463,7615,2021-07-30 09:41:22.497992,,
464,7521,2021-07-30 21:47:21.000000,,
465,7573,2021-07-31 09:41:25.324333,,
466,7484,2021-07-31 21:46:21.000000,,
467,7581,2021-08-01 09:41:21.000000,,
468,7466,2021-08-01 21:42:21.000000,,
469,7556,2021-08-02 09:41:21.000000,,
470,7462,2021-08-02 21:42:21.000000,,
471,7560,2021-08-03 09:41:21.000000,,
472,7447,2021-08-03 21:45:21.000000,,
473,7499,2021-08-04 09:41:21.000000,,
474,7417,2021-08-04 21:42:21.000000,,
475,7500,2021-08-05 09:41:22.256949,,
476,7421,2021-08-05 21:41:21.000000,,
477,7553,2021-08-06 09:41:21.617440,,
478,7446,2021-08-06 21:42:21.000000,,
479,7492,2021-08-07 09:41:21.000000,,
480,7402,2021-08-07 21:43:21.000000,,
481,7570,2021-08-08 09:41:21.000000,,
482,7505,2021-08-08 21:41:21.000000,,
483,7636,2021-08-09 09:41:22.175892,,
484,7524,2021-08-09 21:42:21.000000,,
485,7584,2021-08-10 09:41:23.068814,,
486,7462,2021-08-10 21:41:21.000000,,
487,7573,2021-08-11 09:41:21.000000,,
488,7468,2021-08-11 21:43:21.000000,,
489,7544,2021-08-12 09:41:21.000000,,
490,7413,2021-08-12 21:42:21.000000,,
491,7427,2021-08-13 09:41:21.000000,,
492,7333,2021-08-13 21:41:21.000000,,
493,7454,2021-08-14 09:41:22.969657,,
494,7344,2021-08-14 21:43:21.000000,,
495,7476,2021-08-15 09:41:21.755063,,
496,7379,2021-08-15 21:43:21.000000,,
497,7441,2021-08-16 09:41:21.000000,,
498,7333,2021-08-16 21:46:21.000000,,
499,7371,2021-08-17 09:41:21.000000,,
500,7286,2021-08-17 21:44:21.000000,,
501,7405,2021-08-18 09:41:21.003269,,
502,7326,2021-08-18 21:45:21.000000,,
503,7377,2021-08-19 09:41:22.089943,,
504,7269,2021-08-19 21:41:21.000000,,
505,7378,2021-08-20 09:41:28.941569,,
506,7283,2021-08-20 21:41:21.000000,,
507,7436,2021-08-21 09:41:23.982783,,
508,7315,2021-08-21 21:41:21.000000,,
509,7379,2021-08-22 09:41:22.119312,,
510,7291,2021-08-22 21:42:21.000000,,
511,7391,2021-08-23 09:41:21.000000,,
512,7281,2021-08-23 21:42:21.000000,,
513,7409,2021-08-24 09:41:21.000000,,
514,7309,2021-08-24 21:45:21.000000,,
515,7393,2021-08-25 09:41:21.496428,,
516,7328,2021-08-25 21:41:21.000000,,
517,7415,2021-08-26 09:41:23.041876,,
518,7347,2021-08-26 21:43:21.000000,,
519,7444,2021-08-27 09:41:21.000000,,
520,7347,2021-08-27 21:43:21.000000,,
521,7384,2021-08-28 09:41:21.000000,,
522,7297,2021-08-28 21:41:21.000000,,
523,7399,2021-08-29 09:41:21.387229,,
524,7295,2021-08-29 21:41:21.000000,,
525,7370,2021-08-30 09:41:21.000000,,
526,7270,2021-08-30 21:43:21.000000,,
527,7386,2021-08-31 09:41:22.487451,,
528,7256,2021-08-31 21:44:21.000000,,
529,7335,2021-09-01 09:41:23.575239,,
530,7257,2021-09-01 21:42:21.000000,,
531,7335,2021-09-02 09:41:24.044187,,
532,7193,2021-09-02 21:41:21.000000,,
533,7263,2021-09-03 09:41:24.388982,,
534,7192,2021-09-03 21:41:21.000000,,
535,7264,2021-09-04 09:41:23.590219,,
536,7180,2021-09-04 21:46:21.000000,,
537,7287,2021-09-05 09:41:21.017087,,
538,7199,2021-09-05 21:44:21.000000,,
539,7235,2021-09-06 09:41:21.538018,,
540,7153,2021-09-06 21:42:21.000000,,
541,7266,2021-09-07 09:41:21.064501,,
542,7190,2021-09-07 21:44:21.000000,,
543,7239,2021-09-08 09:41:21.000000,,
544,7159,2021-09-08 21:42:21.000000,,
545,7262,2021-09-09 09:41:24.850761,,
546,7154,2021-09-09 21:45:21.000000,,
547,7211,2021-09-10 09:41:21.192624,,
548,7114,2021-09-10 21:55:21.000000,,
549,7200,2021-09-11 09:41:21.000000,,
550,7098,2021-09-11 21:42:21.000000,,
551,7181,2021-09-12 09:41:22.485774,,
552,7100,2021-09-12 21:41:21.000000,,
553,7149,2021-09-13 09:41:21.000000,,
554,7048,2021-09-13 21:43:21.000000,,
555,7126,2021-09-14 09:41:21.000000,,
556,7024,2021-09-14 21:45:21.000000,,
557,7100,2021-09-15 09:41:21.000000,,
558,7000,2021-09-15 21:43:21.000000,,
559,7084,2021-09-16 09:41:21.158810,,
560,6953,2021-09-16 21:43:21.000000,,
561,7037,2021-09-17 09:41:21.000000,,
562,6958,2021-09-17 21:43:21.000000,,
563,7050,2021-09-18 09:41:21.436229,,
564,6963,2021-09-18 21:44:21.000000,,
565,7118,2021-09-19 09:41:23.138534,,
566,7005,2021-09-19 21:44:21.000000,,
567,7073,2021-09-20 09:41:21.000000,,
568,6945,2021-09-20 21:46:21.000000,,
569,7059,2021-09-21 09:41:22.488503,,
570,6956,2021-09-21 21:43:21.000000,,
571,7083,2021-09-22 09:41:21.000000,,
572,6986,2021-09-22 21:41:21.000000,,
573,7043,2021-09-23 09:41:24.972499,,
574,6945,2021-09-23 21:45:21.000000,,
575,6959,2021-09-24 09:41:23.813615,,
576,6878,2021-09-24 21:42:21.000000,,
577,7013,2021-09-25 09:41:21.000000,,
578,6899,2021-09-25 21:46:21.000000,,
579,7048,2021-09-26 09:41:21.000000,,
580,6954,2021-09-26 21:43:21.000000,,
581,7059,2021-09-27 09:41:22.934747,,
582,6986,2021-09-27 21:41:21.000000,,
583,7062,2021-09-28 09:41:22.385951,,
584,6978,2021-09-28 21:45:21.000000,,
585,7065,2021-09-29 09:41:22.526660,,
586,6979,2021-09-29 21:41:21.000000,,
587,7015,2021-09-30 09:41:21.000000,,
588,6901,2021-09-30 21:42:21.000000,,
589,6963,2021-10-01 09:41:21.416584,,
590,6862,2021-10-01 21:45:21.000000,,
591,6949,2021-10-02 09:41:24.182826,,
592,6874,2021-10-02 21:41:21.000000,,
593,6999,2021-10-03 09:41:21.000000,,
594,6915,2021-10-03 21:43:21.000000,,
595,6993,2021-10-04 09:41:21.000000,,
596,6922,2021-10-04 21:41:21.000000,,
597,6993,2021-10-05 09:41:21.066233,,
598,6900,2021-10-05 21:41:21.000000,,
599,6942,2021-10-06 09:41:21.000000,,
