,statistics,time,simulation_time,generation_time
0,25,2020-12-10 22:30:45.537320,62172.25770163536,6139.53600525856
1,25,2020-12-11 09:41:21.824441,,
2,25,2020-12-11 21:45:58.343514,,
3,25,2020-12-12 09:41:21.679023,,
4,25,2020-12-12 21:41:21.240035,,
5,25,2020-12-13 12:49:20.761616,,
6,25,2020-12-13 23:08:52.885139,,
7,25,2020-12-14 09:41:24.463084,,
8,25,2020-12-14 22:03:21.201069,,
9,25,2020-12-15 11:49:49.146770,,
10,25,2020-12-15 22:14:21.000000,,
11,25,2020-12-16 09:41:21.683758,,
12,27,2020-12-16 22:11:26.699943,,
13,37,2020-12-17 09:41:21.512992,,
14,40,2020-12-17 22:13:35.379919,,
15,48,2020-12-18 11:01:37.090421,,
16,50,2020-12-18 22:25:05.397500,,
17,57,2020-12-19 11:17:56.608178,,
18,57,2020-12-19 21:44:21.011897,,
19,67,2020-12-20 10:37:04.702677,,
20,72,2020-12-20 22:05:21.067412,,
21,83,2020-12-21 10:05:45.387067,,
22,87,2020-12-21 23:14:22.908946,,
23,110,2020-12-22 09:41:21.979929,,
24,111,2020-12-22 22:22:21.000000,,
25,138,2020-12-23 09:41:22.526252,,
26,143,2020-12-23 22:55:15.259614,,
27,219,2020-12-24 09:41:21.974269,,
28,224,2020-12-24 22:22:53.484555,,
29,274,2020-12-25 09:41:22.658533,,
30,276,2020-12-25 22:28:21.298644,,
31,371,2020-12-26 09:55:21.000000,,
32,383,2020-12-26 22:14:10.224944,,
33,503,2020-12-27 09:41:22.022542,,
34,511,2020-12-27 23:05:21.000000,,
35,608,2020-12-28 09:41:21.449507,,
36,629,2020-12-28 21:58:08.509163,,
37,657,2020-12-29 09:45:21.000000,,
38,667,2020-12-29 21:46:21.000000,,
39,1060,2020-12-30 09:41:22.898660,,
40,1086,2020-12-30 21:53:21.000000,,
41,1269,2020-12-31 09:41:25.449717,,
42,1295,2020-12-31 21:49:21.000000,,
43,1561,2021-01-01 09:41:25.485139,,
44,1598,2021-01-01 21:42:21.000000,,
45,1891,2021-01-02 09:41:21.010024,,
46,1951,2021-01-02 21:48:11.391387,,
47,2213,2021-01-03 09:41:21.600973,,
48,2250,2021-01-03 21:48:26.199569,,
49,2418,2021-01-04 09:41:21.686592,,
50,2460,2021-01-04 21:43:21.000000,,
51,2715,2021-01-05 09:41:22.474625,,
52,2771,2021-01-05 21:52:21.000000,,
53,2937,2021-01-06 09:41:21.683100,,
54,2993,2021-01-06 21:45:21.000000,,
55,3185,2021-01-07 09:41:21.192469,,
56,3253,2021-01-07 21:43:21.000000,,
57,3421,2021-01-08 09:41:21.000000,,
58,3512,2021-01-08 21:47:21.000000,,
59,3622,2021-01-09 09:41:21.859945,,
60,3715,2021-01-09 22:02:21.000000,,
61,3859,2021-01-10 09:41:21.963735,,
62,3934,2021-01-10 21:44:21.000000,,
63,4093,2021-01-11 09:41:22.315951,,
64,4158,2021-01-11 21:42:21.000000,,
65,4307,2021-01-12 09:41:22.990577,,
66,4384,2021-01-12 21:41:21.000000,,
67,4556,2021-01-13 09:41:21.670027,,
68,4607,2021-01-13 21:44:21.000000,,
69,4789,2021-01-14 09:41:21.567478,,
70,4866,2021-01-14 21:42:21.000000,,
71,5018,2021-01-15 09:41:21.613532,,
72,5091,2021-01-15 21:47:21.000000,,
73,5291,2021-01-16 09:41:21.334247,,
74,5346,2021-01-16 21:41:21.000000,,
75,5544,2021-01-17 09:41:27.309004,,
76,5585,2021-01-17 21:42:21.000000,,
77,5775,2021-01-18 09:41:21.000000,,
78,5844,2021-01-18 21:41:21.000000,,
79,6022,2021-01-19 09:41:24.733845,,
80,6068,2021-01-19 21:42:21.000000,,
81,6320,2021-01-20 09:41:21.169463,,
82,6331,2021-01-20 21:41:21.000000,,
83,6621,2021-01-21 09:41:22.003828,,
84,6628,2021-01-21 21:43:21.000000,,
85,6871,2021-01-22 09:41:21.000000,,
86,6868,2021-01-22 21:48:21.000000,,
87,7095,2021-01-23 09:41:21.000000,,
