,statistics,time,simulation_time,generation_time
0,25,2020-12-10 21:58:10.278942,231467.97127461433,5519.306809663773
1,25,2020-12-11 09:41:22.978302,,
2,25,2020-12-11 22:15:23.787808,,
3,25,2020-12-12 09:41:22.237117,,
4,25,2020-12-12 21:59:56.427597,,
5,25,2020-12-13 09:41:22.610463,,
6,25,2020-12-13 21:43:53.200048,,
7,25,2020-12-14 09:41:21.909847,,
8,25,2020-12-14 22:02:54.389687,,
9,25,2020-12-15 09:41:21.368350,,
10,25,2020-12-15 21:56:08.763337,,
11,25,2020-12-16 09:41:21.986437,,
12,26,2020-12-16 22:11:01.134744,,
13,27,2020-12-17 09:41:21.649378,,
14,27,2020-12-17 22:08:45.704453,,
15,31,2020-12-18 09:41:21.276902,,
16,31,2020-12-18 22:07:34.533885,,
17,35,2020-12-19 09:41:22.340706,,
18,35,2020-12-19 22:01:19.882949,,
19,40,2020-12-20 09:41:24.895436,,
20,41,2020-12-20 21:56:26.491655,,
21,41,2020-12-21 09:41:24.264905,,
22,42,2020-12-21 22:17:53.421252,,
23,45,2020-12-22 09:41:24.716824,,
24,45,2020-12-22 22:14:12.521562,,
25,46,2020-12-23 09:41:21.017881,,
26,47,2020-12-23 22:18:44.515545,,
27,52,2020-12-24 09:41:21.172739,,
28,54,2020-12-24 21:43:13.192667,,
29,59,2020-12-25 09:41:22.662894,,
30,60,2020-12-25 21:55:45.810345,,
31,69,2020-12-26 09:41:21.356072,,
32,75,2020-12-26 22:18:45.979387,,
33,85,2020-12-27 09:41:21.757770,,
34,87,2020-12-27 21:44:21.000000,,
35,97,2020-12-28 09:41:24.415510,,
36,101,2020-12-28 21:58:36.629059,,
37,118,2020-12-29 09:41:21.573186,,
38,121,2020-12-29 21:56:17.844758,,
39,135,2020-12-30 09:41:25.061359,,
40,140,2020-12-30 21:55:36.274704,,
41,158,2020-12-31 09:41:24.945815,,
42,160,2020-12-31 22:49:21.000000,,
43,185,2021-01-01 09:41:21.000000,,
44,181,2021-01-01 22:04:53.090475,,
45,218,2021-01-02 09:41:22.162091,,
46,224,2021-01-02 22:04:13.783124,,
47,267,2021-01-03 09:41:23.303351,,
48,273,2021-01-03 21:45:45.923328,,
49,327,2021-01-04 09:41:22.419328,,
50,338,2021-01-04 22:05:04.017102,,
51,397,2021-01-05 09:41:25.353137,,
52,407,2021-01-05 22:05:42.853153,,
53,488,2021-01-06 09:41:23.814408,,
54,497,2021-01-06 21:41:45.073194,,
55,572,2021-01-07 09:41:27.537971,,
56,584,2021-01-07 22:09:08.710636,,
57,681,2021-01-08 09:41:21.264212,,
58,690,2021-01-08 21:46:21.000000,,
59,815,2021-01-09 09:41:22.485218,,
60,822,2021-01-09 21:43:21.000000,,
61,963,2021-01-10 09:41:29.206006,,
62,973,2021-01-10 21:56:21.000000,,
63,1129,2021-01-11 09:41:21.006404,,
64,1153,2021-01-11 21:52:21.000000,,
65,1327,2021-01-12 09:41:22.134735,,
66,1347,2021-01-12 21:41:21.000000,,
67,1491,2021-01-13 09:41:21.466597,,
68,1515,2021-01-13 21:55:21.000000,,
69,1689,2021-01-14 09:41:27.804493,,
70,1709,2021-01-14 21:42:21.000000,,
71,1870,2021-01-15 09:41:21.508265,,
72,1894,2021-01-15 21:51:21.000000,,
73,2016,2021-01-16 09:41:22.790591,,
74,2038,2021-01-16 21:41:21.000000,,
75,2149,2021-01-17 09:41:22.322370,,
76,2172,2021-01-17 21:41:21.000000,,
77,2290,2021-01-18 09:41:21.082456,,
78,2315,2021-01-18 21:41:49.930338,,
79,2403,2021-01-19 09:41:21.394830,,
80,2428,2021-01-19 21:52:18.337554,,
81,2523,2021-01-20 09:41:21.523238,,
82,2542,2021-01-20 21:42:21.000000,,
83,2616,2021-01-21 09:41:21.000000,,
84,2643,2021-01-21 21:43:21.000000,,
85,2719,2021-01-22 09:41:21.466023,,
86,2749,2021-01-22 21:47:21.000000,,
87,2811,2021-01-23 09:41:21.866270,,
88,2821,2021-01-23 21:57:21.000000,,
89,2890,2021-01-24 09:41:24.116578,,
90,2909,2021-01-24 21:49:21.000000,,
91,2993,2021-01-25 09:41:21.076558,,
92,3002,2021-01-25 21:45:21.000000,,
93,3080,2021-01-26 09:41:24.403465,,
94,3085,2021-01-26 21:41:32.032230,,
95,3128,2021-01-27 09:41:22.462619,,
96,3136,2021-01-27 21:58:21.000000,,
97,3214,2021-01-28 09:41:23.432319,,
98,3207,2021-01-28 21:42:21.000000,,
99,3270,2021-01-29 09:41:23.057480,,
100,3262,2021-01-29 21:43:21.000000,,
101,3325,2021-01-30 09:41:21.000000,,
102,3286,2021-01-30 21:41:21.000000,,
103,3375,2021-01-31 09:41:21.000000,,
104,3355,2021-01-31 21:43:21.000000,,
105,3446,2021-02-01 09:41:21.729295,,
106,3413,2021-02-01 21:45:21.000000,,
107,3466,2021-02-02 09:41:21.907407,,
108,3438,2021-02-02 21:42:21.000000,,
109,3532,2021-02-03 09:41:24.169604,,
110,3480,2021-02-03 21:56:21.000000,,
111,3543,2021-02-04 09:41:22.331796,,
112,3476,2021-02-04 21:43:21.000000,,
113,3549,2021-02-05 09:41:21.938165,,
114,3495,2021-02-05 21:42:36.124600,,
115,3593,2021-02-06 09:41:22.573886,,
116,3542,2021-02-06 21:41:21.000000,,
117,3612,2021-02-07 09:41:21.533572,,
118,3558,2021-02-07 21:48:21.000000,,
119,3668,2021-02-08 09:41:21.000000,,
120,3618,2021-02-08 21:44:21.000000,,
121,3733,2021-02-09 09:41:23.665013,,
122,3684,2021-02-09 21:41:21.000000,,
123,3784,2021-02-10 09:41:21.235920,,
124,3755,2021-02-10 21:42:21.000000,,
125,3862,2021-02-11 09:41:23.642810,,
126,3836,2021-02-11 21:43:21.000000,,
127,3949,2021-02-12 09:41:21.933625,,
128,3908,2021-02-12 21:56:21.000000,,
129,4021,2021-02-13 09:41:21.674305,,
130,3993,2021-02-13 21:44:21.000000,,
131,4081,2021-02-14 09:41:21.375713,,
132,4056,2021-02-14 21:42:21.000000,,
133,4176,2021-02-15 09:41:21.000000,,
134,4164,2021-02-15 21:42:37.605838,,
135,4267,2021-02-16 09:41:21.000000,,
136,4242,2021-02-16 21:46:21.000000,,
137,4347,2021-02-17 09:41:21.620712,,
138,4332,2021-02-17 21:46:21.000000,,
139,4428,2021-02-18 09:41:21.532595,,
140,4403,2021-02-18 21:43:21.000000,,
141,4505,2021-02-19 09:41:21.401548,,
142,4478,2021-02-19 21:48:21.000000,,
143,4564,2021-02-20 09:41:21.434832,,
144,4554,2021-02-20 21:45:21.000000,,
145,4648,2021-02-21 09:41:25.991487,,
146,4603,2021-02-21 21:43:21.000000,,
147,4678,2021-02-22 09:41:21.526946,,
148,4656,2021-02-22 21:43:21.000000,,
149,4767,2021-02-23 09:41:21.000000,,
150,4741,2021-02-23 21:42:21.000000,,
151,4810,2021-02-24 09:41:22.284771,,
152,4748,2021-02-24 21:45:21.000000,,
153,4838,2021-02-25 09:41:21.000000,,
154,4796,2021-02-25 21:55:38.930798,,
155,4894,2021-02-26 09:41:21.902410,,
156,4846,2021-02-26 21:43:21.000000,,
157,4934,2021-02-27 09:41:21.016464,,
158,4866,2021-02-27 21:44:21.000000,,
159,4978,2021-02-28 09:41:21.353531,,
160,4919,2021-02-28 21:41:21.000000,,
161,5028,2021-03-01 09:41:21.000000,,
162,4968,2021-03-01 21:41:21.000000,,
163,5056,2021-03-02 09:41:21.640337,,
164,5008,2021-03-02 21:46:21.000000,,
165,5105,2021-03-03 09:41:22.713855,,
166,5063,2021-03-03 21:41:21.000000,,
167,5110,2021-03-04 09:41:21.597797,,
168,5027,2021-03-04 21:42:21.000000,,
169,5118,2021-03-05 09:41:26.545324,,
170,5049,2021-03-05 21:42:21.000000,,
171,5166,2021-03-06 09:41:21.000000,,
172,5112,2021-03-06 21:42:19.906929,,
173,5187,2021-03-07 09:41:21.362348,,
174,5106,2021-03-07 21:42:21.000000,,
175,5186,2021-03-08 09:41:21.145461,,
176,5146,2021-03-08 21:41:21.000000,,
177,5232,2021-03-09 09:41:22.204364,,
178,5167,2021-03-09 21:45:21.000000,,
179,5257,2021-03-10 09:41:24.314143,,
180,5209,2021-03-10 21:41:21.000000,,
181,5307,2021-03-11 09:41:21.684879,,
182,5244,2021-03-11 21:43:21.000000,,
183,5311,2021-03-12 09:41:21.000000,,
184,5249,2021-03-12 21:44:21.000000,,
185,5355,2021-03-13 09:41:26.720736,,
186,5301,2021-03-13 21:41:21.000000,,
187,5409,2021-03-14 09:41:21.208205,,
188,5365,2021-03-14 21:44:21.000000,,
189,5445,2021-03-15 09:41:21.298706,,
190,5395,2021-03-15 21:41:21.000000,,
191,5506,2021-03-16 09:41:21.000000,,
192,5444,2021-03-16 21:45:21.000000,,
193,5530,2021-03-17 09:41:22.539805,,
194,5471,2021-03-17 21:41:21.000000,,
195,5542,2021-03-18 09:41:21.000000,,
196,5492,2021-03-18 21:43:21.000000,,
197,5572,2021-03-19 09:41:21.946948,,
198,5501,2021-03-19 21:41:21.000000,,
199,5551,2021-03-20 09:41:21.000000,,
200,5477,2021-03-20 21:41:21.000000,,
201,5527,2021-03-21 09:41:22.457710,,
202,5464,2021-03-21 21:41:21.000000,,
203,5542,2021-03-22 09:41:21.818419,,
204,5501,2021-03-22 21:41:21.000000,,
205,5562,2021-03-23 09:41:23.180331,,
206,5499,2021-03-23 21:41:21.000000,,
207,5583,2021-03-24 09:41:22.171832,,
208,5505,2021-03-24 21:44:21.000000,,
209,5565,2021-03-25 09:41:22.261433,,
210,5490,2021-03-25 21:45:21.000000,,
211,5557,2021-03-26 09:41:26.332002,,
212,5489,2021-03-26 21:47:21.000000,,
213,5565,2021-03-27 09:41:21.000000,,
214,5482,2021-03-27 21:43:13.352662,,
215,5573,2021-03-28 09:41:21.939521,,
216,5519,2021-03-28 21:55:21.000000,,
217,5593,2021-03-29 09:41:24.251048,,
218,5532,2021-03-29 21:43:21.000000,,
219,5608,2021-03-30 09:41:21.491628,,
220,5550,2021-03-30 21:44:11.291829,,
221,5612,2021-03-31 09:41:24.001947,,
222,5529,2021-03-31 21:46:21.000000,,
223,5602,2021-04-01 09:41:23.352274,,
224,5513,2021-04-01 21:41:21.000000,,
225,5604,2021-04-02 09:41:21.000000,,
226,5537,2021-04-02 21:41:21.000000,,
227,5627,2021-04-03 09:41:24.326650,,
228,5544,2021-04-03 21:52:21.000000,,
229,5627,2021-04-04 09:41:21.000000,,
230,5543,2021-04-04 21:41:21.000000,,
231,5625,2021-04-05 09:41:21.077024,,
232,5550,2021-04-05 21:46:21.000000,,
233,5651,2021-04-06 09:41:21.000000,,
234,5578,2021-04-06 21:41:21.000000,,
235,5637,2021-04-07 09:41:23.309100,,
236,5565,2021-04-07 21:44:21.000000,,
237,5608,2021-04-08 09:41:21.072972,,
238,5520,2021-04-08 21:42:21.000000,,
239,5593,2021-04-09 09:41:21.000000,,
240,5547,2021-04-09 21:46:21.000000,,
241,5608,2021-04-10 09:41:21.000000,,
242,5539,2021-04-10 21:54:21.000000,,
243,5598,2021-04-11 09:41:21.002771,,
244,5524,2021-04-11 21:47:21.000000,,
245,5602,2021-04-12 09:41:21.000000,,
246,5540,2021-04-12 21:41:21.000000,,
247,5607,2021-04-13 09:41:24.641580,,
248,5547,2021-04-13 21:41:21.000000,,
249,5595,2021-04-14 09:41:23.094865,,
250,5534,2021-04-14 21:44:21.000000,,
251,5600,2021-04-15 09:41:21.984067,,
252,5526,2021-04-15 21:45:21.000000,,
253,5590,2021-04-16 09:41:21.000000,,
254,5566,2021-04-16 21:43:21.000000,,
255,5615,2021-04-17 09:41:21.000000,,
256,5541,2021-04-17 21:41:55.343387,,
257,5577,2021-04-18 09:41:21.533308,,
258,5514,2021-04-18 21:48:21.000000,,
259,5626,2021-04-19 09:41:21.051304,,
260,5562,2021-04-19 21:41:30.722229,,
261,5611,2021-04-20 09:41:23.195200,,
262,5530,2021-04-20 21:45:21.000000,,
263,5619,2021-04-21 09:41:21.842792,,
264,5524,2021-04-21 21:41:21.000000,,
265,5579,2021-04-22 09:41:21.689543,,
266,5514,2021-04-22 21:41:21.000000,,
267,5584,2021-04-23 09:41:24.414956,,
268,5507,2021-04-23 21:45:21.000000,,
269,5571,2021-04-24 09:41:21.612674,,
270,5495,2021-04-24 21:41:21.000000,,
271,5503,2021-04-25 09:41:21.523804,,
272,5421,2021-04-25 21:41:21.000000,,
273,5505,2021-04-26 09:41:22.176515,,
274,5429,2021-04-26 21:44:21.000000,,
275,5496,2021-04-27 09:41:22.290932,,
276,5415,2021-04-27 21:46:06.511486,,
277,5488,2021-04-28 09:41:22.016298,,
278,5400,2021-04-28 21:43:21.000000,,
279,5464,2021-04-29 09:41:21.186576,,
280,5374,2021-04-29 21:41:21.000000,,
281,5424,2021-04-30 09:41:21.000000,,
282,5356,2021-04-30 21:41:21.000000,,
283,5418,2021-05-01 09:41:22.493110,,
284,5333,2021-05-01 21:56:21.000000,,
285,5417,2021-05-02 09:41:21.000000,,
286,5355,2021-05-02 21:45:21.000000,,
287,5433,2021-05-03 09:41:21.005256,,
288,5355,2021-05-03 21:42:21.000000,,
289,5451,2021-05-04 09:41:22.071089,,
290,5406,2021-05-04 21:42:21.000000,,
291,5511,2021-05-05 09:41:22.432279,,
292,5443,2021-05-05 21:42:21.000000,,
293,5512,2021-05-06 09:41:24.268533,,
294,5441,2021-05-06 21:41:21.000000,,
295,5476,2021-05-07 09:41:22.204981,,
296,5393,2021-05-07 21:42:21.000000,,
