,statistics,time,simulation_time,generation_time
50,682,2021-01-04 22:00:56.566253,,
51,802,2021-01-05 09:41:22.310199,,
52,809,2021-01-05 21:43:36.177567,,
53,902,2021-01-06 09:41:22.541639,,
54,913,2021-01-06 21:54:21.000000,,
55,1028,2021-01-07 09:41:23.146900,,
56,1050,2021-01-07 21:50:34.660415,,
57,1160,2021-01-08 09:41:21.379276,,
58,1173,2021-01-08 21:58:43.378812,,
59,1288,2021-01-09 09:41:23.068051,,
60,1299,2021-01-09 22:01:30.548842,,
61,1414,2021-01-10 09:41:21.053333,,
62,1438,2021-01-10 21:45:37.390985,,
63,1534,2021-01-11 09:41:21.000000,,
64,1548,2021-01-11 21:42:21.000000,,
65,1632,2021-01-12 09:41:21.453850,,
66,1644,2021-01-12 21:43:21.000000,,
67,1744,2021-01-13 09:41:21.000000,,
68,1758,2021-01-13 21:45:21.000000,,
69,1862,2021-01-14 09:41:26.456493,,
70,1877,2021-01-14 21:41:21.000000,,
71,1974,2021-01-15 09:41:22.829354,,
72,1985,2021-01-15 21:55:21.000000,,
73,2054,2021-01-16 09:41:21.431891,,
74,2078,2021-01-16 21:42:21.000000,,
75,2154,2021-01-17 09:41:22.316692,,
76,2154,2021-01-17 21:47:21.000000,,
77,2222,2021-01-18 09:41:21.376748,,
78,2223,2021-01-18 21:41:21.000000,,
79,2278,2021-01-19 09:41:21.214525,,
80,2294,2021-01-19 22:03:21.000000,,
81,2374,2021-01-20 09:41:22.858189,,
82,2362,2021-01-20 21:49:21.000000,,
83,2423,2021-01-21 09:41:22.374236,,
84,2438,2021-01-21 21:43:21.000000,,
85,2516,2021-01-22 09:41:21.570709,,
86,2512,2021-01-22 21:54:21.000000,,
87,2575,2021-01-23 09:41:22.405852,,
88,2556,2021-01-23 21:42:21.000000,,
89,2600,2021-01-24 09:41:23.825486,,
90,2606,2021-01-24 21:46:52.278580,,
91,2677,2021-01-25 09:41:21.984902,,
92,2668,2021-01-25 21:49:21.000000,,
93,2735,2021-01-26 09:41:21.196378,,
94,2706,2021-01-26 22:04:21.000000,,
95,2792,2021-01-27 09:41:21.000000,,
96,2786,2021-01-27 21:46:21.000000,,
97,2841,2021-01-28 09:41:22.365190,,
98,2818,2021-01-28 21:45:21.000000,,
99,2898,2021-01-29 09:41:21.229085,,
100,2862,2021-01-29 21:47:21.000000,,
101,2916,2021-01-30 09:41:23.038838,,
102,2887,2021-01-30 21:43:44.294629,,
103,2938,2021-01-31 09:41:22.337312,,
104,2899,2021-01-31 21:44:21.000000,,
105,2936,2021-02-01 09:41:24.436504,,
106,2909,2021-02-01 21:49:21.000000,,
107,2990,2021-02-02 09:41:22.106535,,
108,2956,2021-02-02 21:41:21.000000,,
109,3047,2021-02-03 09:41:22.615074,,
110,2983,2021-02-03 21:44:21.000000,,
111,3054,2021-02-04 09:41:21.191875,,
112,3015,2021-02-04 21:59:18.825330,,
113,3085,2021-02-05 09:41:23.092299,,
114,3072,2021-02-05 21:49:21.000000,,
115,3144,2021-02-06 09:41:21.917074,,
116,3130,2021-02-06 21:55:21.000000,,
117,3215,2021-02-07 09:41:21.364644,,
118,3182,2021-02-07 21:50:21.000000,,
119,3247,2021-02-08 09:41:21.000000,,
120,3241,2021-02-08 21:59:21.000000,,
121,3308,2021-02-09 09:41:23.888072,,
122,3292,2021-02-09 21:43:21.000000,,
123,3371,2021-02-10 09:41:24.688846,,
124,3351,2021-02-10 21:48:21.000000,,
125,3461,2021-02-11 09:41:21.423628,,
126,3444,2021-02-11 21:45:21.000000,,
127,3533,2021-02-12 09:41:24.077075,,
128,3522,2021-02-12 21:44:21.000000,,
129,3578,2021-02-13 09:41:21.000000,,
130,3556,2021-02-13 21:41:21.000000,,
131,3642,2021-02-14 09:41:22.014315,,
132,3615,2021-02-14 21:43:21.000000,,
133,3726,2021-02-15 09:41:27.498926,,
134,3708,2021-02-15 21:55:21.000000,,
135,3771,2021-02-16 09:41:21.118708,,
136,3736,2021-02-16 21:41:21.000000,,
137,3797,2021-02-17 09:41:21.242386,,
138,3765,2021-02-17 21:45:21.000000,,
139,3857,2021-02-18 09:41:21.649990,,
140,3825,2021-02-18 21:46:15.155534,,
141,3886,2021-02-19 09:41:23.626682,,
142,3845,2021-02-19 21:44:21.000000,,
143,3937,2021-02-20 09:41:22.230847,,
144,3902,2021-02-20 21:44:21.000000,,
145,4009,2021-02-21 09:41:21.238640,,
146,3965,2021-02-21 21:58:21.000000,,
147,4065,2021-02-22 09:41:22.362558,,
148,4025,2021-02-22 21:44:21.000000,,
149,4105,2021-02-23 09:41:24.981252,,
150,4042,2021-02-23 21:42:21.000000,,
151,4144,2021-02-24 09:41:25.170911,,
152,4094,2021-02-24 21:43:21.000000,,
153,4191,2021-02-25 09:41:21.060579,,
154,4148,2021-02-25 21:48:21.000000,,
155,4224,2021-02-26 09:41:21.415258,,
156,4165,2021-02-26 21:43:21.000000,,
157,4247,2021-02-27 09:41:23.358402,,
158,4219,2021-02-27 21:43:21.000000,,
159,4276,2021-02-28 09:41:21.297953,,
160,4243,2021-02-28 21:45:21.000000,,
161,4354,2021-03-01 09:41:22.790934,,
162,4322,2021-03-01 21:44:22.735660,,
163,4436,2021-03-02 09:41:21.000000,,
164,4383,2021-03-02 21:46:21.000000,,
165,4509,2021-03-03 09:41:22.136197,,
166,4472,2021-03-03 21:45:21.000000,,
167,4542,2021-03-04 09:41:22.697378,,
168,4510,2021-03-04 21:47:21.000000,,
169,4569,2021-03-05 09:41:21.269982,,
170,4515,2021-03-05 21:41:21.000000,,
171,4631,2021-03-06 09:41:21.000000,,
172,4589,2021-03-06 21:45:21.000000,,
173,4658,2021-03-07 09:41:21.041975,,
174,4594,2021-03-07 21:45:21.000000,,
175,4677,2021-03-08 09:41:21.000000,,
176,4617,2021-03-08 21:48:21.000000,,
177,4719,2021-03-09 09:41:21.000000,,
178,4669,2021-03-09 21:41:21.000000,,
179,4750,2021-03-10 09:41:21.173410,,
180,4696,2021-03-10 21:47:21.000000,,
181,4782,2021-03-11 09:41:21.626859,,
182,4748,2021-03-11 21:41:21.000000,,
183,4839,2021-03-12 09:41:22.915710,,
184,4809,2021-03-12 21:42:21.000000,,
185,4880,2021-03-13 09:41:26.380177,,
186,4829,2021-03-13 21:47:21.000000,,
187,4950,2021-03-14 09:41:21.698122,,
188,4900,2021-03-14 21:41:21.000000,,
189,4967,2021-03-15 09:41:26.466936,,
190,4919,2021-03-15 21:42:21.000000,,
191,5014,2021-03-16 09:41:21.000000,,
192,4962,2021-03-16 21:56:12.974252,,
193,5034,2021-03-17 09:41:22.506351,,
194,4981,2021-03-17 21:49:21.000000,,
195,5058,2021-03-18 09:41:21.000000,,
196,4982,2021-03-18 21:57:31.240734,,
197,5062,2021-03-19 09:41:21.000000,,
198,5028,2021-03-19 21:41:21.000000,,
199,5098,2021-03-20 09:41:21.000000,,
200,5056,2021-03-20 21:41:21.000000,,
201,5117,2021-03-21 09:41:22.366691,,
202,5061,2021-03-21 21:45:21.000000,,
203,5113,2021-03-22 09:41:21.000000,,
204,5058,2021-03-22 21:41:21.000000,,
205,5132,2021-03-23 09:41:22.368170,,
206,5062,2021-03-23 21:48:21.000000,,
207,5125,2021-03-24 09:41:21.187116,,
208,5058,2021-03-24 21:43:21.000000,,
209,5104,2021-03-25 09:41:21.527309,,
210,5039,2021-03-25 21:41:21.000000,,
211,5122,2021-03-26 09:41:25.968177,,
212,5079,2021-03-26 21:44:29.705184,,
213,5135,2021-03-27 09:41:22.225145,,
214,5059,2021-03-27 21:45:57.692826,,
215,5137,2021-03-28 09:41:21.000000,,
216,5063,2021-03-28 21:41:21.000000,,
217,5145,2021-03-29 09:41:23.840540,,
218,5099,2021-03-29 21:42:21.000000,,
219,5177,2021-03-30 09:41:21.330111,,
220,5110,2021-03-30 21:42:21.000000,,
221,5172,2021-03-31 09:41:22.248518,,
222,5080,2021-03-31 21:45:21.000000,,
223,5111,2021-04-01 09:41:21.000000,,
224,5064,2021-04-01 21:44:21.000000,,
225,5134,2021-04-02 09:41:21.000000,,
226,5052,2021-04-02 21:41:21.000000,,
227,5107,2021-04-03 09:41:24.961980,,
228,5040,2021-04-03 21:42:21.000000,,
229,5134,2021-04-04 09:41:21.171149,,
230,5072,2021-04-04 21:43:21.000000,,
231,5149,2021-04-05 09:41:21.401888,,
232,5107,2021-04-05 21:42:21.000000,,
233,5181,2021-04-06 09:41:21.150943,,
234,5110,2021-04-06 21:42:21.000000,,
235,5144,2021-04-07 09:41:22.867020,,
236,5083,2021-04-07 21:42:17.138691,,
237,5113,2021-04-08 09:41:22.683498,,
238,5040,2021-04-08 21:41:21.000000,,
239,5088,2021-04-09 09:41:21.351609,,
240,5018,2021-04-09 21:41:21.000000,,
241,5093,2021-04-10 09:41:23.214904,,
242,5032,2021-04-10 21:44:21.000000,,
243,5105,2021-04-11 09:41:22.068781,,
244,5027,2021-04-11 21:48:21.000000,,
245,5098,2021-04-12 09:41:22.454689,,
246,5030,2021-04-12 21:52:21.000000,,
247,5089,2021-04-13 09:41:21.000000,,
248,5062,2021-04-13 21:49:21.000000,,
249,5115,2021-04-14 09:41:21.000000,,
250,5043,2021-04-14 21:44:21.000000,,
251,5106,2021-04-15 09:41:21.000000,,
252,5034,2021-04-15 21:41:21.000000,,
253,5070,2021-04-16 09:41:21.000000,,
254,5020,2021-04-16 21:44:21.000000,,
255,5090,2021-04-17 09:41:23.754062,,
256,5029,2021-04-17 21:45:21.000000,,
257,5110,2021-04-18 09:41:23.361237,,
258,5041,2021-04-18 21:45:21.000000,,
259,5115,2021-04-19 09:41:24.239971,,
260,5074,2021-04-19 22:09:21.000000,,
261,5114,2021-04-20 09:41:21.142211,,
262,5020,2021-04-20 21:45:21.000000,,
263,5095,2021-04-21 09:41:21.000000,,
264,5030,2021-04-21 21:46:15.231162,,
265,5069,2021-04-22 09:41:22.289826,,
266,4998,2021-04-22 21:46:21.000000,,
267,5068,2021-04-23 09:41:21.000000,,
268,4981,2021-04-23 22:03:21.000000,,
269,5086,2021-04-24 09:41:21.000000,,
270,5036,2021-04-24 21:41:21.000000,,
271,5106,2021-04-25 09:41:21.121741,,
272,5038,2021-04-25 21:45:21.000000,,
273,5088,2021-04-26 09:41:22.230012,,
274,5002,2021-04-26 21:49:21.000000,,
275,5057,2021-04-27 09:41:21.031289,,
276,5003,2021-04-27 21:41:21.000000,,
277,5016,2021-04-28 09:41:21.000000,,
278,4949,2021-04-28 21:53:21.000000,,
279,5002,2021-04-29 09:41:23.311027,,
280,4930,2021-04-29 21:42:21.000000,,
281,4984,2021-04-30 09:41:22.418090,,
282,4932,2021-04-30 21:43:21.000000,,
283,5004,2021-05-01 09:41:21.154616,,
284,4932,2021-05-01 21:43:21.000000,,
285,4993,2021-05-02 09:41:22.186375,,
286,4931,2021-05-02 21:52:21.000000,,
287,4995,2021-05-03 09:41:21.544644,,
288,4939,2021-05-03 21:41:21.000000,,
289,5026,2021-05-04 09:41:22.001987,,
290,4957,2021-05-04 21:43:21.000000,,
291,5005,2021-05-05 09:41:21.257208,,
292,4930,2021-05-05 21:41:21.000000,,
293,5021,2021-05-06 09:41:21.000000,,
294,4958,2021-05-06 21:43:21.000000,,
295,5018,2021-05-07 09:41:21.991211,,
296,4944,2021-05-07 21:41:21.000000,,
297,5027,2021-05-08 09:41:21.124613,,
298,4957,2021-05-08 21:44:22.187328,,
299,5014,2021-05-09 09:41:21.438701,,
300,4940,2021-05-09 21:41:21.000000,,
301,5023,2021-05-10 09:41:23.165017,,
302,4954,2021-05-10 21:49:21.000000,,
303,5039,2021-05-11 09:41:22.371462,,
304,4964,2021-05-11 21:43:21.000000,,
305,5022,2021-05-12 09:41:21.148535,,
306,4955,2021-05-12 21:41:21.000000,,
307,5006,2021-05-13 09:41:21.227489,,
308,4932,2021-05-13 21:44:21.000000,,
309,5000,2021-05-14 09:41:24.278166,,
310,4932,2021-05-14 21:44:21.000000,,
311,5013,2021-05-15 09:41:23.835100,,
312,4937,2021-05-15 21:47:21.000000,,
313,4996,2021-05-16 09:41:21.108334,,
314,4931,2021-05-16 21:45:21.000000,,
315,4968,2021-05-17 09:41:22.659068,,
316,4896,2021-05-17 21:43:21.000000,,
317,4959,2021-05-18 09:41:21.694340,,
318,4884,2021-05-18 21:44:21.000000,,
319,4938,2021-05-19 09:41:21.228034,,
320,4894,2021-05-19 21:43:21.000000,,
321,4950,2021-05-20 09:41:21.628692,,
322,4900,2021-05-20 21:42:21.000000,,
323,4969,2021-05-21 09:41:21.416839,,
324,4906,2021-05-21 21:50:21.000000,,
325,4961,2021-05-22 09:41:22.945252,,
326,4907,2021-05-22 21:43:21.000000,,
327,4963,2021-05-23 09:41:21.119139,,
328,4889,2021-05-23 21:41:21.000000,,
329,4945,2021-05-24 09:41:21.000000,,
330,4883,2021-05-24 21:43:21.000000,,
331,4951,2021-05-25 09:41:24.063016,,
332,4864,2021-05-25 21:42:21.000000,,
333,4920,2021-05-26 09:41:22.185847,,
334,4849,2021-05-26 21:43:21.000000,,
335,4914,2021-05-27 09:41:24.771556,,
336,4836,2021-05-27 21:46:21.000000,,
337,4891,2021-05-28 09:41:21.104583,,
338,4828,2021-05-28 21:50:21.000000,,
339,4886,2021-05-29 09:41:21.275765,,
340,4812,2021-05-29 21:48:21.000000,,
341,4871,2021-05-30 09:41:21.364410,,
342,4838,2021-05-30 21:42:21.000000,,
343,4885,2021-05-31 09:41:21.000000,,
344,4811,2021-05-31 21:41:21.000000,,
345,4861,2021-06-01 09:41:21.000000,,
346,4772,2021-06-01 21:41:21.000000,,
347,4835,2021-06-02 09:41:21.102330,,
348,4756,2021-06-02 21:41:21.000000,,
349,4826,2021-06-03 09:41:21.000000,,
350,4757,2021-06-03 21:41:21.000000,,
351,4788,2021-06-04 09:41:22.527890,,
352,4725,2021-06-04 21:43:21.000000,,
353,4824,2021-06-05 09:41:21.000000,,
354,4753,2021-06-05 21:41:21.000000,,
355,4820,2021-06-06 09:41:21.000000,,
356,4776,2021-06-06 21:41:21.000000,,
357,4813,2021-06-07 09:41:21.000000,,
358,4745,2021-06-07 21:43:21.000000,,
359,4807,2021-06-08 09:41:21.888469,,
360,4740,2021-06-08 21:43:21.000000,,
361,4829,2021-06-09 09:41:21.973765,,
362,4768,2021-06-09 21:42:21.000000,,
363,4811,2021-06-10 09:41:22.929548,,
364,4763,2021-06-10 21:43:21.000000,,
365,4841,2021-06-11 09:41:21.748517,,
366,4773,2021-06-11 21:44:21.000000,,
367,4844,2021-06-12 09:41:21.000000,,
368,4779,2021-06-12 21:45:21.000000,,
369,4845,2021-06-13 09:41:21.000000,,
370,4763,2021-06-13 21:41:21.000000,,
371,4796,2021-06-14 09:41:21.000000,,
372,4724,2021-06-14 21:47:21.000000,,
373,4766,2021-06-15 09:41:22.215245,,
374,4690,2021-06-15 21:42:21.000000,,
375,4754,2021-06-16 09:41:21.720716,,
376,4686,2021-06-16 21:43:21.000000,,
377,4775,2021-06-17 09:41:22.530521,,
378,4720,2021-06-17 21:41:21.000000,,
379,4782,2021-06-18 09:41:22.027300,,
380,4716,2021-06-18 21:43:21.000000,,
381,4779,2021-06-19 09:41:21.828635,,
382,4717,2021-06-19 21:42:21.000000,,
383,4752,2021-06-20 09:41:21.742912,,
384,4714,2021-06-20 21:43:37.326803,,
385,4758,2021-06-21 09:41:21.403598,,
386,4702,2021-06-21 21:43:21.000000,,
387,4724,2021-06-22 09:41:21.681394,,
388,4642,2021-06-22 21:43:21.000000,,
389,4689,2021-06-23 09:41:21.000000,,
390,4621,2021-06-23 21:45:21.000000,,
391,4682,2021-06-24 09:41:28.654404,,
392,4596,2021-06-24 21:41:21.000000,,
393,4697,2021-06-25 09:41:21.715203,,
394,4643,2021-06-25 21:47:21.000000,,
395,4704,2021-06-26 09:41:23.115749,,
396,4633,2021-06-26 21:42:21.000000,,
397,4678,2021-06-27 09:41:21.259559,,
398,4624,2021-06-27 21:42:58.093759,,
399,4687,2021-06-28 09:41:21.837961,,
400,4621,2021-06-28 21:49:21.000000,,
401,4641,2021-06-29 09:41:21.000000,,
402,4578,2021-06-29 21:42:31.245621,,
403,4617,2021-06-30 09:41:21.207434,,
404,4539,2021-06-30 21:41:21.000000,,
405,4609,2021-07-01 09:41:21.000000,,
406,4546,2021-07-01 21:41:21.000000,,
407,4611,2021-07-02 09:41:21.000000,,
408,4554,2021-07-02 21:41:21.000000,,
409,4617,2021-07-03 09:41:22.091594,,
410,4551,2021-07-03 21:43:52.238304,,
411,4622,2021-07-04 09:41:21.306647,,
412,4544,2021-07-04 21:41:21.000000,,
413,4588,2021-07-05 09:41:23.479143,,
414,4531,2021-07-05 21:53:21.000000,,
415,4578,2021-07-06 09:41:23.088211,,
416,4519,2021-07-06 21:45:21.000000,,
417,4571,2021-07-07 09:41:21.812219,,
418,4502,2021-07-07 21:42:21.000000,,
419,4561,2021-07-08 09:41:21.940325,,
420,4518,2021-07-08 21:42:21.000000,,
421,4584,2021-07-09 09:41:21.578947,,
422,4533,2021-07-09 21:42:21.000000,,
423,4575,2021-07-10 09:41:22.228436,,
424,4503,2021-07-10 21:44:21.000000,,
425,4551,2021-07-11 09:41:24.672979,,
426,4486,2021-07-11 21:44:21.000000,,
427,4569,2021-07-12 09:41:21.470291,,
428,4515,2021-07-12 21:42:21.000000,,
429,4555,2021-07-13 09:41:21.000000,,
430,4482,2021-07-13 21:44:21.000000,,
431,4557,2021-07-14 09:41:23.058314,,
432,4512,2021-07-14 21:44:21.000000,,
433,4576,2021-07-15 09:41:21.000000,,
434,4497,2021-07-15 21:44:21.000000,,
435,4566,2021-07-16 09:41:21.568644,,
436,4496,2021-07-16 21:46:21.000000,,
437,4543,2021-07-17 09:41:23.404360,,
438,4482,2021-07-17 21:45:21.000000,,
439,4543,2021-07-18 09:41:21.224352,,
440,4457,2021-07-18 21:43:21.000000,,
441,4488,2021-07-19 09:41:23.505589,,
442,4430,2021-07-19 21:41:21.000000,,
443,4462,2021-07-20 09:41:21.000000,,
444,4414,2021-07-20 21:44:21.000000,,
445,4441,2021-07-21 09:41:21.787310,,
446,4371,2021-07-21 21:41:48.497690,,
447,4427,2021-07-22 09:41:25.079778,,
448,4349,2021-07-22 21:47:21.000000,,
449,4397,2021-07-23 09:41:28.559782,,
450,4348,2021-07-23 21:49:21.000000,,
451,4393,2021-07-24 09:41:21.019158,,
452,4336,2021-07-24 21:41:21.000000,,
453,4393,2021-07-25 09:41:21.000000,,
454,4339,2021-07-25 21:41:21.000000,,
455,4399,2021-07-26 09:41:21.000000,,
456,4330,2021-07-26 21:50:21.000000,,
457,4374,2021-07-27 09:41:22.363534,,
458,4305,2021-07-27 21:43:21.000000,,
459,4365,2021-07-28 09:41:22.624099,,
460,4313,2021-07-28 21:42:21.000000,,
461,4388,2021-07-29 09:41:21.000000,,
462,4311,2021-07-29 21:44:21.000000,,
463,4373,2021-07-30 09:41:22.752751,,
464,4312,2021-07-30 21:46:21.000000,,
465,4390,2021-07-31 09:41:22.913817,,
466,4313,2021-07-31 21:41:21.000000,,
467,4379,2021-08-01 09:41:27.285311,,
468,4323,2021-08-01 21:42:21.000000,,
469,4363,2021-08-02 09:41:21.612709,,
470,4301,2021-08-02 21:42:21.000000,,
471,4351,2021-08-03 09:41:24.428114,,
472,4296,2021-08-03 21:41:21.000000,,
473,4340,2021-08-04 09:41:21.000000,,
474,4275,2021-08-04 21:44:21.000000,,
475,4325,2021-08-05 09:41:21.000000,,
476,4277,2021-08-05 21:45:21.000000,,
477,4360,2021-08-06 09:41:21.000000,,
478,4293,2021-08-06 21:44:21.000000,,
479,4335,2021-08-07 09:41:23.133110,,
480,4262,2021-08-07 21:49:21.000000,,
481,4327,2021-08-08 09:41:22.974409,,
482,4276,2021-08-08 21:43:21.000000,,
483,4322,2021-08-09 09:41:21.964003,,
484,4248,2021-08-09 21:41:21.000000,,
485,4316,2021-08-10 09:41:21.500781,,
486,4251,2021-08-10 21:42:21.000000,,
487,4285,2021-08-11 09:41:21.000000,,
488,4217,2021-08-11 21:45:21.000000,,
489,4296,2021-08-12 09:41:21.966670,,
490,4218,2021-08-12 21:41:21.000000,,
491,4257,2021-08-13 09:41:26.189190,,
492,4205,2021-08-13 21:51:30.195870,,
493,4277,2021-08-14 09:41:21.077552,,
494,4198,2021-08-14 21:44:21.000000,,
495,4247,2021-08-15 09:41:21.000000,,
496,4183,2021-08-15 21:44:21.000000,,
497,4266,2021-08-16 09:41:23.669076,,
498,4196,2021-08-16 21:48:21.000000,,
499,4250,2021-08-17 09:41:23.521823,,
500,4194,2021-08-17 21:42:21.000000,,
501,4230,2021-08-18 09:41:27.075411,,
502,4189,2021-08-18 21:41:21.000000,,
503,4240,2021-08-19 09:41:21.000000,,
504,4191,2021-08-19 21:45:21.000000,,
505,4234,2021-08-20 09:41:25.354358,,
506,4165,2021-08-20 21:41:21.000000,,
507,4220,2021-08-21 09:41:21.165970,,
508,4149,2021-08-21 21:43:21.000000,,
509,4184,2021-08-22 09:41:22.610779,,
510,4113,2021-08-22 21:44:21.000000,,
511,4170,2021-08-23 09:41:23.437925,,
512,4115,2021-08-23 21:46:21.000000,,
513,4162,2021-08-24 09:41:21.000000,,
514,4094,2021-08-24 21:48:21.000000,,
515,4111,2021-08-25 09:41:21.000000,,
516,4045,2021-08-25 21:41:21.000000,,
517,4107,2021-08-26 09:41:21.000000,,
518,4036,2021-08-26 21:54:21.000000,,
519,4073,2021-08-27 09:41:21.750292,,
520,4019,2021-08-27 21:44:21.000000,,
521,4077,2021-08-28 09:41:24.840292,,
522,4029,2021-08-28 21:45:21.000000,,
523,4052,2021-08-29 09:41:21.000000,,
524,3983,2021-08-29 21:55:21.000000,,
525,4042,2021-08-30 09:41:21.490095,,
526,3977,2021-08-30 21:44:06.430287,,
527,4010,2021-08-31 09:41:21.493179,,
528,3956,2021-08-31 21:45:21.000000,,
529,4019,2021-09-01 09:41:21.981692,,
530,3962,2021-09-01 21:47:21.000000,,
531,4020,2021-09-02 09:41:24.201340,,
532,3955,2021-09-02 21:44:21.000000,,
533,4038,2021-09-03 09:41:22.599840,,
534,3957,2021-09-03 21:43:21.000000,,
535,4011,2021-09-04 09:41:21.465684,,
536,3945,2021-09-04 21:44:21.000000,,
537,3984,2021-09-05 09:41:22.253393,,
538,3913,2021-09-05 21:48:21.000000,,
539,3951,2021-09-06 09:41:21.640410,,
540,3898,2021-09-06 21:42:21.000000,,
541,3945,2021-09-07 09:41:22.090211,,
542,3876,2021-09-07 21:45:21.000000,,
543,3930,2021-09-08 09:41:21.469723,,
544,3867,2021-09-08 21:50:21.000000,,
545,3950,2021-09-09 09:41:21.000000,,
546,3888,2021-09-09 21:57:21.000000,,
547,3935,2021-09-10 09:41:21.000000,,
548,3870,2021-09-10 21:42:21.000000,,
549,3928,2021-09-11 09:41:21.000000,,
550,3863,2021-09-11 21:47:21.000000,,
551,3962,2021-09-12 09:41:21.660378,,
552,3924,2021-09-12 21:41:21.000000,,
553,3995,2021-09-13 09:41:22.851756,,
554,3933,2021-09-13 21:41:21.000000,,
555,3996,2021-09-14 09:41:21.000000,,
556,3920,2021-09-14 21:41:21.000000,,
557,3963,2021-09-15 09:41:23.378363,,
558,3923,2021-09-15 21:49:21.000000,,
559,3979,2021-09-16 09:41:25.360692,,
560,3918,2021-09-16 21:41:21.000000,,
561,3981,2021-09-17 09:41:21.201789,,
562,3915,2021-09-17 21:41:21.000000,,
563,3961,2021-09-18 09:41:22.582763,,
564,3921,2021-09-18 21:42:21.000000,,
565,3946,2021-09-19 09:41:21.000000,,
566,3884,2021-09-19 21:45:21.000000,,
567,3942,2021-09-20 09:41:23.122576,,
568,3887,2021-09-20 21:41:21.000000,,
569,3967,2021-09-21 09:41:21.720646,,
570,3920,2021-09-21 21:42:21.000000,,
571,3965,2021-09-22 09:41:22.008077,,
572,3927,2021-09-22 21:44:54.343560,,
573,4013,2021-09-23 09:41:21.723576,,
574,3950,2021-09-23 21:44:21.000000,,
575,3999,2021-09-24 09:41:21.000000,,
576,3937,2021-09-24 22:12:21.000000,,
577,3989,2021-09-25 09:41:21.254702,,
578,3925,2021-09-25 21:42:21.000000,,
579,3986,2021-09-26 09:41:21.000000,,
580,3921,2021-09-26 21:41:21.000000,,
581,3986,2021-09-27 09:41:21.000000,,
582,3911,2021-09-27 21:41:21.000000,,
583,3973,2021-09-28 09:41:21.923996,,
584,3919,2021-09-28 21:41:21.000000,,
585,3969,2021-09-29 09:41:23.280636,,
586,3907,2021-09-29 21:43:21.000000,,
587,3958,2021-09-30 09:41:23.693178,,
588,3919,2021-09-30 21:41:21.000000,,
589,4010,2021-10-01 09:41:21.000000,,
590,3963,2021-10-01 21:43:21.000000,,
591,4016,2021-10-02 09:41:21.039630,,
592,3955,2021-10-02 21:46:21.000000,,
593,3999,2021-10-03 09:41:21.000000,,
594,3938,2021-10-03 21:52:20.412453,,
595,3996,2021-10-04 09:41:24.204952,,
596,3931,2021-10-04 21:44:21.000000,,
597,3982,2021-10-05 09:41:22.877799,,
598,3940,2021-10-05 21:47:21.000000,,
599,3992,2021-10-06 09:41:22.996887,,
