,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.184602,7858.857161998749,5483.839035749435
1,25,2020-12-11 09:41:26.124287,,
2,25,2020-12-11 21:41:21.416290,,
3,25,2020-12-12 13:02:30.473737,,
4,25,2020-12-12 22:42:21.187364,,
5,25,2020-12-13 10:31:19.140214,,
6,25,2020-12-13 22:45:21.010554,,
7,25,2020-12-14 11:33:42.755252,,
8,25,2020-12-14 23:25:32.587297,,
9,25,2020-12-15 09:41:22.515314,,
10,25,2020-12-15 21:41:21.319574,,
11,25,2020-12-16 10:33:21.000000,,
12,31,2020-12-16 23:28:22.424725,,
13,116,2020-12-17 09:41:21.446443,,
14,116,2020-12-17 22:27:32.149065,,
15,152,2020-12-18 10:37:22.553367,,
16,158,2020-12-18 23:30:21.719765,,
17,162,2020-12-19 09:41:22.375535,,
18,162,2020-12-19 22:29:37.263096,,
19,164,2020-12-20 10:39:21.724356,,
20,164,2020-12-20 21:41:32.958627,,
21,171,2020-12-21 09:41:22.782324,,
22,177,2020-12-21 22:08:21.000000,,
23,177,2020-12-22 09:51:21.000000,,
24,212,2020-12-22 21:47:21.000000,,
25,277,2020-12-23 09:41:21.072375,,
26,309,2020-12-23 22:18:21.000000,,
27,309,2020-12-24 09:41:22.588360,,
28,309,2020-12-24 22:29:46.058394,,
29,436,2020-12-25 10:39:23.838635,,
30,461,2020-12-25 22:40:21.003398,,
31,461,2020-12-26 09:41:25.471251,,
32,482,2020-12-26 22:09:21.062415,,
33,499,2020-12-27 09:41:23.903073,,
34,529,2020-12-27 21:59:41.731583,,
35,529,2020-12-28 09:41:21.812635,,
36,602,2020-12-28 21:46:21.000000,,
37,602,2020-12-29 09:41:23.702692,,
38,724,2020-12-29 23:34:21.206273,,
39,724,2020-12-30 09:41:23.114970,,
40,724,2020-12-30 22:18:21.000000,,
41,2420,2020-12-31 09:41:21.126761,,
42,2418,2020-12-31 23:05:21.622573,,
43,2781,2021-01-01 09:41:24.354183,,
44,2848,2021-01-01 22:00:21.000000,,
45,2845,2021-01-02 09:41:21.000000,,
46,2843,2021-01-02 21:44:21.000000,,
47,3389,2021-01-03 09:41:21.272753,,
48,3450,2021-01-03 21:58:21.000000,,
49,3718,2021-01-04 09:41:21.137952,,
50,3808,2021-01-04 22:23:21.000606,,
51,3806,2021-01-05 09:41:21.000000,,
52,4026,2021-01-05 21:41:21.000000,,
53,4719,2021-01-06 09:41:21.000000,,
54,4711,2021-01-06 21:47:21.000000,,
55,4707,2021-01-07 09:41:25.103934,,
56,5461,2021-01-07 21:55:21.000000,,
57,5449,2021-01-08 09:46:21.000000,,
58,5709,2021-01-08 21:41:21.000000,,
59,5697,2021-01-09 09:41:21.198080,,
60,6020,2021-01-09 21:41:21.000000,,
61,6502,2021-01-10 09:41:23.797722,,
62,6719,2021-01-10 21:44:21.000000,,
63,6709,2021-01-11 09:41:21.000000,,
64,6952,2021-01-11 21:44:21.000000,,
65,6937,2021-01-12 09:41:27.539203,,
66,7235,2021-01-12 21:41:21.000000,,
67,7527,2021-01-13 09:41:21.000000,,
68,7727,2021-01-13 21:45:21.000000,,
69,7716,2021-01-14 09:41:22.587935,,
70,7911,2021-01-14 21:41:21.000000,,
71,7890,2021-01-15 09:41:21.000000,,
72,8060,2021-01-15 21:41:21.000000,,
73,8039,2021-01-16 09:41:22.669498,,
74,8248,2021-01-16 21:42:21.000000,,
75,8378,2021-01-17 09:41:21.883258,,
76,8472,2021-01-17 21:43:21.000000,,
77,8442,2021-01-18 09:41:21.000000,,
78,8576,2021-01-18 21:42:21.000000,,
79,8542,2021-01-19 09:41:23.893190,,
80,8653,2021-01-19 21:41:21.000000,,
81,10468,2021-01-20 09:41:21.778645,,
82,10366,2021-01-20 21:48:21.000000,,
83,11183,2021-01-21 09:41:21.000000,,
84,11079,2021-01-21 21:42:21.000000,,
85,10920,2021-01-22 09:41:21.000000,,
86,10815,2021-01-22 21:42:21.000000,,
87,11026,2021-01-23 09:41:24.267215,,
88,10817,2021-01-23 21:43:21.000000,,
89,10683,2021-01-24 09:41:21.000000,,
90,10504,2021-01-24 21:41:21.000000,,
91,10759,2021-01-25 09:41:21.000000,,
92,10725,2021-01-25 21:42:21.000000,,
93,10511,2021-01-26 09:41:22.141468,,
94,10582,2021-01-26 21:41:21.000000,,
95,10341,2021-01-27 09:41:22.954541,,
96,10586,2021-01-27 21:43:21.000000,,
97,10712,2021-01-28 09:41:21.000000,,
98,10508,2021-01-28 21:43:21.000000,,
99,10645,2021-01-29 09:41:24.711243,,
100,10725,2021-01-29 21:49:21.000000,,
101,10930,2021-01-30 09:41:21.000000,,
102,10708,2021-01-30 21:41:21.000000,,
103,10489,2021-01-31 09:41:21.432730,,
104,10561,2021-01-31 21:42:21.000000,,
105,10568,2021-02-01 09:41:21.000000,,
106,10341,2021-02-01 21:48:21.000000,,
107,10293,2021-02-02 09:41:21.599575,,
108,10238,2021-02-02 21:45:21.000000,,
109,10149,2021-02-03 09:41:21.000000,,
110,9910,2021-02-03 21:43:21.000000,,
111,9821,2021-02-04 09:41:21.000000,,
112,9805,2021-02-04 21:46:21.000000,,
113,9756,2021-02-05 09:41:22.074216,,
114,9579,2021-02-05 21:46:21.000000,,
115,9521,2021-02-06 09:41:21.720393,,
116,9365,2021-02-06 21:43:21.000000,,
117,9474,2021-02-07 09:41:21.164055,,
118,9352,2021-02-07 21:41:21.000000,,
119,9346,2021-02-08 09:41:23.251351,,
