,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.523753,8580.103855133057,5641.381751298904
1,25,2020-12-11 09:41:21.245582,,
2,25,2020-12-11 22:19:21.000953,,
3,25,2020-12-12 11:19:21.404773,,
4,25,2020-12-12 21:41:31.107154,,
5,25,2020-12-13 09:41:23.392762,,
6,25,2020-12-13 21:41:24.450488,,
7,25,2020-12-14 09:42:22.323126,,
8,25,2020-12-14 21:41:21.672302,,
9,25,2020-12-15 19:51:38.028133,,
10,25,2020-12-15 23:46:21.630689,,
11,43,2020-12-16 09:41:21.002673,,
12,43,2020-12-16 22:19:21.098995,,
13,115,2020-12-17 12:38:34.368719,,
14,115,2020-12-17 21:41:22.829746,,
15,170,2020-12-18 09:41:22.400023,,
16,170,2020-12-18 23:08:42.222906,,
17,196,2020-12-19 21:40:21.000000,,
18,196,2020-12-19 21:41:23.765563,,
19,200,2020-12-20 21:40:21.000000,,
20,200,2020-12-21 00:58:03.489223,,
21,206,2020-12-21 10:40:21.000000,,
22,215,2020-12-21 22:01:21.000000,,
23,329,2020-12-22 09:41:22.427335,,
24,329,2020-12-22 22:04:21.000000,,
25,372,2020-12-23 09:41:22.385769,,
26,372,2020-12-23 23:55:21.380011,,
27,473,2020-12-24 09:41:22.179890,,
28,516,2020-12-24 22:13:21.000000,,
29,516,2020-12-25 09:41:22.540416,,
30,542,2020-12-25 22:05:21.000689,,
31,599,2020-12-26 11:05:23.348941,,
32,599,2020-12-26 23:32:21.010433,,
33,625,2020-12-27 09:41:21.539104,,
34,701,2020-12-27 21:48:21.000000,,
35,701,2020-12-28 09:41:23.274657,,
36,740,2020-12-28 22:44:21.603388,,
37,847,2020-12-29 09:45:21.000000,,
38,943,2020-12-29 22:10:21.000000,,
39,943,2020-12-30 09:41:21.463819,,
40,1050,2020-12-30 21:46:21.000000,,
41,1050,2020-12-31 09:41:21.239918,,
42,1123,2020-12-31 21:48:21.000000,,
43,1770,2021-01-01 09:41:25.313672,,
44,1769,2021-01-01 21:57:21.000000,,
45,2060,2021-01-02 09:41:22.621635,,
46,2166,2021-01-03 00:08:21.078924,,
47,2165,2021-01-03 09:41:22.141466,,
48,2245,2021-01-03 21:42:21.000000,,
49,2354,2021-01-04 09:41:21.104388,,
50,2352,2021-01-04 21:49:21.000000,,
51,2925,2021-01-05 09:41:22.121137,,
52,3036,2021-01-05 21:51:21.000000,,
53,3516,2021-01-06 09:41:21.000000,,
54,3507,2021-01-06 21:41:21.000000,,
55,3764,2021-01-07 09:41:21.000000,,
56,3758,2021-01-07 21:48:21.000000,,
57,4888,2021-01-08 09:41:21.126549,,
58,5126,2021-01-08 22:00:21.000000,,
59,5111,2021-01-09 09:41:21.298562,,
60,5271,2021-01-09 21:55:21.000000,,
61,5642,2021-01-10 09:41:21.000000,,
62,5832,2021-01-10 21:44:21.000000,,
63,5820,2021-01-11 09:41:23.805005,,
64,6096,2021-01-11 21:45:21.000000,,
65,7161,2021-01-12 09:41:21.152218,,
66,7141,2021-01-12 21:42:21.000000,,
67,7463,2021-01-13 09:41:21.000000,,
68,7445,2021-01-13 21:41:21.000000,,
69,7842,2021-01-14 09:41:21.868346,,
70,8128,2021-01-14 21:42:21.000000,,
71,8519,2021-01-15 09:41:21.000000,,
72,8490,2021-01-15 21:42:21.000000,,
73,8464,2021-01-16 09:41:21.000000,,
74,9007,2021-01-16 21:48:21.000000,,
75,8979,2021-01-17 09:41:21.000000,,
76,9203,2021-01-17 21:42:21.000000,,
77,9179,2021-01-18 09:41:24.056965,,
78,9522,2021-01-18 21:42:21.000000,,
79,10225,2021-01-19 09:41:27.633151,,
80,10187,2021-01-19 21:44:21.000000,,
81,10403,2021-01-20 09:41:21.000000,,
82,10369,2021-01-20 21:43:21.000000,,
83,11628,2021-01-21 09:41:23.401840,,
84,11556,2021-01-21 21:41:21.000000,,
85,11694,2021-01-22 09:41:21.727885,,
86,11603,2021-01-22 21:45:21.000000,,
87,11709,2021-01-23 09:41:21.501751,,
88,11763,2021-01-23 21:44:21.000000,,
89,12111,2021-01-24 09:41:21.000000,,
90,12016,2021-01-24 21:41:21.000000,,
91,12130,2021-01-25 09:41:23.339249,,
92,12191,2021-01-25 21:41:21.000000,,
93,12030,2021-01-26 09:41:21.000000,,
94,11868,2021-01-26 21:41:21.000000,,
95,12342,2021-01-27 09:41:22.763084,,
96,12173,2021-01-27 21:43:21.000000,,
97,12392,2021-01-28 09:41:21.445114,,
98,12166,2021-01-28 21:42:21.000000,,
99,12187,2021-01-29 09:41:21.000000,,
100,12113,2021-01-29 21:42:21.000000,,
101,11868,2021-01-30 09:41:21.000000,,
102,11881,2021-01-30 21:41:21.000000,,
103,11857,2021-01-31 09:41:22.778215,,
104,11601,2021-01-31 21:42:21.000000,,
105,11612,2021-02-01 09:41:23.257252,,
106,11301,2021-02-01 21:41:21.000000,,
107,11209,2021-02-02 09:41:22.050662,,
108,11079,2021-02-02 21:42:21.000000,,
109,11025,2021-02-03 09:41:24.289699,,
110,10740,2021-02-03 21:41:21.000000,,
111,10573,2021-02-04 09:41:21.000000,,
112,10279,2021-02-04 21:41:21.000000,,
113,10177,2021-02-05 09:41:21.000000,,
114,10060,2021-02-05 21:43:21.000000,,
115,9881,2021-02-06 09:41:21.000000,,
116,9718,2021-02-06 21:42:21.000000,,
117,9446,2021-02-07 09:41:25.016026,,
118,9281,2021-02-07 21:41:21.000000,,
119,8992,2021-02-08 09:41:21.000000,,
120,8854,2021-02-08 21:45:21.000000,,
121,8583,2021-02-09 09:41:25.372790,,
122,8410,2021-02-09 21:44:21.000000,,
123,8254,2021-02-10 09:41:23.202379,,
124,8097,2021-02-10 21:41:21.000000,,
125,7905,2021-02-11 09:41:22.731145,,
126,7623,2021-02-11 21:43:21.000000,,
127,7328,2021-02-12 09:41:21.340978,,
128,7123,2021-02-12 21:47:21.000000,,
129,6928,2021-02-13 09:41:21.543131,,
130,6696,2021-02-13 21:44:21.000000,,
131,6485,2021-02-14 09:41:21.000000,,
132,6195,2021-02-14 21:50:21.000000,,
133,5937,2021-02-15 09:41:21.671837,,
134,5698,2021-02-15 21:43:21.000000,,
135,5537,2021-02-16 09:41:32.414952,,
136,5355,2021-02-16 21:42:21.000000,,
137,5151,2021-02-17 09:41:21.829807,,
138,4982,2021-02-17 21:42:21.000000,,
139,4794,2021-02-18 09:41:22.225703,,
140,4662,2021-02-18 21:46:21.000000,,
141,4463,2021-02-19 09:41:21.000000,,
142,4289,2021-02-19 21:42:21.000000,,
143,4096,2021-02-20 09:41:25.381048,,
144,3932,2021-02-20 21:41:21.000000,,
145,3742,2021-02-21 09:41:21.346638,,
146,3604,2021-02-21 21:52:21.000000,,
147,3415,2021-02-22 09:41:26.107475,,
148,3255,2021-02-22 21:42:21.000000,,
149,3062,2021-02-23 09:41:21.000000,,
150,2921,2021-02-23 21:41:21.000000,,
151,2775,2021-02-24 09:41:23.470294,,
152,2644,2021-02-24 21:43:21.000000,,
153,2542,2021-02-25 09:41:27.483332,,
154,2426,2021-02-25 21:42:21.000000,,
155,2339,2021-02-26 09:41:21.286794,,
156,2193,2021-02-26 21:43:21.000000,,
157,2079,2021-02-27 09:41:22.166998,,
158,1968,2021-02-27 22:05:21.000000,,
159,1896,2021-02-28 09:41:21.235282,,
160,1800,2021-02-28 21:50:21.000000,,
161,1728,2021-03-01 09:41:24.227264,,
162,1605,2021-03-01 21:50:21.000000,,
163,1534,2021-03-02 09:41:21.989594,,
164,1463,2021-03-02 21:44:21.000000,,
165,1405,2021-03-03 09:41:22.054464,,
