,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.182550,4824.851229667664,6070.954848051071
1,25,2020-12-11 09:41:23.219115,,
2,25,2020-12-11 22:19:21.000095,,
3,25,2020-12-12 11:19:21.067406,,
4,25,2020-12-12 21:51:00.962209,,
5,25,2020-12-13 09:41:24.445130,,
6,25,2020-12-13 21:41:22.722894,,
7,25,2020-12-14 09:42:03.674983,,
8,25,2020-12-14 21:44:22.430068,,
9,25,2020-12-15 13:22:38.850636,,
10,25,2020-12-15 22:32:22.004241,,
11,25,2020-12-16 10:12:21.000000,,
12,25,2020-12-16 23:39:21.195365,,
13,25,2020-12-17 09:41:23.091192,,
14,25,2020-12-17 21:48:21.007281,,
15,96,2020-12-18 10:48:29.669827,,
16,107,2020-12-18 21:41:22.583489,,
17,107,2020-12-19 09:41:21.584020,,
18,107,2020-12-19 21:41:21.584448,,
19,116,2020-12-20 21:40:21.000000,,
20,116,2020-12-20 21:41:21.661919,,
21,124,2020-12-21 10:13:05.727691,,
22,124,2020-12-21 21:41:22.431718,,
23,124,2020-12-22 21:40:21.000000,,
24,124,2020-12-22 23:51:22.787010,,
25,135,2020-12-23 10:17:21.000000,,
26,135,2020-12-23 21:41:54.236656,,
27,135,2020-12-24 09:41:21.048527,,
28,135,2020-12-24 22:18:21.003200,,
29,169,2020-12-25 10:00:21.000000,,
30,169,2020-12-25 22:11:21.000000,,
31,169,2020-12-26 09:41:21.121902,,
32,191,2020-12-26 23:16:21.000000,,
33,191,2020-12-27 09:41:26.968382,,
34,191,2020-12-27 22:16:36.437144,,
35,233,2020-12-28 10:26:22.336789,,
36,233,2020-12-28 21:46:21.000000,,
37,645,2020-12-29 09:41:22.087190,,
38,645,2020-12-29 21:56:48.445211,,
39,645,2020-12-30 10:06:21.882428,,
40,645,2020-12-30 21:52:21.000000,,
41,655,2020-12-31 09:41:22.148107,,
42,652,2020-12-31 21:52:21.080691,,
43,650,2021-01-01 09:46:21.000000,,
44,663,2021-01-01 22:13:30.866244,,
45,661,2021-01-02 10:10:21.000000,,
46,659,2021-01-02 21:55:21.000000,,
47,655,2021-01-03 09:41:21.000000,,
48,895,2021-01-03 21:42:21.000000,,
49,893,2021-01-04 09:41:23.050108,,
50,1117,2021-01-04 22:18:21.001575,,
51,1117,2021-01-05 09:59:21.000000,,
52,1117,2021-01-05 23:00:21.000000,,
53,1398,2021-01-06 09:41:22.012574,,
54,1396,2021-01-06 21:42:21.000000,,
55,1498,2021-01-07 09:41:24.137808,,
56,1496,2021-01-07 22:31:21.000000,,
57,1493,2021-01-08 09:41:22.657673,,
58,1585,2021-01-08 21:41:21.000000,,
59,1580,2021-01-09 09:41:22.198456,,
60,1574,2021-01-09 21:44:21.000000,,
61,1571,2021-01-10 09:41:21.354137,,
62,1563,2021-01-10 21:41:22.692408,,
63,3075,2021-01-11 09:42:21.000000,,
64,3069,2021-01-11 21:41:21.000000,,
65,3065,2021-01-12 09:41:22.035353,,
66,3339,2021-01-12 21:46:21.000000,,
67,3331,2021-01-13 09:41:21.045015,,
68,3324,2021-01-13 22:02:21.000000,,
69,4142,2021-01-14 09:41:23.917193,,
70,4436,2021-01-14 21:43:21.000000,,
71,4432,2021-01-15 09:41:23.700754,,
72,4426,2021-01-15 23:23:21.000000,,
73,4424,2021-01-16 09:41:21.000000,,
74,4420,2021-01-16 21:43:21.000000,,
75,5224,2021-01-17 09:41:27.166902,,
76,5215,2021-01-17 21:53:21.000000,,
77,5205,2021-01-18 09:41:21.809591,,
78,6115,2021-01-18 22:02:21.000000,,
79,6087,2021-01-19 09:41:23.066014,,
80,6640,2021-01-19 21:41:21.000000,,
81,6596,2021-01-20 09:41:21.000000,,
82,6567,2021-01-20 21:46:21.000000,,
83,6522,2021-01-21 09:41:21.548560,,
84,7236,2021-01-21 22:00:21.000000,,
85,7201,2021-01-22 09:41:21.000000,,
86,7727,2021-01-22 21:41:21.000000,,
87,7690,2021-01-23 09:41:23.280295,,
88,7651,2021-01-23 21:41:21.000000,,
89,8947,2021-01-24 09:41:21.000000,,
90,8908,2021-01-24 21:43:21.000000,,
91,8851,2021-01-25 09:41:21.676825,,
92,8799,2021-01-25 21:59:21.000000,,
93,9684,2021-01-26 09:41:21.912344,,
94,10033,2021-01-26 21:41:21.000000,,
95,9994,2021-01-27 09:41:22.887385,,
96,9941,2021-01-27 21:41:21.000000,,
97,9867,2021-01-28 09:41:21.000000,,
98,9801,2021-01-28 22:07:21.000000,,
99,11635,2021-01-29 09:41:21.000000,,
100,12080,2021-01-29 21:41:21.000000,,
101,12015,2021-01-30 09:41:21.627394,,
102,11952,2021-01-30 21:49:21.000000,,
103,11877,2021-01-31 09:41:21.000000,,
104,11776,2021-01-31 21:42:21.000000,,
105,12512,2021-02-01 09:41:21.000000,,
106,12382,2021-02-01 21:53:21.000000,,
107,12213,2021-02-02 09:41:21.000000,,
108,12594,2021-02-02 21:43:21.000000,,
109,12458,2021-02-03 09:41:21.981517,,
110,12959,2021-02-03 21:43:21.000000,,
111,12779,2021-02-04 09:41:22.480835,,
112,13118,2021-02-04 21:45:21.000000,,
113,12887,2021-02-05 09:41:21.319371,,
114,12687,2021-02-05 21:44:21.000000,,
115,12485,2021-02-06 09:41:21.000000,,
116,12263,2021-02-06 21:42:21.000000,,
117,12534,2021-02-07 09:41:21.760585,,
118,12328,2021-02-07 21:42:21.000000,,
119,12112,2021-02-08 09:41:21.000000,,
120,12354,2021-02-08 21:41:21.000000,,
121,12119,2021-02-09 09:41:21.270501,,
122,11858,2021-02-09 21:42:21.000000,,
123,11943,2021-02-10 09:41:21.000000,,
124,11736,2021-02-10 21:48:21.000000,,
125,11789,2021-02-11 09:41:24.439308,,
126,11563,2021-02-11 21:42:21.000000,,
127,11309,2021-02-12 09:41:21.000000,,
128,11016,2021-02-12 21:41:21.000000,,
129,10956,2021-02-13 09:41:21.639481,,
130,10666,2021-02-13 21:41:21.000000,,
131,10555,2021-02-14 09:41:21.000000,,
132,10258,2021-02-14 21:42:21.000000,,
133,10105,2021-02-15 09:41:23.613033,,
134,9855,2021-02-15 21:41:21.000000,,
135,9701,2021-02-16 09:41:21.267750,,
136,9418,2021-02-16 21:49:21.000000,,
137,9146,2021-02-17 09:41:21.151898,,
138,8851,2021-02-17 21:44:21.000000,,
139,8593,2021-02-18 09:41:25.131069,,
140,8275,2021-02-18 21:42:21.000000,,
141,8071,2021-02-19 09:41:24.227379,,
