,statistics,time,simulation_time,generation_time
0,25,2020-12-11 00:10:21.227293,5388.65930891037,8471.279824495316
1,25,2020-12-11 09:41:22.280609,,
2,25,2020-12-11 22:19:21.002395,,
3,25,2020-12-12 11:19:21.923405,,
4,25,2020-12-12 22:18:21.002159,,
5,25,2020-12-13 09:41:24.095230,,
6,25,2020-12-13 22:07:28.549210,,
7,25,2020-12-14 09:41:22.153927,,
8,25,2020-12-14 21:41:23.352449,,
9,25,2020-12-15 21:40:21.000000,,
10,25,2020-12-15 22:23:21.000000,,
11,25,2020-12-16 10:31:21.000000,,
12,43,2020-12-16 22:25:10.132987,,
13,43,2020-12-17 09:41:22.673246,,
14,43,2020-12-17 22:04:21.005500,,
15,64,2020-12-18 11:04:23.085412,,
16,84,2020-12-18 21:41:22.417089,,
17,84,2020-12-19 09:41:21.271729,,
18,84,2020-12-19 21:41:21.936451,,
19,84,2020-12-20 21:40:21.000000,,
20,84,2020-12-20 21:41:22.197304,,
21,102,2020-12-21 11:50:58.125017,,
22,102,2020-12-21 21:41:22.041336,,
23,102,2020-12-22 09:41:21.000000,,
24,102,2020-12-22 22:16:21.010435,,
25,109,2020-12-23 11:16:22.124354,,
26,109,2020-12-23 22:10:21.000000,,
27,109,2020-12-24 09:41:21.926958,,
28,142,2020-12-24 21:52:21.000777,,
29,142,2020-12-25 10:52:21.493003,,
30,142,2020-12-25 21:41:21.774359,,
31,142,2020-12-26 09:41:23.197220,,
32,142,2020-12-26 22:59:21.000000,,
33,562,2020-12-27 09:41:21.160672,,
34,562,2020-12-27 22:03:21.001325,,
35,562,2020-12-28 11:03:21.445520,,
36,577,2020-12-28 22:37:21.397894,,
37,932,2020-12-29 09:41:26.194529,,
38,932,2020-12-29 22:09:21.000000,,
39,932,2020-12-30 09:41:24.738399,,
40,1011,2020-12-30 21:53:21.009108,,
41,1011,2020-12-31 10:53:21.599954,,
42,1011,2020-12-31 21:41:26.734299,,
43,1009,2021-01-01 09:41:22.486418,,
44,1007,2021-01-01 21:41:21.000000,,
45,1280,2021-01-02 09:41:22.726401,,
46,1277,2021-01-02 22:38:21.000000,,
47,1276,2021-01-03 09:41:21.517166,,
48,1845,2021-01-03 21:47:21.000000,,
49,2189,2021-01-04 09:41:21.536894,,
50,2188,2021-01-04 21:42:21.000000,,
51,2188,2021-01-05 09:41:21.000000,,
52,2184,2021-01-05 22:25:21.013260,,
53,3201,2021-01-06 10:24:21.000000,,
54,3197,2021-01-06 23:37:21.929931,,
55,3193,2021-01-07 09:41:21.089273,,
56,3191,2021-01-07 21:42:21.000000,,
57,3286,2021-01-08 09:41:22.520543,,
58,3464,2021-01-08 21:49:21.000000,,
59,3459,2021-01-09 09:41:21.000000,,
60,3452,2021-01-09 21:42:21.000000,,
61,3450,2021-01-10 09:41:21.112429,,
62,3749,2021-01-10 21:42:00.609856,,
63,3746,2021-01-11 09:42:21.000000,,
64,3742,2021-01-11 21:41:21.000000,,
65,5945,2021-01-12 09:41:22.553357,,
66,5941,2021-01-12 22:29:21.046739,,
67,6053,2021-01-13 09:45:21.000000,,
68,6047,2021-01-13 21:43:21.000000,,
69,6040,2021-01-14 09:41:21.000000,,
70,6032,2021-01-14 21:46:21.000000,,
71,6712,2021-01-15 09:41:21.842427,,
72,6706,2021-01-15 21:41:21.000000,,
73,6698,2021-01-16 09:41:22.423426,,
74,7094,2021-01-16 22:02:21.000000,,
75,7065,2021-01-17 09:41:21.000000,,
76,7920,2021-01-17 21:41:21.000000,,
77,7875,2021-01-18 09:41:23.339989,,
78,7818,2021-01-18 21:44:21.000000,,
79,7760,2021-01-19 09:41:23.137901,,
80,8635,2021-01-19 21:52:21.000000,,
81,8574,2021-01-20 09:41:21.645589,,
82,8505,2021-01-20 21:41:21.000000,,
83,10077,2021-01-21 09:41:22.929738,,
84,10014,2021-01-21 21:43:21.000000,,
85,9958,2021-01-22 09:41:25.669356,,
86,9886,2021-01-22 21:42:21.000000,,
87,10764,2021-01-23 09:41:21.231297,,
88,10702,2021-01-23 21:41:21.000000,,
89,11168,2021-01-24 09:41:21.547915,,
90,11079,2021-01-24 21:41:21.000000,,
91,10968,2021-01-25 09:41:21.275948,,
92,11400,2021-01-25 21:44:21.000000,,
93,11282,2021-01-26 09:41:21.000000,,
94,11668,2021-01-26 21:43:21.000000,,
95,11485,2021-01-27 09:41:22.122106,,
96,11316,2021-01-27 21:44:21.000000,,
97,11143,2021-01-28 09:41:22.191586,,
98,11751,2021-01-28 21:42:21.000000,,
99,11594,2021-01-29 09:41:21.000000,,
100,11954,2021-01-29 21:41:21.000000,,
101,11788,2021-01-30 09:41:27.065487,,
102,11626,2021-01-30 21:43:21.000000,,
103,11464,2021-01-31 09:41:22.452402,,
104,11792,2021-01-31 21:41:21.000000,,
105,11676,2021-02-01 09:41:23.509541,,
106,11475,2021-02-01 21:42:21.000000,,
107,11234,2021-02-02 09:41:21.465471,,
108,11312,2021-02-02 21:41:21.000000,,
109,11311,2021-02-03 09:41:21.000000,,
110,11090,2021-02-03 21:41:21.000000,,
111,10869,2021-02-04 09:41:21.000000,,
112,10633,2021-02-04 21:42:21.000000,,
113,10374,2021-02-05 09:41:21.411564,,
114,10322,2021-02-05 21:41:21.000000,,
115,10166,2021-02-06 09:41:21.602296,,
116,9922,2021-02-06 21:41:21.000000,,
117,9596,2021-02-07 09:41:23.817827,,
118,9302,2021-02-07 21:42:21.000000,,
